"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 232.478 232.478 -229.612 -229.612
2 83.7333 83.7333 -378.357 -378.357
35 68.7861 68.7861 -393.304 -393.304
200 68.575 68.575 -393.515 -393.515
230 62.6672 62.6672 -399.423 -399.423
517 49.8631 49.8631 -412.227 -412.227
850 347.143 49.8631 -114.947 -412.227
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 198.211 198.211 275.871 275.871
3 148.093 148.093 225.753 225.753
5 111.771 111.771 189.431 189.431
28 91.4351 91.4351 169.095 169.095
132 65.2453 65.2453 142.905 142.905
207 56.9795 56.9795 134.64 134.64
219 55.4609 55.4609 133.121 133.121
304 45.3448 45.3448 123.005 123.005
512 37.9537 37.9537 115.614 115.614
587 37.5533 37.5533 115.213 115.213
850 195.648 37.5533 273.308 115.213
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7088.11 7088.11 7203.79 7203.79
2 256.214 256.214 371.894 371.894
4 144.592 144.592 260.272 260.272
21 89.863 89.863 205.543 205.543
285 86.5417 86.5417 202.222 202.222
447 82.952 82.952 198.632 198.632
505 75.6433 75.6433 191.323 191.323
506 57.4619 57.4619 173.142 173.142
568 51.6141 51.6141 167.294 167.294
630 50.757 50.757 166.437 166.437
753 42.8069 42.8069 158.487 158.487
791 39.2333 39.2333 154.913 154.913
850 84.0855 39.2333 199.765 154.913
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 131.043 131.043 127.333 127.333
2 121.014 121.014 117.304 117.304
9 99.554 99.554 95.844 95.844
24 92.1081 92.1081 88.3981 88.3981
239 73.8483 73.8483 70.1383 70.1383
516 56.8709 56.8709 53.1609 53.1609
584 54.4875 54.4875 50.7775 50.7775
681 53.5851 53.5851 49.8751 49.8751
748 50.8121 50.8121 47.1021 47.1021
844 29.9623 29.9623 26.2523 26.2523
850 564.641 29.9623 560.931 26.2523
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 656.834 656.834 789.014 789.014
8 468.106 468.106 600.286 600.286
12 285.214 285.214 417.394 417.394
20 163.776 163.776 295.956 295.956
31 160.639 160.639 292.819 292.819
34 122.806 122.806 254.986 254.986
106 115.583 115.583 247.763 247.763
194 101.579 101.579 233.759 233.759
299 49.8177 49.8177 181.998 181.998
850 409.517 49.8177 541.697 181.998
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2747.88 2747.88 2163.15 2163.15
2 1082.07 1082.07 497.342 497.342
3 520.49 520.49 -64.2403 -64.2403
7 185.69 185.69 -399.04 -399.04
22 112.187 112.187 -472.543 -472.543
109 109.957 109.957 -474.773 -474.773
200 96.1253 96.1253 -488.605 -488.605
534 84.7913 84.7913 -499.939 -499.939
611 77.8962 77.8962 -506.834 -506.834
711 59.0089 59.0089 -525.721 -525.721
850 102.438 59.0089 -482.292 -525.721
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 410.112 410.112 373.572 373.572
2 351.88 351.88 315.34 315.34
5 230.755 230.755 194.215 194.215
6 153.513 153.513 116.973 116.973
12 125.836 125.836 89.2956 89.2956
37 87.2512 87.2512 50.7112 50.7112
104 51.4399 51.4399 14.8999 14.8999
142 37.9578 37.9578 1.41778 1.41778
375 34.4207 34.4207 -2.1193 -2.1193
449 27.4475 27.4475 -9.09247 -9.09247
613 27.0436 27.0436 -9.49642 -9.49642
850 252996 27.0436 252960 -9.49642
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 215.467 215.467 1215.47 1215.47
10 94.3828 94.3828 1094.38 1094.38
128 83.3499 83.3499 1083.35 1083.35
133 65.6628 65.6628 1065.66 1065.66
170 63.8256 63.8256 1063.83 1063.83
303 54.6328 54.6328 1054.63 1054.63
395 51.5525 51.5525 1051.55 1051.55
603 48.4492 48.4492 1048.45 1048.45
725 33.7064 33.7064 1033.71 1033.71
850 282.04 33.7064 1282.04 1033.71
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1810.14 1810.14 1856.75 1856.75
2 1703.6 1703.6 1750.21 1750.21
3 228.454 228.454 275.064 275.064
4 79.3142 79.3142 125.924 125.924
40 69.9226 69.9226 116.533 116.533
152 69.7363 69.7363 116.346 116.346
310 53.6807 53.6807 100.291 100.291
850 602.052 53.6807 648.662 100.291
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 296.077 296.077 31.767 31.767
2 102.812 102.812 -161.498 -161.498
117 96.5209 96.5209 -167.789 -167.789
128 73.1217 73.1217 -191.188 -191.188
183 65.5882 65.5882 -198.722 -198.722
259 58.4306 58.4306 -205.879 -205.879
408 50.0456 50.0456 -214.264 -214.264
537 47.8141 47.8141 -216.496 -216.496
629 42.536 42.536 -221.774 -221.774
691 39.3916 39.3916 -224.918 -224.918
850 1256.98 39.3916 992.673 -224.918
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 437.16 437.16 509.89 509.89
2 163.143 163.143 235.873 235.873
3 125.444 125.444 198.174 198.174
18 123.785 123.785 196.515 196.515
49 58.2273 58.2273 130.957 130.957
119 55.9942 55.9942 128.724 128.724
282 43.0175 43.0175 115.747 115.747
669 41.7083 41.7083 114.438 114.438
850 422.417 41.7083 495.147 114.438
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 137.06 137.06 273.93 273.93
4 125.989 125.989 262.859 262.859
31 110.23 110.23 247.1 247.1
38 107.624 107.624 244.494 244.494
134 95.7386 95.7386 232.609 232.609
200 75.1107 75.1107 211.981 211.981
282 61.8899 61.8899 198.76 198.76
530 42.8301 42.8301 179.7 179.7
850 11855.2 42.8301 11992.1 179.7
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 99.2786 99.2786 121.239 121.239
4 95.0782 95.0782 117.038 117.038
5 90.0118 90.0118 111.972 111.972
142 66.1606 66.1606 88.1206 88.1206
155 62.2549 62.2549 84.2149 84.2149
512 62.0739 62.0739 84.0339 84.0339
535 54.8066 54.8066 76.7666 76.7666
614 47.2977 47.2977 69.2577 69.2577
689 34.7882 34.7882 56.7482 56.7482
705 31.2908 31.2908 53.2508 53.2508
850 41.5981 31.2908 63.5581 53.2508
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 978.696 978.696 957.306 957.306
2 295.961 295.961 274.571 274.571
7 179.519 179.519 158.129 158.129
13 112.919 112.919 91.5292 91.5292
43 99.4416 99.4416 78.0516 78.0516
118 68.2469 68.2469 46.8569 46.8569
138 67.6905 67.6905 46.3005 46.3005
364 38.5361 38.5361 17.1461 17.1461
728 33.9775 33.9775 12.5875 12.5875
850 131.821 33.9775 110.431 12.5875
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 236.861 236.861 754.521 754.521
9 234.183 234.183 751.843 751.843
20 176.828 176.828 694.488 694.488
22 89.8333 89.8333 607.493 607.493
135 59.973 59.973 577.633 577.633
850 267.273 59.973 784.933 577.633
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 272.735 272.735 135.185 135.185
9 110.836 110.836 -26.7144 -26.7144
22 75.9955 75.9955 -61.5545 -61.5545
535 73.3919 73.3919 -64.1581 -64.1581
619 70.6377 70.6377 -66.9123 -66.9123
633 61.1599 61.1599 -76.3901 -76.3901
700 60.0093 60.0093 -77.5407 -77.5407
783 54.0383 54.0383 -83.5117 -83.5117
850 296.478 54.0383 158.928 -83.5117
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 562.535 562.535 461.555 461.555
3 317.908 317.908 216.928 216.928
4 139.497 139.497 38.5174 38.5174
6 68.038 68.038 -32.942 -32.942
520 58.0539 58.0539 -42.9261 -42.9261
599 50.3198 50.3198 -50.6602 -50.6602
615 50.0806 50.0806 -50.8994 -50.8994
788 43.7774 43.7774 -57.2026 -57.2026
850 85.012 43.7774 -15.968 -57.2026
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 206.836 206.836 239.176 239.176
5 196.189 196.189 228.529 228.529
9 169.29 169.29 201.63 201.63
12 105.583 105.583 137.923 137.923
117 103.762 103.762 136.102 136.102
118 95.4135 95.4135 127.753 127.753
127 88.2019 88.2019 120.542 120.542
129 79.8918 79.8918 112.232 112.232
153 31.1094 31.1094 63.4494 63.4494
850 3001.38 31.1094 3033.72 63.4494
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 628.911 628.911 1239.89 1239.89
2 186.631 186.631 797.611 797.611
3 134.559 134.559 745.539 745.539
40 118.51 118.51 729.49 729.49
108 116.394 116.394 727.374 727.374
178 105.219 105.219 716.199 716.199
210 66.549 66.549 677.529 677.529
627 65.2466 65.2466 676.227 676.227
631 64.3532 64.3532 675.333 675.333
850 2345.28 64.3532 2956.26 675.333
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 205.032 205.032 266.202 266.202
5 63.4873 63.4873 124.657 124.657
507 52.1363 52.1363 113.306 113.306
528 51.7258 51.7258 112.896 112.896
545 39.6813 39.6813 100.851 100.851
850 303.845 39.6813 365.015 100.851
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 99.918 99.918 121.608 121.608
9 97.6841 97.6841 119.374 119.374
41 71.0098 71.0098 92.6998 92.6998
324 56.8479 56.8479 78.5379 78.5379
576 43.8891 43.8891 65.5791 65.5791
673 30.8228 30.8228 52.5128 52.5128
850 57.7708 30.8228 79.4608 52.5128
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 135.095 135.095 217.415 217.415
7 124.358 124.358 206.678 206.678
43 97.2272 97.2272 179.547 179.547
120 81.6006 81.6006 163.921 163.921
163 80.8592 80.8592 163.179 163.179
170 76.5793 76.5793 158.899 158.899
278 56.8288 56.8288 139.149 139.149
568 54.7768 54.7768 137.097 137.097
602 30.5329 30.5329 112.853 112.853
850 473.975 30.5329 556.295 112.853
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 288.474 288.474 491.934 491.934
2 246.558 246.558 450.018 450.018
3 242.188 242.188 445.648 445.648
5 165.383 165.383 368.843 368.843
6 154.792 154.792 358.252 358.252
17 117.526 117.526 320.986 320.986
101 97.9404 97.9404 301.4 301.4
110 91.0781 91.0781 294.538 294.538
122 87.3204 87.3204 290.78 290.78
130 81.038 81.038 284.498 284.498
147 79.4193 79.4193 282.879 282.879
203 68.0162 68.0162 271.476 271.476
514 62.1644 62.1644 265.624 265.624
530 37.2574 37.2574 240.717 240.717
850 157.834 37.2574 361.294 240.717
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 447.098 447.098 -552.902 -552.902
2 317.45 317.45 -682.55 -682.55
3 278.395 278.395 -721.605 -721.605
12 277.697 277.697 -722.303 -722.303
13 112.598 112.598 -887.402 -887.402
44 79.3039 79.3039 -920.696 -920.696
125 78.7893 78.7893 -921.211 -921.211
