"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 146.291 146.291 93.9408 93.9408
3 59.7345 59.7345 7.38453 7.38453
11 30.518 30.518 -21.832 -21.832
17 28.143 28.143 -24.207 -24.207
576 24.8863 24.8863 -27.4637 -27.4637
586 19.4296 19.4296 -32.9204 -32.9204
928 18.5532 18.5532 -33.7968 -33.7968
967 15.2706 15.2706 -37.0794 -37.0794
2050 36.0844 15.2706 -16.2656 -37.0794
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 145.366 145.366 -34.1736 -34.1736
2 69.4083 69.4083 -110.132 -110.132
10 52.6306 52.6306 -126.909 -126.909
43 50.8321 50.8321 -128.708 -128.708
121 48.0562 48.0562 -131.484 -131.484
228 44.3148 44.3148 -135.225 -135.225
246 39.802 39.802 -139.738 -139.738
252 32.9982 32.9982 -146.542 -146.542
416 18.4345 18.4345 -161.105 -161.105
604 15.6619 15.6619 -163.878 -163.878
956 15.5661 15.5661 -163.974 -163.974
991 13.4439 13.4439 -166.096 -166.096
1319 12.7857 12.7857 -166.754 -166.754
1358 10.7044 10.7044 -168.836 -168.836
1516 8.26638 8.26638 -171.274 -171.274
1561 4.85972 4.85972 -174.68 -174.68
2050 21.4816 4.85972 -158.058 -174.68
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 87.3911 87.3911 164.701 164.701
2 58.9668 58.9668 136.277 136.277
12 53.3932 53.3932 130.703 130.703
48 47.2691 47.2691 124.579 124.579
50 36.7277 36.7277 114.038 114.038
133 33.9143 33.9143 111.224 111.224
184 30.8612 30.8612 108.171 108.171
313 18.7184 18.7184 96.0284 96.0284
583 15.765 15.765 93.075 93.075
846 15.3053 15.3053 92.6153 92.6153
983 12.1364 12.1364 89.4464 89.4464
984 8.99221 8.99221 86.3022 86.3022
1007 7.4149 7.4149 84.7249 84.7249
2050 26.3141 7.4149 103.624 84.7249
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 170.236 170.236 210.156 210.156
2 132.287 132.287 172.207 172.207
4 36.833 36.833 76.753 76.753
235 28.4026 28.4026 68.3226 68.3226
648 27.9306 27.9306 67.8506 67.8506
666 23.9254 23.9254 63.8454 63.8454
847 23.2577 23.2577 63.1777 63.1777
936 21.2249 21.2249 61.1449 61.1449
1022 17.0173 17.0173 56.9373 56.9373
1331 14.7613 14.7613 54.6813 54.6813
1927 11.7609 11.7609 51.6809 51.6809
2050 191.706 11.7609 231.626 51.6809
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 102.993 102.993 46.3833 46.3833
3 79.3874 79.3874 22.7774 22.7774
9 62.314 62.314 5.70403 5.70403
15 46.3267 46.3267 -10.2833 -10.2833
23 45.2834 45.2834 -11.3266 -11.3266
28 43.3202 43.3202 -13.2898 -13.2898
40 34.0058 34.0058 -22.6042 -22.6042
160 17.9095 17.9095 -38.7005 -38.7005
772 15.4648 15.4648 -41.1452 -41.1452
832 14.585 14.585 -42.025 -42.025
1346 11.0539 11.0539 -45.5561 -45.5561
2050 46.8517 11.0539 -9.75832 -45.5561
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 496.766 496.766 548.106 548.106
2 147.238 147.238 198.578 198.578
5 46.2476 46.2476 97.5876 97.5876
111 43.4938 43.4938 94.8338 94.8338
167 35.5573 35.5573 86.8973 86.8973
350 33.2592 33.2592 84.5992 84.5992
566 24.4078 24.4078 75.7478 75.7478
575 24.1132 24.1132 75.4532 75.4532
1061 16.6988 16.6988 68.0388 68.0388
1342 16.4503 16.4503 67.7903 67.7903
1413 12.0996 12.0996 63.4396 63.4396
2050 289.434 12.0996 340.774 63.4396
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 217.915 217.915 93.5153 93.5153
3 83.0395 83.0395 -41.3605 -41.3605
30 54.7341 54.7341 -69.6659 -69.6659
103 33.425 33.425 -90.975 -90.975
516 28.2356 28.2356 -96.1644 -96.1644
664 24.7056 24.7056 -99.6944 -99.6944
680 23.1574 23.1574 -101.243 -101.243
905 18.2213 18.2213 -106.179 -106.179
1179 14.971 14.971 -109.429 -109.429
1501 9.54797 9.54797 -114.852 -114.852
2050 53.699 9.54797 -70.701 -114.852
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 144.741 144.741 145.341 145.341
3 95.4382 95.4382 96.0382 96.0382
14 33.4002 33.4002 34.0002 34.0002
340 25.9241 25.9241 26.5241 26.5241
528 24.866 24.866 25.466 25.466
642 24.0871 24.0871 24.6871 24.6871
694 19.2932 19.2932 19.8932 19.8932
966 18.4105 18.4105 19.0105 19.0105
1029 14.9132 14.9132 15.5132 15.5132
1050 13.3488 13.3488 13.9488 13.9488
1346 9.36006 9.36006 9.96006 9.96006
1438 8.60349 8.60349 9.20349 9.20349
2050 37.6039 8.60349 38.2039 9.20349
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 120.431 120.431 79.7214 79.7214
2 117.803 117.803 77.0929 77.0929
7 107.705 107.705 66.9952 66.9952
8 46.6734 46.6734 5.96337 5.96337
35 46.0375 46.0375 5.3275 5.3275
116 27.2606 27.2606 -13.4494 -13.4494
159 21.6304 21.6304 -19.0796 -19.0796
518 13.9706 13.9706 -26.7394 -26.7394
932 12.151 12.151 -28.559 -28.559
978 9.58647 9.58647 -31.1235 -31.1235
2050 83.1269 9.58647 42.4169 -31.1235
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 175.651 175.651 989.971 989.971
2 102.344 102.344 916.664 916.664
8 79.4033 79.4033 893.723 893.723
9 74.1111 74.1111 888.431 888.431
18 63.428 63.428 877.748 877.748
26 61.5931 61.5931 875.913 875.913
44 53.7264 53.7264 868.046 868.046
102 34.1196 34.1196 848.44 848.44
194 27.8557 27.8557 842.176 842.176
527 26.5821 26.5821 840.902 840.902
540 25.6012 25.6012 839.921 839.921
594 25.5016 25.5016 839.822 839.822
608 15.6203 15.6203 829.94 829.94
979 12.3203 12.3203 826.64 826.64
1427 9.71262 9.71262 824.033 824.033
2050 52.9928 9.71262 867.313 824.033
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 88.2223 88.2223 26.1723 26.1723
7 43.9017 43.9017 -18.1483 -18.1483
24 37.5541 37.5541 -24.4959 -24.4959
113 29.3718 29.3718 -32.6782 -32.6782
156 22.2802 22.2802 -39.7698 -39.7698
588 20.08 20.08 -41.97 -41.97
691 18.8646 18.8646 -43.1854 -43.1854
760 15.0386 15.0386 -47.0114 -47.0114
1199 13.3244 13.3244 -48.7256 -48.7256
1337 9.1326 9.1326 -52.9174 -52.9174
2050 42.0437 9.1326 -20.0063 -52.9174
