"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12.2849 12.2849 -40.0651 -40.0651
3 5.01236 5.01236 -47.3376 -47.3376
4 3.31469 3.31469 -49.0353 -49.0353
23 2.19569 2.19569 -50.1543 -50.1543
33 1.21049 1.21049 -51.1395 -51.1395
42 0.202911 0.202911 -52.1471 -52.1471
178 0.0165414 0.0165414 -52.3335 -52.3335
450 1.44006 0.0165414 -50.9099 -52.3335
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11.3194 11.3194 -168.221 -168.221
2 4.75774 4.75774 -174.782 -174.782
3 4.07306 4.07306 -175.467 -175.467
6 2.36119 2.36119 -177.179 -177.179
13 1.90118 1.90118 -177.639 -177.639
35 1.04014 1.04014 -178.5 -178.5
44 0.876029 0.876029 -178.664 -178.664
106 0.850507 0.850507 -178.689 -178.689
127 0.495354 0.495354 -179.045 -179.045
147 0.0650878 0.0650878 -179.475 -179.475
450 88.0833 0.0650878 -91.4567 -179.475
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.57673 4.57673 81.8867 81.8867
2 0.133468 0.133468 77.4435 77.4435
251 0.0827661 0.0827661 77.3928 77.3928
366 0.0466338 0.0466338 77.3566 77.3566
450 5.35507 0.0466338 82.6651 77.3566
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.7193 13.7193 53.6393 53.6393
2 5.27871 5.27871 45.1987 45.1987
10 4.06188 4.06188 43.9819 43.9819
12 2.07788 2.07788 41.9979 41.9979
24 0.573339 0.573339 40.4933 40.4933
113 0.542417 0.542417 40.4624 40.4624
156 0.0867447 0.0867447 40.0067 40.0067
450 72.662 0.0867447 112.582 40.0067
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.14516 4.14516 -52.4648 -52.4648
7 1.02392 1.02392 -55.5861 -55.5861
104 0.820769 0.820769 -55.7892 -55.7892
157 0.504774 0.504774 -56.1052 -56.1052
428 0.46499 0.46499 -56.145 -56.145
450 5.41958 0.46499 -51.1904 -56.145
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 124.785 124.785 176.125 176.125
2 7.1794 7.1794 58.5194 58.5194
6 2.44454 2.44454 53.7845 53.7845
19 0.129922 0.129922 51.4699 51.4699
450 330.533 0.129922 381.873 51.4699
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 65.0751 65.0751 -59.3249 -59.3249
2 2.0653 2.0653 -122.335 -122.335
12 1.10915 1.10915 -123.291 -123.291
33 1.05821 1.05821 -123.342 -123.342
40 0.270759 0.270759 -124.129 -124.129
110 0.00628759 0.00628759 -124.394 -124.394
450 3.62389 0.00628759 -120.776 -124.394
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 57.959 57.959 58.559 58.559
2 20.4601 20.4601 21.0601 21.0601
3 6.96281 6.96281 7.56281 7.56281
8 5.9791 5.9791 6.5791 6.5791
10 3.10502 3.10502 3.70502 3.70502
12 3.03485 3.03485 3.63485 3.63485
18 1.9508 1.9508 2.5508 2.5508
25 1.11754 1.11754 1.71754 1.71754
48 0.612803 0.612803 1.2128 1.2128
175 0.550337 0.550337 1.15034 1.15034
247 0.369477 0.369477 0.969477 0.969477
361 0.260583 0.260583 0.860583 0.860583
450 57.2748 0.260583 57.8748 0.860583
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15.4824 15.4824 -25.2276 -25.2276
2 4.12935 4.12935 -36.5807 -36.5807
4 3.64551 3.64551 -37.0645 -37.0645
5 2.9868 2.9868 -37.7232 -37.7232
7 2.10975 2.10975 -38.6002 -38.6002
21 1.77913 1.77913 -38.9309 -38.9309
30 0.464577 0.464577 -40.2454 -40.2454
195 0.261682 0.261682 -40.4483 -40.4483
212 0.102402 0.102402 -40.6076 -40.6076
450 168.808 0.102402 128.098 -40.6076
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 385.03 385.03 1199.35 1199.35
2 44.5446 44.5446 858.865 858.865
4 6.45076 6.45076 820.771 820.771
5 4.80933 4.80933 819.129 819.129
14 2.85508 2.85508 817.175 817.175
15 1.34433 1.34433 815.664 815.664
24 0.851462 0.851462 815.171 815.171
36 0.832437 0.832437 815.152 815.152
162 0.460619 0.460619 814.781 814.781
450 89.6052 0.460619 903.925 814.781
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.49263 8.49263 -53.5574 -53.5574
2 3.24173 3.24173 -58.8083 -58.8083
4 1.93437 1.93437 -60.1156 -60.1156
6 1.66967 1.66967 -60.3803 -60.3803
15 0.842839 0.842839 -61.2072 -61.2072
45 0.556391 0.556391 -61.4936 -61.4936
103 0.331015 0.331015 -61.719 -61.719
110 0.0509128 0.0509128 -61.9991 -61.9991
216 0.00833288 0.00833288 -62.0417 -62.0417
450 44.5525 0.00833288 -17.4975 -62.0417
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 23.1888 23.1888 -20.0912 -20.0912
2 8.76558 8.76558 -34.5144 -34.5144
4 0.565968 0.565968 -42.714 -42.714
154 0.250173 0.250173 -43.0298 -43.0298
219 0.0572937 0.0572937 -43.2227 -43.2227
450 9.93934 0.0572937 -33.3407 -43.2227
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.21226 7.21226 -31.9477 -31.9477
6 2.09167 2.09167 -37.0683 -37.0683
18 0.316598 0.316598 -38.8434 -38.8434
176 0.187799 0.187799 -38.9722 -38.9722
450 394.833 0.187799 355.673 -38.9722
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 56.1627 56.1627 -117.117 -117.117
2 44.0177 44.0177 -129.262 -129.262
3 7.99738 7.99738 -165.283 -165.283
7 2.84921 2.84921 -170.431 -170.431
11 1.32653 1.32653 -171.953 -171.953
40 0.252069 0.252069 -173.028 -173.028
116 0.00160921 0.00160921 -173.278 -173.278
450 85.9868 0.00160921 -87.2932 -173.278
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.39148 6.39148 -3.77852 -3.77852
2 4.44551 4.44551 -5.72449 -5.72449
4 0.532539 0.532539 -9.63746 -9.63746
6 0.184265 0.184265 -9.98574 -9.98574
173 0.168307 0.168307 -10.0017 -10.0017
181 0.0775061 0.0775061 -10.0925 -10.0925
450 5.78361 0.0775061 -4.38639 -10.0925
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.48181 8.48181 -12.0482 -12.0482
4 0.290268 0.290268 -20.2397 -20.2397
212 0.277453 0.277453 -20.2525 -20.2525
385 0.124707 0.124707 -20.4053 -20.4053
450 2233.11 0.124707 2212.58 -20.4053
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 137.403 137.403 143.433 143.433
2 21.6777 21.6777 27.7077 27.7077
3 8.40932 8.40932 14.4393 14.4393
8 4.73633 4.73633 10.7663 10.7663
10 1.9436 1.9436 7.9736 7.9736
13 1.14201 1.14201 7.17201 7.17201
16 0.236183 0.236183 6.26618 6.26618
104 0.197619 0.197619 6.22762 6.22762
126 0.115994 0.115994 6.14599 6.14599
450 7.62294 0.115994 13.6529 6.14599
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.26843 3.26843 405.978 405.978
3 2.34001 2.34001 405.05 405.05
20 0.570447 0.570447 403.28 403.28
122 0.255583 0.255583 402.966 402.966
163 0.119291 0.119291 402.829 402.829
370 0.108695 0.108695 402.819 402.819
450 4.26227 0.108695 406.972 402.819
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.75292 7.75292 39.5429 39.5429
2 6.12734 6.12734 37.9173 37.9173
3 0.8427 0.8427 32.6327 32.6327
8 0.785592 0.785592 32.5756 32.5756
117 0.256294 0.256294 32.0463 32.0463
450 54.5604 0.256294 86.3504 32.0463
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 88.6533 88.6533 91.4133 91.4133
2 3.12858 3.12858 5.88858 5.88858
6 2.29947 2.29947 5.05947 5.05947
17 1.15756 1.15756 3.91756 3.91756
103 0.552314 0.552314 3.31231 3.31231
128 0.0845046 0.0845046 2.8445 2.8445
321 0.0292523 0.0292523 2.78925 2.78925
450 2.21437 0.0292523 4.97437 2.78925
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.30208 7.30208 23.5021 23.5021
5 5.47172 5.47172 21.6717 21.6717
6 3.21698 3.21698 19.417 19.417
17 3.06391 3.06391 19.2639 19.2639
23 2.63673 2.63673 18.8367 18.8367
29 1.1887 1.1887 17.3887 17.3887
183 0.579231 0.579231 16.7792 16.7792
232 0.146034 0.146034 16.346 16.346
248 0.0243538 0.0243538 16.2244 16.2244
450 80.2183 0.0243538 96.4183 16.2244
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 45.4284 45.4284 -7.84158 -7.84158
2 7.34794 7.34794 -45.9221 -45.9221
3 1.7047 1.7047 -51.5653 -51.5653
6 1.09259 1.09259 -52.1774 -52.1774
14 0.572503 0.572503 -52.6975 -52.6975
199 0.411437 0.411437 -52.8586 -52.8586
204 0.245361 0.245361 -53.0246 -53.0246
270 0.174319 0.174319 -53.0957 -53.0957
377 0.140097 0.140097 -53.1299 -53.1299
450 0.19958 0.140097 -53.0704 -53.1299
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.16856 9.16856 -990.831 -990.831
6 0.752401 0.752401 -999.248 -999.248
110 0.0135589 0.0135589 -999.986 -999.986
450 5.19124 0.0135589 -994.809 -999.986
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 0.2819 0.2819 660.312 660.312
161 0.174394 0.174394 660.204 660.204
450 16.9193 0.174394 676.949 660.204
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 236.607 236.607 206.287 206.287
2 1.5521 1.5521 -28.7679 -28.7679
3 0.378686 0.378686 -29.9413 -29.9413
145 0.328003 0.328003 -29.992 -29.992
160 0.106082 0.106082 -30.2139 -30.2139
450 73.8341 0.106082 43.5141 -30.2139
