"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7194.65 7194.65 6732.56 6732.56
2 3627.46 3627.46 3165.37 3165.37
3 1431.19 1431.19 969.104 969.104
5 1302.37 1302.37 840.278 840.278
7 1210.94 1210.94 748.85 748.85
25 1154.81 1154.81 692.723 692.723
438 1114.2 1114.2 652.113 652.113
505 789.875 789.875 327.785 327.785
815 653.565 653.565 191.475 191.475
818 649.703 649.703 187.613 187.613
1205 641.124 641.124 179.034 179.034
1703 559.114 559.114 97.0235 97.0235
2129 528.041 528.041 65.9506 65.9506
2737 527.233 527.233 65.1435 65.1435
3510 467.592 467.592 5.50232 5.50232
5935 404.123 404.123 -57.9671 -57.9671
6622 375.769 375.769 -86.3211 -86.3211
17501 342.94 342.94 -119.15 -119.15
21829 336.386 336.386 -125.704 -125.704
22102 332.269 332.269 -129.821 -129.821
23212 307.912 307.912 -154.178 -154.178
28008 305.722 305.722 -156.368 -156.368
28014 281.71 281.71 -180.38 -180.38
33247 277.747 277.747 -184.343 -184.343
39714 254.046 254.046 -208.044 -208.044
57308 241.387 241.387 -220.703 -220.703
61013 227.804 227.804 -234.286 -234.286
78211 206.141 206.141 -255.949 -255.949
94809 199.584 199.584 -262.506 -262.506
125401 193.905 193.905 -268.185 -268.185
141950 178.909 178.909 -283.181 -283.181
200050 7148.77 178.909 6686.68 -283.181
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2248.04 2248.04 2325.7 2325.7
2 777.676 777.676 855.336 855.336
430 729.151 729.151 806.811 806.811
438 594.177 594.177 671.837 671.837
934 511.264 511.264 588.924 588.924
1614 457.865 457.865 535.525 535.525
2501 437.259 437.259 514.919 514.919
4640 430.919 430.919 508.579 508.579
4645 417.634 417.634 495.294 495.294
4940 378.617 378.617 456.277 456.277
6027 372.773 372.773 450.433 450.433
6039 320.745 320.745 398.405 398.405
9415 309.758 309.758 387.418 387.418
9439 306.578 306.578 384.238 384.238
9443 302.008 302.008 379.668 379.668
10445 260.642 260.642 338.302 338.302
31009 256.161 256.161 333.821 333.821
37520 248 248 325.66 325.66
44144 233.933 233.933 311.593 311.593
44612 223.779 223.779 301.439 301.439
44628 219.683 219.683 297.343 297.343
44647 212.567 212.567 290.227 290.227
57027 198.671 198.671 276.331 276.331
65539 195.87 195.87 273.53 273.53
89449 184.73 184.73 262.39 262.39
130212 183.55 183.55 261.21 261.21
164248 180.469 180.469 258.129 258.129
200050 1690.36 180.469 1768.02 258.129
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2196.15 2196.15 2311.83 2311.83
4 2002.95 2002.95 2118.63 2118.63
11 1870.69 1870.69 1986.37 1986.37
13 1291.32 1291.32 1407 1407
30 1283.36 1283.36 1399.04 1399.04
33 1023.01 1023.01 1138.69 1138.69
409 736.657 736.657 852.337 852.337
1018 717.672 717.672 833.352 833.352
2008 601.013 601.013 716.693 716.693
3018 573.053 573.053 688.733 688.733
5234 547.509 547.509 663.189 663.189
5340 520.389 520.389 636.069 636.069
8303 496.086 496.086 611.766 611.766
8307 394.225 394.225 509.905 509.905
8322 393.196 393.196 508.876 508.876
8324 368.788 368.788 484.468 484.468
8349 355.605 355.605 471.285 471.285
12925 316.788 316.788 432.468 432.468
15321 287.804 287.804 403.484 403.484
17346 279.329 279.329 395.009 395.009
20005 273.65 273.65 389.33 389.33
20031 273.647 273.647 389.327 389.327
24340 271.579 271.579 387.259 387.259
24930 257.57 257.57 373.25 373.25
28544 235.925 235.925 351.605 351.605
43423 221.591 221.591 337.271 337.271
51947 196.698 196.698 312.378 312.378
59422 179.268 179.268 294.948 294.948
134436 166.943 166.943 282.623 282.623
200050 19991.6 166.943 20107.2 282.623
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4814.87 4814.87 4811.16 4811.16
3 2336.99 2336.99 2333.28 2333.28
4 1078.45 1078.45 1074.74 1074.74
25 983.065 983.065 979.355 979.355
32 902.506 902.506 898.796 898.796
120 847.192 847.192 843.482 843.482
602 690.082 690.082 686.372 686.372
604 487.906 487.906 484.196 484.196
605 452.406 452.406 448.696 448.696
822 421.834 421.834 418.124 418.124
1249 386.955 386.955 383.245 383.245
1605 382.31 382.31 378.6 378.6
1608 310.02 310.02 306.31 306.31
2513 308.009 308.009 304.299 304.299
2809 287.002 287.002 283.292 283.292
2811 275.355 275.355 271.645 271.645
7639 250.852 250.852 247.142 247.142
9540 235.982 235.982 232.272 232.272
9749 232.715 232.715 229.005 229.005
9915 211.697 211.697 207.987 207.987
9932 204.124 204.124 200.414 200.414
9946 181.914 181.914 178.204 178.204
200050 1387.26 181.914 1383.55 178.204
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2233.49 2233.49 2365.67 2365.67
2 1363.1 1363.1 1495.28 1495.28
5 1239.76 1239.76 1371.94 1371.94
9 1179.36 1179.36 1311.54 1311.54
13 704.128 704.128 836.308 836.308
306 699.557 699.557 831.737 831.737
437 564.268 564.268 696.448 696.448
936 518.941 518.941 651.121 651.121
2733 488.375 488.375 620.555 620.555
3019 423.655 423.655 555.835 555.835
3539 412.026 412.026 544.206 544.206
3812 379.861 379.861 512.041 512.041
3815 359.861 359.861 492.041 492.041
4702 330.197 330.197 462.377 462.377
5427 325.158 325.158 457.338 457.338
5434 306.021 306.021 438.201 438.201
7520 295.186 295.186 427.366 427.366
9332 293.556 293.556 425.736 425.736
12328 233.791 233.791 365.971 365.971
18521 228.255 228.255 360.435 360.435
24112 228.075 228.075 360.255 360.255
26737 221.764 221.764 353.944 353.944
38221 187.794 187.794 319.974 319.974
63218 185.524 185.524 317.704 317.704
145402 181.691 181.691 313.871 313.871
200050 953.181 181.691 1085.36 313.871
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7797.26 7797.26 7212.53 7212.53
2 1620.93 1620.93 1036.2 1036.2
3 706.831 706.831 122.101 122.101
530 688.593 688.593 103.863 103.863
1102 526.524 526.524 -58.2061 -58.2061
2027 492.309 492.309 -92.4214 -92.4214
2843 460.414 460.414 -124.316 -124.316
3019 378.291 378.291 -206.439 -206.439
7214 357.458 357.458 -227.272 -227.272
7226 351.55 351.55 -233.18 -233.18
12743 299.002 299.002 -285.728 -285.728
15944 282.683 282.683 -302.047 -302.047
16245 276.072 276.072 -308.658 -308.658
19218 273.228 273.228 -311.502 -311.502
23416 270.583 270.583 -314.147 -314.147
27419 260.055 260.055 -324.675 -324.675
28133 246.206 246.206 -338.524 -338.524
28706 245.793 245.793 -338.937 -338.937
43638 229.746 229.746 -354.984 -354.984
46834 216.182 216.182 -368.548 -368.548
95925 191.655 191.655 -393.075 -393.075
112822 185.786 185.786 -398.944 -398.944
115229 182.861 182.861 -401.869 -401.869
117112 179.038 179.038 -405.692 -405.692
199001 155.654 155.654 -429.076 -429.076
200050 1269.45 155.654 684.724 -429.076
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2526.97 2526.97 2490.43 2490.43
2 2280.61 2280.61 2244.07 2244.07
4 1622.18 1622.18 1585.64 1585.64
5 1184.5 1184.5 1147.96 1147.96
8 892.568 892.568 856.028 856.028
20 740.934 740.934 704.394 704.394
35 482.647 482.647 446.107 446.107
620 479.877 479.877 443.337 443.337
813 478.395 478.395 441.855 441.855
823 452.49 452.49 415.95 415.95
923 323.493 323.493 286.953 286.953
6948 272.002 272.002 235.462 235.462
14320 206.763 206.763 170.223 170.223
26932 201.6 201.6 165.06 165.06
50505 184.884 184.884 148.344 148.344
50535 179.121 179.121 142.581 142.581
95925 178.704 178.704 142.164 142.164
101446 178.444 178.444 141.904 141.904
104706 157.881 157.881 121.341 121.341
200050 1647.42 157.881 1610.88 121.341
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2026.25 2026.25 3026.25 3026.25
5 1503.7 1503.7 2503.7 2503.7
7 1501.01 1501.01 2501.01 2501.01
11 1381.86 1381.86 2381.86 2381.86
16 1180.68 1180.68 2180.68 2180.68
20 1015.02 1015.02 2015.02 2015.02
324 947.559 947.559 1947.56 1947.56
515 903.082 903.082 1903.08 1903.08
619 861.658 861.658 1861.66 1861.66
623 630.103 630.103 1630.1 1630.1
1908 608.447 608.447 1608.45 1608.45
2342 592.027 592.027 1592.03 1592.03
6804 586.422 586.422 1586.42 1586.42
6812 565.198 565.198 1565.2 1565.2
6817 519.406 519.406 1519.41 1519.41
9304 452.979 452.979 1452.98 1452.98
9328 439.709 439.709 1439.71 1439.71
12332 365.273 365.273 1365.27 1365.27
14402 317.451 317.451 1317.45 1317.45
21721 275.699 275.699 1275.7 1275.7
21924 262.634 262.634 1262.63 1262.63
21931 255.568 255.568 1255.57 1255.57
23504 242.206 242.206 1242.21 1242.21
25932 231.867 231.867 1231.87 1231.87
28818 225.736 225.736 1225.74 1225.74
42526 219.391 219.391 1219.39 1219.39
49523 219.303 219.303 1219.3 1219.3
59438 190.6 190.6 1190.6 1190.6
60633 183.195 183.195 1183.2 1183.2
170019 155.818 155.818 1155.82 1155.82
200050 847.906 155.818 1847.91 1155.82
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4461.5 4461.5 4508.11 4508.11
2 912.518 912.518 959.128 959.128
3 890.279 890.279 936.889 936.889
7 762.44 762.44 809.05 809.05
11 736.235 736.235 782.845 782.845
814 671.375 671.375 717.985 717.985
817 609.758 609.758 656.368 656.368
1134 559.558 559.558 606.168 606.168
1201 465.447 465.447 512.057 512.057
2102 439.536 439.536 486.146 486.146
2107 429.59 429.59 476.2 476.2
2218 429.555 429.555 476.165 476.165
