"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2458.89 2458.89 3458.89 3458.89
2 786.088 786.088 1786.09 1786.09
3 259.203 259.203 1259.2 1259.2
5 250.005 250.005 1250 1250
9 145.27 145.27 1145.27 1145.27
15 90.976 90.976 1090.98 1090.98
508 80.0754 80.0754 1080.08 1080.08
577 79.213 79.213 1079.21 1079.21
601 68.5411 68.5411 1068.54 1068.54
647 45.0374 45.0374 1045.04 1045.04
807 36.9678 36.9678 1036.97 1036.97
850 127.133 36.9678 1127.13 1036.97
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 534.223 534.223 604.253 604.253
2 212.039 212.039 282.069 282.069
6 127.919 127.919 197.949 197.949
24 118.68 118.68 188.71 188.71
38 104.972 104.972 175.002 175.002
112 90.909 90.909 160.939 160.939
152 76.0355 76.0355 146.066 146.066
320 60.8305 60.8305 130.861 130.861
511 56.862 56.862 126.892 126.892
543 47.8901 47.8901 117.92 117.92
549 38.1647 38.1647 108.195 108.195
779 35.6664 35.6664 105.696 105.696
850 103.316 35.6664 173.346 105.696
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 404.928 404.928 356.708 356.708
3 274.108 274.108 225.888 225.888
4 128.564 128.564 80.3436 80.3436
111 119.78 119.78 71.5601 71.5601
118 49.008 49.008 0.78799 0.78799
439 42.0317 42.0317 -6.18833 -6.18833
787 33.8961 33.8961 -14.3239 -14.3239
850 239.899 33.8961 191.679 -14.3239
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 412.671 412.671 438.141 438.141
2 349.366 349.366 374.836 374.836
4 303.282 303.282 328.752 328.752
6 197.842 197.842 223.312 223.312
14 159.856 159.856 185.326 185.326
26 116.396 116.396 141.866 141.866
46 86.8136 86.8136 112.284 112.284
119 70.9089 70.9089 96.3789 96.3789
124 38.5205 38.5205 63.9905 63.9905
788 36.831 36.831 62.301 62.301
850 60.6906 36.831 86.1606 62.301
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 176.231 176.231 75.4211 75.4211
4 161.557 161.557 60.7467 60.7467
5 153.667 153.667 52.8567 52.8567
9 107.918 107.918 7.10776 7.10776
17 85.6972 85.6972 -15.1128 -15.1128
168 73.8539 73.8539 -26.9561 -26.9561
189 49.0567 49.0567 -51.7533 -51.7533
291 41.9169 41.9169 -58.8931 -58.8931
655 38.4771 38.4771 -62.3329 -62.3329
693 22.0099 22.0099 -78.8001 -78.8001
850 141.122 22.0099 40.3115 -78.8001
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1366.33 1366.33 1449.66 1449.66
2 115.481 115.481 198.811 198.811
24 113.304 113.304 196.634 196.634
111 81.68 81.68 165.01 165.01
171 79.6676 79.6676 162.998 162.998
296 73.409 73.409 156.739 156.739
514 56.4448 56.4448 139.775 139.775
518 33.4058 33.4058 116.736 116.736
850 420.643 33.4058 503.973 116.736
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 263.379 263.379 471.939 471.939
2 195.338 195.338 403.898 403.898
9 161.021 161.021 369.581 369.581
11 147.611 147.611 356.171 356.171
31 97.0163 97.0163 305.576 305.576
113 71.8817 71.8817 280.442 280.442
220 67.5725 67.5725 276.132 276.132
550 62.462 62.462 271.022 271.022
597 55.2604 55.2604 263.82 263.82
672 29.2391 29.2391 237.799 237.799
850 149.255 29.2391 357.815 237.799
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 345.644 345.644 211.064 211.064
2 303.731 303.731 169.151 169.151
6 101.717 101.717 -32.8634 -32.8634
18 80.0416 80.0416 -54.5384 -54.5384
140 75.3111 75.3111 -59.2689 -59.2689
253 56.6972 56.6972 -77.8828 -77.8828
589 40.8883 40.8883 -93.6917 -93.6917
595 37.6723 37.6723 -96.9077 -96.9077
850 200.935 37.6723 66.3547 -96.9077
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 138.814 138.814 259.404 259.404
2 132.631 132.631 253.221 253.221
22 89.5329 89.5329 210.123 210.123
151 78.9831 78.9831 199.573 199.573
175 75.8755 75.8755 196.466 196.466
180 74.2692 74.2692 194.859 194.859
279 72.2134 72.2134 192.803 192.803
297 57.5566 57.5566 178.147 178.147
539 45.9054 45.9054 166.495 166.495
754 35.3676 35.3676 155.958 155.958
850 96.401 35.3676 216.991 155.958
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 87.8564 87.8564 1087.86 1087.86
42 83.1553 83.1553 1083.16 1083.16
117 69.0633 69.0633 1069.06 1069.06
181 46.26 46.26 1046.26 1046.26
574 40.4366 40.4366 1040.44 1040.44
633 30.1174 30.1174 1030.12 1030.12
850 92.1323 30.1174 1092.13 1030.12
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1139.77 1139.77 1048.11 1048.11
3 288.361 288.361 196.701 196.701
13 175.876 175.876 84.216 84.216
32 96.2584 96.2584 4.59838 4.59838
111 82.6169 82.6169 -9.04312 -9.04312
203 49.9825 49.9825 -41.6775 -41.6775
590 20.9691 20.9691 -70.6909 -70.6909
850 144.298 20.9691 52.6377 -70.6909
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1233.91 1233.91 1830.06 1830.06
2 111.738 111.738 707.888 707.888
147 110.972 110.972 707.122 707.122
211 78.2858 78.2858 674.436 674.436
212 64.5138 64.5138 660.664 660.664
501 40.9167 40.9167 637.067 637.067
742 33.3017 33.3017 629.452 629.452
850 226.815 33.3017 822.965 629.452
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 395.42 395.42 527.93 527.93
2 299.306 299.306 431.816 431.816
3 149.581 149.581 282.091 282.091
7 126.095 126.095 258.605 258.605
