"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 85024.6 85024.6 84478.1 84478.1
18 83353.9 83353.9 82807.4 82807.4
21 77239.3 77239.3 76692.8 76692.8
22 69247.9 69247.9 68701.4 68701.4
45 21704.1 21704.1 21157.6 21157.6
101 14036.3 14036.3 13489.8 13489.8
159 10604.4 10604.4 10057.9 10057.9
203 6893.45 6893.45 6346.95 6346.95
222 6838.31 6838.31 6291.81 6291.81
239 6816.64 6816.64 6270.14 6270.14
241 6320.23 6320.23 5773.73 5773.73
257 2943.39 2943.39 2396.89 2396.89
2000 4.58369e+06 2943.39 4.58314e+06 2396.89
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 286979 286979 287979 287979
3 172713 172713 173713 173713
4 96733.5 96733.5 97733.5 97733.5
5 90652.8 90652.8 91652.8 91652.8
24 53676.1 53676.1 54676.1 54676.1
47 30560.9 30560.9 31560.9 31560.9
104 26066.7 26066.7 27066.7 27066.7
2000 7.05376e+06 26066.7 7.05476e+06 27066.7
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 230881 230881 231089 231089
3 107262 107262 107470 107470
12 79539.3 79539.3 79747.7 79747.7
23 75166.4 75166.4 75374.8 75374.8
47 64659.6 64659.6 64868 64868
49 52447.8 52447.8 52656.2 52656.2
53 30808.1 30808.1 31016.4 31016.4
54 10920.5 10920.5 11128.9 11128.9
134 9389.53 9389.53 9597.91 9597.91
151 8197.08 8197.08 8405.46 8405.46
165 7297.61 7297.61 7505.99 7505.99
2000 8.47693e+08 7297.61 8.47693e+08 7505.99
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 102188 102188 102043 102043
12 94763.9 94763.9 94619 94619
13 80383.7 80383.7 80238.8 80238.8
53 59883.8 59883.8 59738.8 59738.8
67 49458.7 49458.7 49313.7 49313.7
100 38862.7 38862.7 38717.8 38717.8
118 31156.4 31156.4 31011.5 31011.5
126 19878.8 19878.8 19733.9 19733.9
2000 464485 19878.8 464340 19733.9
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 63086.7 63086.7 63080.4 63080.4
21 52520.2 52520.2 52513.9 52513.9
64 35059.8 35059.8 35053.5 35053.5
72 3608.58 3608.58 3602.28 3602.28
2000 3.49685e+07 3608.58 3.49685e+07 3602.28
