"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 952.536 952.536 982.506 982.506
4 723.129 723.129 753.099 753.099
29 615.881 615.881 645.851 645.851
125 584.211 584.211 614.181 614.181
173 561.304 561.304 591.274 591.274
202 412.654 412.654 442.624 442.624
400 403.083 403.083 433.053 433.053
501 287.736 287.736 317.706 317.706
632 194.74 194.74 224.71 224.71
850 1670.01 194.74 1699.98 224.71
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2476.55 2476.55 2424.84 2424.84
2 1783.08 1783.08 1731.37 1731.37
3 1267.24 1267.24 1215.53 1215.53
4 1213.17 1213.17 1161.46 1161.46
8 1043 1043 991.285 991.285
16 996.378 996.378 944.668 944.668
22 863.901 863.901 812.191 812.191
37 387.347 387.347 335.637 335.637
118 282.682 282.682 230.972 230.972
520 216.581 216.581 164.871 164.871
762 208.492 208.492 156.782 156.782
850 728.752 208.492 677.042 156.782
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1390.49 1390.49 1110.54 1110.54
13 1382.68 1382.68 1102.73 1102.73
17 1124.4 1124.4 844.451 844.451
21 1101.81 1101.81 821.861 821.861
107 1094.16 1094.16 814.206 814.206
132 1087.45 1087.45 807.501 807.501
199 1019.27 1019.27 739.324 739.324
294 727.433 727.433 447.483 447.483
509 574.818 574.818 294.868 294.868
545 356.14 356.14 76.1898 76.1898
574 344.714 344.714 64.764 64.764
850 877.338 344.714 597.388 64.764
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1082.94 1082.94 2014.93 2014.93
2 1028.94 1028.94 1960.93 1960.93
4 1013.16 1013.16 1945.15 1945.15
5 882.179 882.179 1814.17 1814.17
6 464.516 464.516 1396.51 1396.51
101 374.794 374.794 1306.78 1306.78
166 331.206 331.206 1263.2 1263.2
443 319.099 319.099 1251.09 1251.09
503 245.157 245.157 1177.15 1177.15
523 222.38 222.38 1154.37 1154.37
558 211.197 211.197 1143.19 1143.19
677 181.654 181.654 1113.64 1113.64
736 140.556 140.556 1072.55 1072.55
796 103.485 103.485 1035.48 1035.48
850 746.328 103.485 1678.32 1035.48
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1459.48 1459.48 1572.79 1572.79
2 1395.33 1395.33 1508.64 1508.64
3 1214.79 1214.79 1328.1 1328.1
6 521.661 521.661 634.971 634.971
42 324.92 324.92 438.23 438.23
155 322.064 322.064 435.374 435.374
183 309.126 309.126 422.436 422.436
216 255.761 255.761 369.071 369.071
230 239.706 239.706 353.016 353.016
325 235.739 235.739 349.049 349.049
344 223.609 223.609 336.919 336.919
418 139.65 139.65 252.96 252.96
744 79.193 79.193 192.503 192.503
850 808.356 79.193 921.666 192.503
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1303.86 1303.86 1003.84 1003.84
2 955.829 955.829 655.809 655.809
4 411.57 411.57 111.55 111.55
145 254.79 254.79 -45.2304 -45.2304
512 218.169 218.169 -81.8507 -81.8507
531 164.278 164.278 -135.742 -135.742
551 91.8291 91.8291 -208.191 -208.191
725 62.7316 62.7316 -237.288 -237.288
850 291.774 62.7316 -8.24613 -237.288
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1895.59 1895.59 1940.3 1940.3
2 1139.46 1139.46 1184.17 1184.17
4 1090.01 1090.01 1134.72 1134.72
7 863.441 863.441 908.151 908.151
9 519.392 519.392 564.102 564.102
