"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 235.032 235.032 314.512 314.512
4 180.206 180.206 259.686 259.686
13 153.12 153.12 232.6 232.6
29 150.672 150.672 230.152 230.152
48 142.797 142.797 222.277 222.277
101 123.825 123.825 203.305 203.305
103 46.2075 46.2075 125.687 125.687
546 43.5026 43.5026 122.983 122.983
1028 42.4439 42.4439 121.924 121.924
1049 38.1431 38.1431 117.623 117.623
1321 37.8102 37.8102 117.29 117.29
1330 25.5922 25.5922 105.072 105.072
1558 20.6414 20.6414 100.121 100.121
2050 94.8597 20.6414 174.34 100.121
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 422.425 422.425 816.905 816.905
2 309.228 309.228 703.708 703.708
6 307.503 307.503 701.983 701.983
10 262.911 262.911 657.391 657.391
13 239.712 239.712 634.192 634.192
18 232.984 232.984 627.464 627.464
22 215.885 215.885 610.365 610.365
34 172.676 172.676 567.156 567.156
103 158.798 158.798 553.278 553.278
128 147.54 147.54 542.02 542.02
131 121.559 121.559 516.039 516.039
326 107.387 107.387 501.867 501.867
394 98.9222 98.9222 493.402 493.402
526 85.5681 85.5681 480.048 480.048
543 83.9752 83.9752 478.455 478.455
686 67.5595 67.5595 462.04 462.04
913 60.3645 60.3645 454.844 454.844
933 59.4372 59.4372 453.917 453.917
938 48.1572 48.1572 442.637 442.637
1018 46.7813 46.7813 441.261 441.261
1339 34.8509 34.8509 429.331 429.331
1456 31.4358 31.4358 425.916 425.916
1738 28.5906 28.5906 423.071 423.071
2050 99.3437 28.5906 493.824 423.071
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 282.629 282.629 35.5188 35.5188
2 250.731 250.731 3.621 3.621
10 222.228 222.228 -24.8823 -24.8823
17 210.355 210.355 -36.7546 -36.7546
22 186.163 186.163 -60.9468 -60.9468
27 172.68 172.68 -74.43 -74.43
36 163.146 163.146 -83.9644 -83.9644
104 152.888 152.888 -94.2216 -94.2216
106 136.396 136.396 -110.714 -110.714
110 120.615 120.615 -126.495 -126.495
120 115.076 115.076 -132.034 -132.034
149 94.3778 94.3778 -152.732 -152.732
253 83.5715 83.5715 -163.538 -163.538
320 76.8783 76.8783 -170.232 -170.232
502 68.4851 68.4851 -178.625 -178.625
915 60.2133 60.2133 -186.897 -186.897
937 48.2639 48.2639 -198.846 -198.846
974 42.4034 42.4034 -204.707 -204.707
1437 41.7796 41.7796 -205.33 -205.33
1712 38.1281 38.1281 -208.982 -208.982
1716 33.7722 33.7722 -213.338 -213.338
1866 32.2929 32.2929 -214.817 -214.817
1875 29.7891 29.7891 -217.321 -217.321
2050 79.0011 29.7891 -168.109 -217.321
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 337.826 337.826 185.786 185.786
4 277.872 277.872 125.832 125.832
5 271.651 271.651 119.611 119.611
6 190.74 190.74 38.7004 38.7004
28 148.391 148.391 -3.64909 -3.64909
101 122.261 122.261 -29.779 -29.779
102 101.773 101.773 -50.2669 -50.2669
341 95.8076 95.8076 -56.2324 -56.2324
507 72.6138 72.6138 -79.4262 -79.4262
538 67.3146 67.3146 -84.7254 -84.7254
724 49.2061 49.2061 -102.834 -102.834
1346 47.1658 47.1658 -104.874 -104.874
1356 44.9055 44.9055 -107.134 -107.134
1379 42.1132 42.1132 -109.927 -109.927
1484 41.5261 41.5261 -110.514 -110.514
1503 32.1186 32.1186 -119.921 -119.921
2050 47.5053 32.1186 -104.535 -119.921
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 223.476 223.476 198.226 198.226
2 202.227 202.227 176.977 176.977
5 177.317 177.317 152.067 152.067
11 157.456 157.456 132.206 132.206
13 97.9162 97.9162 72.6662 72.6662
104 89.8452 89.8452 64.5952 64.5952
112 73.2023 73.2023 47.9523 47.9523
134 55.0664 55.0664 29.8164 29.8164
138 54.1231 54.1231 28.8731 28.8731
555 49.3816 49.3816 24.1316 24.1316
572 46.5097 46.5097 21.2597 21.2597
925 45.4001 45.4001 20.1501 20.1501
963 34.6699 34.6699 9.4199 9.4199
2050 633.578 34.6699 608.328 9.4199
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 253.02 253.02 51.3004 51.3004
4 204.055 204.055 2.33542 2.33542
5 192.136 192.136 -9.584 -9.584
10 144.621 144.621 -57.099 -57.099
26 134.357 134.357 -67.3629 -67.3629
105 127.455 127.455 -74.2645 -74.2645
113 119.317 119.317 -82.4032 -82.4032
116 116.73 116.73 -84.9903 -84.9903
134 102.741 102.741 -98.9794 -98.9794
151 95.6517 95.6517 -106.068 -106.068
165 91.2137 91.2137 -110.506 -110.506
166 68.9159 68.9159 -132.804 -132.804
524 68.7813 68.7813 -132.939 -132.939
532 68.1098 68.1098 -133.61 -133.61
625 66.3386 66.3386 -135.381 -135.381
644 50.4495 50.4495 -151.271 -151.271
933 41.0534 41.0534 -160.667 -160.667
2050 214.077 41.0534 12.3566 -160.667
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 349.21 349.21 -650.79 -650.79
2 161.856 161.856 -838.144 -838.144
32 130.427 130.427 -869.573 -869.573
104 130.022 130.022 -869.978 -869.978
110 100.875 100.875 -899.125 -899.125
119 91.6219 91.6219 -908.378 -908.378
130 81.4451 81.4451 -918.555 -918.555
252 70.141 70.141 -929.859 -929.859
366 67.7277 67.7277 -932.272 -932.272
515 65.0929 65.0929 -934.907 -934.907
555 60.5218 60.5218 -939.478 -939.478
616 56.8304 56.8304 -943.17 -943.17
679 50.498 50.498 -949.502 -949.502
956 34.5372 34.5372 -965.463 -965.463
1302 13.9519 13.9519 -986.048 -986.048
1874 13.6288 13.6288 -986.371 -986.371
1937 10.7637 10.7637 -989.236 -989.236
2050 114.788 10.7637 -885.212 -989.236
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 235.915 235.915 193.015 193.015
2 231.32 231.32 188.42 188.42
5 216.858 216.858 173.958 173.958
10 152.517 152.517 109.617 109.617
102 120.92 120.92 78.0204 78.0204
106 115.268 115.268 72.3675 72.3675
112 108.678 108.678 65.778 65.778
144 98.5246 98.5246 55.6246 55.6246
148 91.1861 91.1861 48.2861 48.2861
250 74.0553 74.0553 31.1553 31.1553
414 69.6949 69.6949 26.7949 26.7949
602 53.1517 53.1517 10.2517 10.2517
917 46.5695 46.5695 3.66948 3.66948
1017 27.6308 27.6308 -15.2692 -15.2692
1716 27.2865 27.2865 -15.6135 -15.6135
1717 22.3073 22.3073 -20.5927 -20.5927
1813 21.3831 21.3831 -21.5169 -21.5169
1890 16.35 16.35 -26.55 -26.55
2050 39.3836 16.35 -3.51641 -26.55
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 368.457 368.457 267.137 267.137
3 253.782 253.782 152.462 152.462
5 188.579 188.579 87.2594 87.2594
13 173.727 173.727 72.4075 72.4075
25 153.466 153.466 52.1458 52.1458
36 128.521 128.521 27.2009 27.2009
102 121.32 121.32 19.9995 19.9995
103 106.119 106.119 4.79864 4.79864
108 104.964 104.964 3.64417 3.64417
147 100.015 100.015 -1.30521 -1.30521
155 90.0969 90.0969 -11.2231 -11.2231
388 88.1557 88.1557 -13.1643 -13.1643
403 84.146 84.146 -17.174 -17.174
445 77.1612 77.1612 -24.1588 -24.1588
512 76.9444 76.9444 -24.3756 -24.3756
515 76.6704 76.6704 -24.6496 -24.6496
519 58.5611 58.5611 -42.7589 -42.7589
600 50.3545 50.3545 -50.9655 -50.9655
770 47.3491 47.3491 -53.9709 -53.9709
930 41.9727 41.9727 -59.3473 -59.3473
1019 36.9881 36.9881 -64.3319 -64.3319
1035 32.3891 32.3891 -68.9309 -68.9309
1123 28.2964 28.2964 -73.0236 -73.0236
1915 21.6449 21.6449 -79.6751 -79.6751
2050 156.294 21.6449 54.974 -79.6751
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 242.707 242.707 246.357 246.357
3 195.987 195.987 199.637 199.637
9 176.692 176.692 180.342 180.342
13 125.725 125.725 129.375 129.375
107 115.141 115.141 118.791 118.791
114 113.196 113.196 116.846 116.846
115 94.7623 94.7623 98.4123 98.4123
134 89.0711 89.0711 92.7211 92.7211
178 87.1108 87.1108 90.7608 90.7608
260 82.1514 82.1514 85.8014 85.8014
516 72.2923 72.2923 75.9423 75.9423
525 63.6218 63.6218 67.2718 67.2718
612 57.6726 57.6726 61.3226 61.3226
918 52.5355 52.5355 56.1855 56.1855
1135 50.9373 50.9373 54.5873 54.5873
1200 31.4283 31.4283 35.0783 35.0783
1328 31.0779 31.0779 34.7279 34.7279
1353 24.9803 24.9803 28.6303 28.6303
2050 388.778 24.9803 392.428 28.6303
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 177.853 177.853 398.383 398.383
16 173.294 173.294 393.824 393.824
104 171.976 171.976 392.506 392.506
106 167.722 167.722 388.252 388.252
112 162.384 162.384 382.914 382.914
113 139.097 139.097 359.627 359.627
137 97.8558 97.8558 318.386 318.386
618 95.5167 95.5167 316.047 316.047
676 92.3367 92.3367 312.867 312.867
689 77.4783 77.4783 298.008 298.008
717 66.3433 66.3433 286.873 286.873
735 58.782 58.782 279.312 279.312
848 57.9858 57.9858 278.516 278.516
913 46.9034 46.9034 267.433 267.433
1304 46.1255 46.1255 266.656 266.656
1335 44.2141 44.2141 264.744 264.744
1595 42.5778 42.5778 263.108 263.108
1701 41.4965 41.4965 262.027 262.027
1702 40.978 40.978 261.508 261.508
1722 25.7279 25.7279 246.258 246.258
1848 21.6018 21.6018 242.132 242.132
1991 14.7828 14.7828 235.313 235.313
2050 248.499 14.7828 469.029 235.313
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 210.838 210.838 632.128 632.128
8 143.304 143.304 564.594 564.594
29 132.706 132.706 553.996 553.996
111 79.1405 79.1405 500.43 500.43
205 55.4387 55.4387 476.729 476.729
