"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.2089e+07 1.2089e+07 1.2089e+07 1.2089e+07
3 5.95463e+06 5.95463e+06 5.95458e+06 5.95458e+06
4 775810 775810 775755 775755
6 701868 701868 701813 701813
8 414358 414358 414303 414303
20 38576.4 38576.4 38521.5 38521.5
30 258.971 258.971 204.031 204.031
215 211.697 211.697 156.757 156.757
222 30.3716 30.3716 -24.5684 -24.5684
345 24.9645 24.9645 -29.9755 -29.9755
1417 7.69867 7.69867 -47.2413 -47.2413
3347 0.968044 0.968044 -53.972 -53.972
13128 0.570084 0.570084 -54.3699 -54.3699
14703 0.12697 0.12697 -54.813 -54.813
20050 5.49539e+06 0.12697 5.49533e+06 -54.813
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.8594e+06 2.8594e+06 2.85945e+06 2.85945e+06
2 157219 157219 157278 157278
5 123823 123823 123882 123882
8 13888 13888 13947.1 13947.1
119 3384.8 3384.8 3443.93 3443.93
719 66.1687 66.1687 125.299 125.299
1936 48.0088 48.0088 107.139 107.139
8217 45.2431 45.2431 104.373 104.373
9025 13.9279 13.9279 73.0579 73.0579
20050 2.7667e+08 13.9279 2.7667e+08 73.0579
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.13899e+07 1.13899e+07 1.13895e+07 1.13895e+07
2 6.91107e+06 6.91107e+06 6.91057e+06 6.91057e+06
4 741265 741265 740774 740774
6 489731 489731 489239 489239
9 210596 210596 210104 210104
15 146246 146246 145754 145754
25 3695.06 3695.06 3203.53 3203.53
45 21.8941 21.8941 -469.636 -469.636
2408 6.62657 6.62657 -484.903 -484.903
4033 0.811442 0.811442 -490.719 -490.719
20050 1.17112e+07 0.811442 1.17107e+07 -490.719
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.64393e+06 7.64393e+06 7.64376e+06 7.64376e+06
2 1.91722e+06 1.91722e+06 1.91705e+06 1.91705e+06
4 564497 564497 564327 564327
13 469438 469438 469268 469268
20 197680 197680 197509 197509
21 25025.4 25025.4 24855.2 24855.2
39 9811.4 9811.4 9641.2 9641.2
205 92.1685 92.1685 -78.0315 -78.0315
1104 89.9049 89.9049 -80.2951 -80.2951
1123 14.8476 14.8476 -155.352 -155.352
1630 7.5535 7.5535 -162.647 -162.647
15730 7.1123 7.1123 -163.088 -163.088
19107 3.88095 3.88095 -166.319 -166.319
19117 3.82511 3.82511 -166.375 -166.375
19133 0.318564 0.318564 -169.881 -169.881
20050 820.123 0.318564 649.923 -169.881
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.32738e+06 3.32738e+06 3.32691e+06 3.32691e+06
2 1.36525e+06 1.36525e+06 1.36478e+06 1.36478e+06
3 293140 293140 292670 292670
8 164359 164359 163889 163889
13 117485 117485 117015 117015
20 8551.69 8551.69 8081.94 8081.94
149 6.71755 6.71755 -463.032 -463.032
4343 1.40869 1.40869 -468.341 -468.341
20050 2.82439e+06 1.40869 2.82392e+06 -468.341
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.47118e+06 2.47118e+06 2.47117e+06 2.47117e+06
2 79640.7 79640.7 79627.9 79627.9
9 56899.8 56899.8 56887 56887
19 3.77713 3.77713 -9.02287 -9.02287
20050 978818 3.77713 978806 -9.02287
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 553416 553416 553030 553030
2 132111 132111 131726 131726
25 50616.9 50616.9 50231.2 50231.2
44 33962.5 33962.5 33576.8 33576.8
122 28514 28514 28128.3 28128.3
138 25043.7 25043.7 24658 24658
511 22255.2 22255.2 21869.5 21869.5
527 4877.41 4877.41 4491.72 4491.72
608 2612.68 2612.68 2226.99 2226.99
614 438.307 438.307 52.6175 52.6175
624 201.034 201.034 -184.656 -184.656
2501 60.26 60.26 -325.43 -325.43
2513 57.5953 57.5953 -328.095 -328.095
2524 56.2049 56.2049 -329.485 -329.485
4211 40.7 40.7 -344.99 -344.99
4222 10.3912 10.3912 -375.299 -375.299
4224 8.76636 8.76636 -376.924 -376.924
5601 2.453 2.453 -383.237 -383.237
20050 9.73091e+06 2.453 9.73052e+06 -383.237
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.3828e+07 5.3828e+07 5.3828e+07 5.3828e+07
2 5.29292e+06 5.29292e+06 5.29296e+06 5.29296e+06
8 2.04219e+06 2.04219e+06 2.04223e+06 2.04223e+06
14 1.31482e+06 1.31482e+06 1.31486e+06 1.31486e+06
15 212277 212277 212317 212317
22 35717.6 35717.6 35757.6 35757.6
37 28289.2 28289.2 28329.2 28329.2
307 10.3431 10.3431 50.3431 50.3431
1434 4.76792 4.76792 44.7679 44.7679
1450 1.29093 1.29093 41.2909 41.2909
20050 2.79366e+08 1.29093 2.79366e+08 41.2909
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.81759e+07 1.81759e+07 1.8176e+07 1.8176e+07
2 9.12643e+06 9.12643e+06 9.12654e+06 9.12654e+06
3 513331 513331 513445 513445
4 264654 264654 264769 264769
17 45592.6 45592.6 45706.9 45706.9
103 6213.96 6213.96 6328.22 6328.22
124 4144.95 4144.95 4259.21 4259.21
407 16.7985 16.7985 131.058 131.058
8632 11.65 11.65 125.91 125.91
8645 5.49373 5.49373 119.754 119.754
20050 2.25891e+08 5.49373 2.25891e+08 119.754
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.41382e+06 4.41382e+06 4.41383e+06 4.41383e+06
3 2.12724e+06 2.12724e+06 2.12725e+06 2.12725e+06
4 86433.3 86433.3 86447.3 86447.3
28 416.169 416.169 430.099 430.099
804 20.3036 20.3036 34.2336 34.2336
847 6.33176 6.33176 20.2618 20.2618
20050 3.15234e+07 6.33176 3.15234e+07 20.2618
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.56633e+06 9.56633e+06 9.5663e+06 9.5663e+06
4 7.48118e+06 7.48118e+06 7.48115e+06 7.48115e+06
5 4.30668e+06 4.30668e+06 4.30665e+06 4.30665e+06
6 528517 528517 528485 528485
11 497669 497669 497637 497637
20 152990 152990 152958 152958
39 111933 111933 111901 111901
110 4931.39 4931.39 4899.64 4899.64
1037 2912.65 2912.65 2880.9 2880.9
1202 324.129 324.129 292.379 292.379
1348 299.13 299.13 267.38 267.38
2741 193.04 193.04 161.29 161.29
2745 47.2504 47.2504 15.5004 15.5004
4426 23.714 23.714 -8.03596 -8.03596
9610 1.58886 1.58886 -30.1611 -30.1611
20050 1.0435e+07 1.58886 1.0435e+07 -30.1611
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.953e+06 9.953e+06 9.95306e+06 9.95306e+06
3 333220 333220 333274 333274
7 276470 276470 276525 276525
17 357.663 357.663 411.983 411.983
229 316.817 316.817 371.137 371.137
710 6.43574 6.43574 60.7557 60.7557
12301 0.448078 0.448078 54.7681 54.7681
20050 576341 0.448078 576396 54.7681
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.29022e+07 2.29022e+07 2.29022e+07 2.29022e+07
2 2.01753e+07 2.01753e+07 2.01753e+07 2.01753e+07
7 1.31532e+07 1.31532e+07 1.31533e+07 1.31533e+07
8 154759 154759 154799 154799
35 220.253 220.253 260.773 260.773
544 111.744 111.744 152.264 152.264
3716 44.1725 44.1725 84.6925 84.6925
6239 34.945 34.945 75.465 75.465
18301 1.76277 1.76277 42.2828 42.2828
20050 1.23787e+06 1.76277 1.23791e+06 42.2828
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.56012e+07 4.56012e+07 4.56011e+07 4.56011e+07
2 286372 286372 286254 286254
7 78454.6 78454.6 78336.1 78336.1
22 72185.9 72185.9 72067.4 72067.4
29 29311.7 29311.7 29193.2 29193.2
47 7333.68 7333.68 7215.19 7215.19
48 5805.86 5805.86 5687.37 5687.37
132 5757.66 5757.66 5639.17 5639.17
239 38.9525 38.9525 -79.5375 -79.5375
4544 30.7912 30.7912 -87.6988 -87.6988
11734 11.7447 11.7447 -106.745 -106.745
20050 6.53692e+06 11.7447 6.5368e+06 -106.745
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.59526e+07 1.59526e+07 1.59526e+07 1.59526e+07
2 4.26663e+06 4.26663e+06 4.26665e+06 4.26665e+06
3 121838 121838 121866 121866
17 43820.3 43820.3 43848.4 43848.4
20 36771.1 36771.1 36799.2 36799.2
145 26662.4 26662.4 26690.5 26690.5
419 101.345 101.345 129.445 129.445
717 7.19548 7.19548 35.2955 35.2955
20050 194561 7.19548 194589 35.2955
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.48692e+06 7.48692e+06 7.48688e+06 7.48688e+06
2 4.30352e+06 4.30352e+06 4.30347e+06 4.30347e+06
3 30955.7 30955.7 30915.3 30915.3
31 3718.88 3718.88 3678.39 3678.39
214 3523.54 3523.54 3483.05 3483.05
228 272.52 272.52 232.03 232.03
241 271.795 271.795 231.305 231.305
539 27.7235 27.7235 -12.7665 -12.7665
542 23.8476 23.8476 -16.6424 -16.6424
5501 10.4957 10.4957 -29.9943 -29.9943
19120 5.131 5.131 -35.359 -35.359
20050 1.70436e+08 5.131 1.70435e+08 -35.359
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.27609e+06 8.27609e+06 8.27595e+06 8.27595e+06
2 255506 255506 255359 255359
17 0.0248544 0.0248544 -147.005 -147.005
20050 13749.4 0.0248544 13602.4 -147.005
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.39612e+06 4.39612e+06 4.39615e+06 4.39615e+06
3 15102.3 15102.3 15133.5 15133.5
105 3736.29 3736.29 3767.4 3767.4
143 380.547 380.547 411.657 411.657
219 224.488 224.488 255.598 255.598
242 55.0457 55.0457 86.1557 86.1557
250 9.95166 9.95166 41.0617 41.0617
20050 4.65097e+06 9.95166 4.651e+06 41.0617
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.91675e+07 1.91675e+07 1.91665e+07 1.91665e+07
2 1.2149e+06 1.2149e+06 1.2139e+06 1.2139e+06
6 192611 192611 191611 191611
104 44721.5 44721.5 43721.5 43721.5
110 35830.8 35830.8 34830.8 34830.8
123 114.49 114.49 -885.51 -885.51
326 54.1598 54.1598 -945.84 -945.84
620 53.1754 53.1754 -946.825 -946.825
1345 50.1143 50.1143 -949.886 -949.886
1605 25.9753 25.9753 -974.025 -974.025
1606 6.0967 6.0967 -993.903 -993.903
1946 1.96251 1.96251 -998.037 -998.037
20050 2.0352e+06 1.96251 2.0342e+06 -998.037
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.17531e+07 1.17531e+07 1.17538e+07 1.17538e+07
2 9.84599e+06 9.84599e+06 9.84674e+06 9.84674e+06
4 7.37542e+06 7.37542e+06 7.37618e+06 7.37618e+06
5 4.06979e+06 4.06979e+06 4.07055e+06 4.07055e+06
7 2.91408e+06 2.91408e+06 2.91483e+06 2.91483e+06
