"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.32032e+07 2.32032e+07 2.32031e+07 2.32031e+07
2 9.91672e+06 9.91672e+06 9.91666e+06 9.91666e+06
3 4.84532e+06 4.84532e+06 4.84526e+06 4.84526e+06
28 4.47296e+06 4.47296e+06 4.47291e+06 4.47291e+06
30 4.18851e+06 4.18851e+06 4.18845e+06 4.18845e+06
42 3.49945e+06 3.49945e+06 3.4994e+06 3.4994e+06
332 2.38445e+06 2.38445e+06 2.38439e+06 2.38439e+06
1428 2.30872e+06 2.30872e+06 2.30866e+06 2.30866e+06
1439 1.92975e+06 1.92975e+06 1.9297e+06 1.9297e+06
3042 1.63958e+06 1.63958e+06 1.63953e+06 1.63953e+06
4535 1.24358e+06 1.24358e+06 1.24352e+06 1.24352e+06
4801 1.2095e+06 1.2095e+06 1.20944e+06 1.20944e+06
4803 956299 956299 956244 956244
6603 777490 777490 777435 777435
12248 522505 522505 522450 522450
12438 517833 517833 517778 517778
14501 451707 451707 451652 451652
19233 396320 396320 396265 396265
24216 375062 375062 375007 375007
32110 290938 290938 290884 290884
34710 266740 266740 266685 266685
49747 245437 245437 245382 245382
53610 211565 211565 211510 211510
97617 198738 198738 198683 198683
129637 195786 195786 195731 195731
129643 185213 185213 185158 185158
130628 156299 156299 156244 156244
200050 1.20122e+07 156299 1.20121e+07 156244
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.06846e+07 3.06846e+07 3.06846e+07 3.06846e+07
2 1.00215e+07 1.00215e+07 1.00216e+07 1.00216e+07
6 4.38843e+06 4.38843e+06 4.38849e+06 4.38849e+06
103 2.57552e+06 2.57552e+06 2.57558e+06 2.57558e+06
104 1.58384e+06 1.58384e+06 1.5839e+06 1.5839e+06
421 1.47632e+06 1.47632e+06 1.47638e+06 1.47638e+06
428 1.14912e+06 1.14912e+06 1.14918e+06 1.14918e+06
436 720084 720084 720143 720143
520 668870 668870 668929 668929
13705 600999 600999 601058 601058
13715 444866 444866 444925 444925
21314 356306 356306 356365 356365
23301 350655 350655 350714 350714
23326 208414 208414 208473 208473
36642 187834 187834 187893 187893
145325 141046 141046 141105 141105
145333 132049 132049 132109 132109
200050 5.88914e+06 132049 5.8892e+06 132109
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.41729e+07 1.41729e+07 1.41724e+07 1.41724e+07
2 9.5026e+06 9.5026e+06 9.50211e+06 9.50211e+06
3 8.65401e+06 8.65401e+06 8.65352e+06 8.65352e+06
7 7.90226e+06 7.90226e+06 7.90177e+06 7.90177e+06
8 5.05484e+06 5.05484e+06 5.05435e+06 5.05435e+06
29 3.52209e+06 3.52209e+06 3.5216e+06 3.5216e+06
37 2.86611e+06 2.86611e+06 2.86562e+06 2.86562e+06
109 838583 838583 838091 838091
401 838471 838471 837979 837979
839 768386 768386 767894 767894
3017 672283 672283 671791 671791
3025 660501 660501 660009 660009
8611 658987 658987 658496 658496
9614 487066 487066 486574 486574
13801 336380 336380 335888 335888
33148 278016 278016 277525 277525
42205 228671 228671 228180 228180
102102 219912 219912 219421 219421
102103 214438 214438 213946 213946
102126 138905 138905 138414 138414
150812 132593 132593 132101 132101
178216 123352 123352 122861 122861
187324 98336.4 98336.4 97844.9 97844.9
200050 3.12392e+07 98336.4 3.12387e+07 97844.9
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.51977e+07 3.51977e+07 3.51975e+07 3.51975e+07
2 4.06753e+06 4.06753e+06 4.06736e+06 4.06736e+06
7 3.48449e+06 3.48449e+06 3.48432e+06 3.48432e+06
528 2.99409e+06 2.99409e+06 2.99392e+06 2.99392e+06
850 2.77944e+06 2.77944e+06 2.77927e+06 2.77927e+06
1106 861992 861992 861822 861822
1203 829981 829981 829811 829811
2002 754415 754415 754245 754245
3408 741349 741349 741179 741179
3436 664027 664027 663857 663857
5408 623053 623053 622883 622883
5745 507486 507486 507316 507316
6001 455405 455405 455235 455235
10831 374537 374537 374367 374367
13226 344735 344735 344565 344565
23526 332304 332304 332134 332134
40002 312180 312180 312009 312009
40021 161767 161767 161597 161597
41207 159762 159762 159592 159592
71910 121786 121786 121616 121616
169430 111192 111192 111021 111021
186109 110727 110727 110557 110557
