"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 316.924 316.924 307.714 307.714
6 265.328 265.328 256.118 256.118
52 259.071 259.071 249.861 249.861
54 255.134 255.134 245.924 245.924
55 233.565 233.565 224.355 224.355
57 163.675 163.675 154.465 154.465
92 117.982 117.982 108.772 108.772
200000 7871.4 117.982 7862.19 108.772
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 312.271 312.271 968.261 968.261
32 284.188 284.188 940.178 940.178
20784 178.691 178.691 834.681 834.681
200000 5146.99 178.691 5802.98 834.681
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 476.565 476.565 543.275 543.275
2 385.174 385.174 451.884 451.884
4 381.17 381.17 447.88 447.88
11 292.347 292.347 359.057 359.057
804 281.956 281.956 348.666 348.666
808 253.708 253.708 320.418 320.418
852 195.119 195.119 261.829 261.829
863 192.4 192.4 259.11 259.11
874 172.393 172.393 239.103 239.103
200000 7043.12 172.393 7109.83 239.103
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 400.392 400.392 1342.06 1342.06
2 332.59 332.59 1274.26 1274.26
10 318.194 318.194 1259.86 1259.86
17 295.159 295.159 1236.83 1236.83
28 287.256 287.256 1228.93 1228.93
49 253.967 253.967 1195.64 1195.64
165 236.127 236.127 1177.8 1177.8
173 236 236 1177.67 1177.67
727 235.761 235.761 1177.43 1177.43
751 216.735 216.735 1158.4 1158.4
752 211.647 211.647 1153.32 1153.32
860 202.214 202.214 1143.88 1143.88
875 190.977 190.977 1132.65 1132.65
876 184.846 184.846 1126.52 1126.52
916 183.966 183.966 1125.64 1125.64
1054 171.514 171.514 1113.18 1113.18
1055 152.596 152.596 1094.27 1094.27
1159 147.7 147.7 1089.37 1089.37
1168 121.859 121.859 1063.53 1063.53
200000 7652.09 121.859 8593.76 1063.53
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 408.855 408.855 371.405 371.405
2 250.888 250.888 213.438 213.438
200000 7650.08 250.888 7612.63 213.438
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 384.29 384.29 674.91 674.91
2 369.844 369.844 660.464 660.464
3 350.942 350.942 641.562 641.562
4 293.92 293.92 584.54 584.54
40 282.638 282.638 573.258 573.258
45 243.152 243.152 533.772 533.772
35789 223.9 223.9 514.52 514.52
35902 221.211 221.211 511.831 511.831
35903 193.744 193.744 484.364 484.364
35912 168.063 168.063 458.683 458.683
35919 159.427 159.427 450.047 450.047
36058 157.549 157.549 448.169 448.169
36091 147.098 147.098 437.718 437.718
36107 122.258 122.258 412.878 412.878
36135 120.13 120.13 410.75 410.75
36504 116.885 116.885 407.505 407.505
36512 42.6124 42.6124 333.232 333.232
36601 40.6471 40.6471 331.267 331.267
36604 39.4304 39.4304 330.05 330.05
36606 30.9126 30.9126 321.533 321.533
36609 0.67818 0.67818 291.298 291.298
36611 -15.5657 -15.5657 275.054 275.054
36646 -52.9841 -52.9841 237.636 237.636
36650 33.3558 -52.9841 323.976 237.636
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 460.677 460.677 359.147 359.147
2 369.609 369.609 268.079 268.079
4 281.262 281.262 179.732 179.732
71 279.416 279.416 177.886 177.886
74 251.314 251.314 149.784 149.784
101 224.346 224.346 122.816 122.816
102 218.563 218.563 117.033 117.033
103 157.296 157.296 55.7657 55.7657
109 134.163 134.163 32.6328 32.6328
131 113.828 113.828 12.2981 12.2981
200000 14175.8 113.828 14074.2 12.2981
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 430.67 430.67 732.64 732.64
2 312.297 312.297 614.267 614.267
3 302.202 302.202 604.172 604.172
12 276.05 276.05 578.02 578.02
58 273.019 273.019 574.989 574.989
145 262.19 262.19 564.16 564.16
147 253.712 253.712 555.682 555.682
200000 5224.54 253.712 5526.51 555.682
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 434.505 434.505 368.895 368.895
2 326.03 326.03 260.42 260.42
4 286.916 286.916 221.306 221.306
40 232.977 232.977 167.367 167.367
151 227.766 227.766 162.156 162.156
152 219.123 219.123 153.513 153.513
155 150.172 150.172 84.5616 84.5616
176 137.018 137.018 71.4083 71.4083
200000 10523.5 137.018 10457.9 71.4083
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 398.903 398.903 363.213 363.213
3 286.46 286.46 250.77 250.77
