"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 150.91 150.91 141.7 141.7
2 99.4251 99.4251 90.2151 90.2151
4 33.0639 33.0639 23.8539 23.8539
38 26.9671 26.9671 17.7571 17.7571
51 19.9141 19.9141 10.7041 10.7041
64 18.5043 18.5043 9.29427 9.29427
71 -14.5975 -14.5975 -23.8075 -23.8075
88 -23.2046 -23.2046 -32.4146 -32.4146
100 48.6872 -23.2046 39.4772 -32.4146
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 133.5 133.5 789.49 789.49
2 97.0684 97.0684 753.058 753.058
4 73.1538 73.1538 729.144 729.144
9 63.5398 63.5398 719.53 719.53
17 63.3091 63.3091 719.299 719.299
48 53.0534 53.0534 709.043 709.043
1115 28.9318 28.9318 684.922 684.922
1802 26.0713 26.0713 682.061 682.061
1810 1.78078 1.78078 657.771 657.771
7153 1.72653 1.72653 657.717 657.717
7157 -9.54168 -9.54168 646.448 646.448
7185 -11.4604 -11.4604 644.53 644.53
7200 90.1418 -11.4604 746.132 644.53
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 70.9384 70.9384 137.648 137.648
3 67.6908 67.6908 134.401 134.401
10 58.4315 58.4315 125.142 125.142
18 32.3993 32.3993 99.1093 99.1093
43 30.7909 30.7909 97.5009 97.5009
50000 572.262 30.7909 638.972 97.5009
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 144.689 144.689 1086.36 1086.36
2 130.006 130.006 1071.68 1071.68
3 91.6971 91.6971 1033.37 1033.37
4 89.0373 89.0373 1030.71 1030.71
8 82.2528 82.2528 1023.92 1023.92
16 67.1342 67.1342 1008.8 1008.8
31 64.707 64.707 1006.38 1006.38
40 28.5077 28.5077 970.178 970.178
601 -6.18494 -6.18494 935.485 935.485
604 -118.056 -118.056 823.614 823.614
650 95.3154 -118.056 1036.99 823.614
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 154.696 154.696 117.246 117.246
2 153.585 153.585 116.135 116.135
3 129.87 129.87 92.4201 92.4201
4 95.8517 95.8517 58.4017 58.4017
