"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 44.3714 44.3714 115.721 115.721
9 36.6539 36.6539 108.004 108.004
526 34.0366 34.0366 105.387 105.387
1319 30.3864 30.3864 101.736 101.736
1598 29.6392 29.6392 100.989 100.989
1626 26.5793 26.5793 97.9293 97.9293
2150 71.3284 26.5793 142.678 97.9293
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 92.636 92.636 -262.584 -262.584
2 90.2715 90.2715 -264.949 -264.949
3 88.5207 88.5207 -266.699 -266.699
4 68.4893 68.4893 -286.731 -286.731
6 65.4973 65.4973 -289.723 -289.723
26 59.9986 59.9986 -295.221 -295.221
27 47.8683 47.8683 -307.352 -307.352
32 47.0694 47.0694 -308.151 -308.151
57 30.3944 30.3944 -324.826 -324.826
759 28.072 28.072 -327.148 -327.148
1132 27.9046 27.9046 -327.315 -327.315
1460 23.2001 23.2001 -332.02 -332.02
1900 22.3629 22.3629 -332.857 -332.857
2022 20.0244 20.0244 -335.196 -335.196
2150 75.4641 20.0244 -279.756 -335.196
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 67.3931 67.3931 166.563 166.563
3 46.9094 46.9094 146.079 146.079
24 34.3436 34.3436 133.514 133.514
250 33.8112 33.8112 132.981 132.981
413 33.1673 33.1673 132.337 132.337
575 25.7709 25.7709 124.941 124.941
797 24.7331 24.7331 123.903 123.903
2010 21.7648 21.7648 120.935 120.935
2150 58.9614 21.7648 158.131 120.935
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 108.996 108.996 -408.914 -408.914
2 87.4975 87.4975 -430.413 -430.413
3 35.3344 35.3344 -482.576 -482.576
428 27.9892 27.9892 -489.921 -489.921
1326 26.8072 26.8072 -491.103 -491.103
1522 24.8449 24.8449 -493.065 -493.065
1571 16.5304 16.5304 -501.38 -501.38
2150 43.8659 16.5304 -474.044 -501.38
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 62.6054 62.6054 5.39535 5.39535
8 47.505 47.505 -9.70504 -9.70504
25 45.0476 45.0476 -12.1624 -12.1624
65 38.6991 38.6991 -18.5109 -18.5109
404 35.8577 35.8577 -21.3523 -21.3523
416 18.1565 18.1565 -39.0535 -39.0535
2150 30.1755 18.1565 -27.0345 -39.0535
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 75.5541 75.5541 47.7741 47.7741
2 40.686 40.686 12.906 12.906
41 37.6696 37.6696 9.88959 9.88959
61 34.4077 34.4077 6.62774 6.62774
170 33.6893 33.6893 5.90932 5.90932
466 25.5405 25.5405 -2.23952 -2.23952
1568 23.243 23.243 -4.53705 -4.53705
1893 16.8887 16.8887 -10.8913 -10.8913
2150 63.025 16.8887 35.245 -10.8913
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 62.5543 62.5543 13.8443 13.8443
2 31.2625 31.2625 -17.4475 -17.4475
66 23.0187 23.0187 -25.6913 -25.6913
1024 21.9851 21.9851 -26.7249 -26.7249
1841 20.5051 20.5051 -28.2049 -28.2049
2043 20.2204 20.2204 -28.4896 -28.4896
2150 42.2775 20.2204 -6.43254 -28.4896
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 51.5399 51.5399 -115.25 -115.25
13 49.1624 49.1624 -117.628 -117.628
39 30.6465 30.6465 -136.143 -136.143
319 18.9875 18.9875 -147.802 -147.802
2150 51.0357 18.9875 -115.754 -147.802
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 84.8614 84.8614 1084.86 1084.86
2 53.4765 53.4765 1053.48 1053.48
12 40.6497 40.6497 1040.65 1040.65
57 22.6655 22.6655 1022.67 1022.67
2150 46.581 22.6655 1046.58 1022.67
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 58.435 58.435 39.965 39.965
6 52.2275 52.2275 33.7575 33.7575
23 51.4876 51.4876 33.0176 33.0176
57 40.3943 40.3943 21.9243 21.9243
69 40.2266 40.2266 21.7566 21.7566
167 32.1133 32.1133 13.6433 13.6433
1397 29.8768 29.8768 11.4068 11.4068
1453 28.1292 28.1292 9.65919 9.65919
1675 24.8267 24.8267 6.35665 6.35665
1765 24.4198 24.4198 5.94976 5.94976
1814 23.8988 23.8988 5.4288 5.4288
1819 22.3377 22.3377 3.86769 3.86769
1924 22.3243 22.3243 3.85432 3.85432
1991 21.9741 21.9741 3.50414 3.50414
2101 20.6113 20.6113 2.14133 2.14133
2150 34.9423 20.6113 16.4723 2.14133
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 83.9146 83.9146 24.2046 24.2046
