"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.21163e+07 3.21163e+07 3.21161e+07 3.21161e+07
2 2.73067e+07 2.73067e+07 2.73065e+07 2.73065e+07
3 5.04487e+06 5.04487e+06 5.04466e+06 5.04466e+06
7 2.53659e+06 2.53659e+06 2.53638e+06 2.53638e+06
8 1.69348e+06 1.69348e+06 1.69327e+06 1.69327e+06
11 1.08863e+06 1.08863e+06 1.08842e+06 1.08842e+06
15 466565 466565 466355 466355
213 262553 262553 262343 262343
242 72678.5 72678.5 72468.6 72468.6
304 36395.1 36395.1 36185.2 36185.2
320 26054.2 26054.2 25844.3 25844.3
325 25501.9 25501.9 25292 25292
510 13271.9 13271.9 13062 13062
2335 4607.88 4607.88 4398 4398
11625 3268.86 3268.86 3058.98 3058.98
19146 3034.06 3034.06 2824.18 2824.18
50050 2.05992e+06 3034.06 2.05971e+06 2824.18
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.31979e+06 7.31979e+06 7.31969e+06 7.31969e+06
2 1.89304e+06 1.89304e+06 1.89295e+06 1.89295e+06
3 1.71813e+06 1.71813e+06 1.71804e+06 1.71804e+06
10 165988 165988 165896 165896
115 116161 116161 116069 116069
302 66743 66743 66650.9 66650.9
304 66364.3 66364.3 66272.2 66272.2
311 47002.9 47002.9 46910.8 46910.8
622 36786.3 36786.3 36694.2 36694.2
822 25204 25204 25111.9 25111.9
925 19490.6 19490.6 19398.5 19398.5
2227 16961.8 16961.8 16869.7 16869.7
3214 12832.1 12832.1 12740 12740
4405 4350.55 4350.55 4258.46 4258.46
5004 3615.41 3615.41 3523.32 3523.32
6217 585.892 585.892 493.802 493.802
9108 193.645 193.645 101.555 101.555
50050 5.06769e+06 193.645 5.06759e+06 101.555
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.84992e+06 9.84992e+06 9.84984e+06 9.84984e+06
2 3.85168e+06 3.85168e+06 3.85159e+06 3.85159e+06
3 2.59626e+06 2.59626e+06 2.59617e+06 2.59617e+06
14 51584.6 51584.6 51496.7 51496.7
534 14559.2 14559.2 14471.3 14471.3
1836 8842.06 8842.06 8754.17 8754.17
2345 5313.97 5313.97 5226.08 5226.08
6106 1413.85 1413.85 1325.96 1325.96
12325 1375.46 1375.46 1287.57 1287.57
20729 1305.71 1305.71 1217.82 1217.82
43220 1204.88 1204.88 1116.99 1116.99
50050 2.63063e+08 1204.88 2.63063e+08 1116.99
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.69273e+07 4.69273e+07 4.69276e+07 4.69276e+07
2 1.6699e+06 1.6699e+06 1.67022e+06 1.67022e+06
3 120497 120497 120817 120817
4 28022.4 28022.4 28342.6 28342.6
22 17170.3 17170.3 17490.5 17490.5
1925 10076.8 10076.8 10397 10397
2934 9725.83 9725.83 10046 10046
3809 6946.38 6946.38 7266.57 7266.57
5213 401.115 401.115 721.305 721.305
31135 390.681 390.681 710.871 710.871
50050 5.27425e+06 390.681 5.27457e+06 710.871
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.76152e+06 2.76152e+06 2.76142e+06 2.76142e+06
2 47915.4 47915.4 47811.1 47811.1
334 35824.8 35824.8 35720.6 35720.6
1612 8124.22 8124.22 8019.98 8019.98
1642 5025.13 5025.13 4920.89 4920.89
3646 3470.26 3470.26 3366.02 3366.02
16001 711.607 711.607 607.367 607.367
30915 666.618 666.618 562.378 562.378
49123 93.133 93.133 -11.107 -11.107
50050 1.00002e+07 93.133 1.00001e+07 -11.107
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5.48e+07 5.48e+07 5.47999e+07 5.47999e+07
2 1.00109e+07 1.00109e+07 1.00108e+07 1.00108e+07
8 6.58903e+06 6.58903e+06 6.589e+06 6.589e+06
10 2.04087e+06 2.04087e+06 2.04084e+06 2.04084e+06
18 86140.9 86140.9 86105.2 86105.2
2001 56832 56832 56796.3 56796.3
2308 51614.2 51614.2 51578.5 51578.5
2711 42375.9 42375.9 42340.2 42340.2
4119 40484.7 40484.7 40449 40449
5216 39210.8 39210.8 39175.1 39175.1
5328 33707.8 33707.8 33672.1 33672.1
5531 33374.9 33374.9 33339.2 33339.2
5535 25967.8 25967.8 25932.1 25932.1
7231 25184.5 25184.5 25148.8 25148.8
7237 20618 20618 20582.3 20582.3
8505 13863.5 13863.5 13827.8 13827.8
8506 9116.9 9116.9 9081.2 9081.2
8545 2831.82 2831.82 2796.12 2796.12
28314 2747.03 2747.03 2711.33 2711.33
28329 1891.22 1891.22 1855.52 1855.52
46832 1367.51 1367.51 1331.81 1331.81
50050 2.43045e+06 1367.51 2.43042e+06 1331.81
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.01483e+06 3.01483e+06 3.01485e+06 3.01485e+06
2 75551 75551 75571.7 75571.7
205 13415.8 13415.8 13436.5 13436.5
1444 7967.72 7967.72 7988.42 7988.42
5315 1905.6 1905.6 1926.3 1926.3
25905 1710.57 1710.57 1731.27 1731.27
33819 749.717 749.717 770.417 770.417
50050 613755 749.717 613775 770.417
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.06829e+07 2.06829e+07 2.06829e+07 2.06829e+07
2 1.40525e+06 1.40525e+06 1.40529e+06 1.40529e+06
3 1.21409e+06 1.21409e+06 1.21413e+06 1.21413e+06
10 995484 995484 995522 995522
21 900307 900307 900345 900345
24 551982 551982 552020 552020
31 514766 514766 514805 514805
44 344578 344578 344616 344616
47 108132 108132 108170 108170
645 79364.6 79364.6 79402.7 79402.7
702 60577.8 60577.8 60615.9 60615.9
828 1473.22 1473.22 1511.29 1511.29
7138 935.602 935.602 973.672 973.672
21232 913.194 913.194 951.264 951.264
23321 842.781 842.781 880.851 880.851
23327 746.221 746.221 784.291 784.291
50050 4.60688e+06 746.221 4.60691e+06 784.291
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.27632e+07 4.27632e+07 4.27632e+07 4.27632e+07
3 6.67638e+06 6.67638e+06 6.67634e+06 6.67634e+06
4 185390 185390 185345 185345
7 99539.7 99539.7 99494.3 99494.3
211 88397.1 88397.1 88351.7 88351.7
228 37677.4 37677.4 37632 37632
327 27025 27025 26979.6 26979.6
833 17213.5 17213.5 17168.1 17168.1
1427 5943.05 5943.05 5897.63 5897.63
1824 5399.56 5399.56 5354.14 5354.14
6729 1119.19 1119.19 1073.77 1073.77
22732 662.734 662.734 617.314 617.314
32508 435.96 435.96 390.54 390.54
50050 7.34179e+06 435.96 7.34175e+06 390.54
