"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.82424e+08 9.82424e+08 9.82423e+08 9.82423e+08
3 9.10036e+08 9.10036e+08 9.10035e+08 9.10035e+08
12 4.65766e+08 4.65766e+08 4.65765e+08 4.65765e+08
48 4.52124e+08 4.52124e+08 4.52124e+08 4.52124e+08
61 3.30665e+08 3.30665e+08 3.30665e+08 3.30665e+08
84 1.60596e+08 1.60596e+08 1.60595e+08 1.60595e+08
112 1.29036e+08 1.29036e+08 1.29035e+08 1.29035e+08
403 1.28057e+08 1.28057e+08 1.28056e+08 1.28056e+08
408 8.39714e+07 8.39714e+07 8.39708e+07 8.39708e+07
653 7.99799e+07 7.99799e+07 7.99793e+07 7.99793e+07
706 6.46027e+07 6.46027e+07 6.46021e+07 6.46021e+07
762 5.76222e+07 5.76222e+07 5.76216e+07 5.76216e+07
1144 5.17616e+07 5.17616e+07 5.17609e+07 5.17609e+07
1477 5.11152e+07 5.11152e+07 5.11145e+07 5.11145e+07
1667 5.01893e+07 5.01893e+07 5.01887e+07 5.01887e+07
2150 6.75481e+07 5.01893e+07 6.75474e+07 5.01887e+07
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.76219e+09 2.76219e+09 2.76219e+09 2.76219e+09
3 1.80568e+09 1.80568e+09 1.80568e+09 1.80568e+09
4 2.84743e+08 2.84743e+08 2.84743e+08 2.84743e+08
234 2.61464e+08 2.61464e+08 2.61464e+08 2.61464e+08
276 2.04072e+08 2.04072e+08 2.04072e+08 2.04072e+08
432 2.02031e+08 2.02031e+08 2.02031e+08 2.02031e+08
446 1.8427e+08 1.8427e+08 1.8427e+08 1.8427e+08
467 1.69384e+08 1.69384e+08 1.69383e+08 1.69383e+08
499 1.69275e+08 1.69275e+08 1.69275e+08 1.69275e+08
613 1.54816e+08 1.54816e+08 1.54816e+08 1.54816e+08
773 1.48277e+08 1.48277e+08 1.48277e+08 1.48277e+08
777 1.40864e+08 1.40864e+08 1.40863e+08 1.40863e+08
789 1.30389e+08 1.30389e+08 1.30389e+08 1.30389e+08
1115 1.18218e+08 1.18218e+08 1.18218e+08 1.18218e+08
1139 1.15e+08 1.15e+08 1.15e+08 1.15e+08
1184 1.02189e+08 1.02189e+08 1.02189e+08 1.02189e+08
2150 1.99592e+08 1.02189e+08 1.99592e+08 1.02189e+08
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.22661e+09 4.22661e+09 4.22661e+09 4.22661e+09
3 8.90433e+08 8.90433e+08 8.90433e+08 8.90433e+08
6 3.60591e+08 3.60591e+08 3.60591e+08 3.60591e+08
48 1.92778e+08 1.92778e+08 1.92778e+08 1.92778e+08
405 1.85267e+08 1.85267e+08 1.85268e+08 1.85268e+08
433 1.77413e+08 1.77413e+08 1.77413e+08 1.77413e+08
464 1.68084e+08 1.68084e+08 1.68084e+08 1.68084e+08
545 1.46353e+08 1.46353e+08 1.46353e+08 1.46353e+08
639 1.11653e+08 1.11653e+08 1.11653e+08 1.11653e+08
768 1.09093e+08 1.09093e+08 1.09093e+08 1.09093e+08
1178 9.78895e+07 9.78895e+07 9.78895e+07 9.78895e+07
2150 7.40559e+09 9.78895e+07 7.40559e+09 9.78895e+07
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.9686e+08 3.9686e+08 3.9686e+08 3.9686e+08
20 2.52116e+08 2.52116e+08 2.52116e+08 2.52116e+08
26 1.82639e+08 1.82639e+08 1.82639e+08 1.82639e+08
60 1.03785e+08 1.03785e+08 1.03784e+08 1.03784e+08
120 9.78949e+07 9.78949e+07 9.78948e+07 9.78948e+07
439 6.76079e+07 6.76079e+07 6.76079e+07 6.76079e+07
786 6.64466e+07 6.64466e+07 6.64466e+07 6.64466e+07
873 6.59224e+07 6.59224e+07 6.59224e+07 6.59224e+07
922 6.39765e+07 6.39765e+07 6.39764e+07 6.39764e+07
1284 6.36117e+07 6.36117e+07 6.36117e+07 6.36117e+07
1471 6.20553e+07 6.20553e+07 6.20553e+07 6.20553e+07
1786 6.12508e+07 6.12508e+07 6.12508e+07 6.12508e+07
1840 5.97705e+07 5.97705e+07 5.97705e+07 5.97705e+07
2150 1.34535e+08 5.97705e+07 1.34535e+08 5.97705e+07
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.14713e+09 1.14713e+09 1.14713e+09 1.14713e+09
4 2.40118e+08 2.40118e+08 2.40118e+08 2.40118e+08
5 1.644e+08 1.644e+08 1.644e+08 1.644e+08
57 1.56791e+08 1.56791e+08 1.56791e+08 1.56791e+08
61 1.43285e+08 1.43285e+08 1.43285e+08 1.43285e+08
74 8.53543e+07 8.53543e+07 8.53543e+07 8.53543e+07
93 4.08221e+07 4.08221e+07 4.08221e+07 4.08221e+07
100 3.98791e+07 3.98791e+07 3.98791e+07 3.98791e+07
425 3.32751e+07 3.32751e+07 3.32751e+07 3.32751e+07
769 2.33239e+07 2.33239e+07 2.33239e+07 2.33239e+07
991 2.2874e+07 2.2874e+07 2.2874e+07 2.2874e+07
1108 2.14892e+07 2.14892e+07 2.14892e+07 2.14892e+07
1162 2.10206e+07 2.10206e+07 2.10206e+07 2.10206e+07
1163 2.0617e+07 2.0617e+07 2.06171e+07 2.06171e+07
1312 1.77444e+07 1.77444e+07 1.77445e+07 1.77445e+07
1573 1.74129e+07 1.74129e+07 1.7413e+07 1.7413e+07
2081 1.72745e+07 1.72745e+07 1.72746e+07 1.72746e+07
2150 1.33012e+08 1.72745e+07 1.33012e+08 1.72746e+07
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.27386e+09 3.27386e+09 3.27386e+09 3.27386e+09
6 1.72239e+09 1.72239e+09 1.72239e+09 1.72239e+09
8 3.01292e+08 3.01292e+08 3.01292e+08 3.01292e+08
12 2.87928e+08 2.87928e+08 2.87928e+08 2.87928e+08
18 2.87599e+08 2.87599e+08 2.87599e+08 2.87599e+08
63 2.60204e+08 2.60204e+08 2.60204e+08 2.60204e+08
102 2.44888e+08 2.44888e+08 2.44888e+08 2.44888e+08
124 2.05813e+08 2.05813e+08 2.05813e+08 2.05813e+08
183 1.7784e+08 1.7784e+08 1.7784e+08 1.7784e+08
266 1.58776e+08 1.58776e+08 1.58776e+08 1.58776e+08
401 1.48349e+08 1.48349e+08 1.48349e+08 1.48349e+08
439 1.24445e+08 1.24445e+08 1.24445e+08 1.24445e+08
477 1.177e+08 1.177e+08 1.177e+08 1.177e+08
494 1.16728e+08 1.16728e+08 1.16728e+08 1.16728e+08
753 1.13422e+08 1.13422e+08 1.13422e+08 1.13422e+08
764 1.11284e+08 1.11284e+08 1.11284e+08 1.11284e+08
768 1.03527e+08 1.03527e+08 1.03527e+08 1.03527e+08
813 9.42108e+07 9.42108e+07 9.42107e+07 9.42107e+07
950 9.09503e+07 9.09503e+07 9.09503e+07 9.09503e+07
1137 8.63022e+07 8.63022e+07 8.63022e+07 8.63022e+07
1830 8.60379e+07 8.60379e+07 8.60378e+07 8.60378e+07
1970 8.51561e+07 8.51561e+07 8.51561e+07 8.51561e+07
2150 2.39476e+09 8.51561e+07 2.39476e+09 8.51561e+07
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.03687e+09 4.03687e+09 4.03687e+09 4.03687e+09
2 3.60115e+09 3.60115e+09 3.60115e+09 3.60115e+09
3 9.26905e+08 9.26905e+08 9.26905e+08 9.26905e+08
4 8.0646e+08 8.0646e+08 8.0646e+08 8.0646e+08
5 3.40586e+08 3.40586e+08 3.40586e+08 3.40586e+08
7 3.12351e+08 3.12351e+08 3.12351e+08 3.12351e+08
25 3.08173e+08 3.08173e+08 3.08173e+08 3.08173e+08
34 1.02788e+08 1.02788e+08 1.02788e+08 1.02788e+08
160 8.67847e+07 8.67847e+07 8.67846e+07 8.67846e+07
275 8.03732e+07 8.03732e+07 8.03731e+07 8.03731e+07
478 6.25949e+07 6.25949e+07 6.25947e+07 6.25947e+07
2150 8.6911e+07 6.25949e+07 8.69109e+07 6.25947e+07
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.23128e+08 6.23128e+08 6.23128e+08 6.23128e+08
2 3.06221e+08 3.06221e+08 3.06222e+08 3.06222e+08
6 2.55647e+08 2.55647e+08 2.55647e+08 2.55647e+08
20 1.24249e+08 1.24249e+08 1.24249e+08 1.24249e+08
239 1.01126e+08 1.01126e+08 1.01126e+08 1.01126e+08
406 9.48661e+07 9.48661e+07 9.48665e+07 9.48665e+07
412 9.01176e+07 9.01176e+07 9.01179e+07 9.01179e+07
416 8.69711e+07 8.69711e+07 8.69714e+07 8.69714e+07
420 6.96236e+07 6.96236e+07 6.9624e+07 6.9624e+07
752 6.81186e+07 6.81186e+07 6.81189e+07 6.81189e+07
754 6.79798e+07 6.79798e+07 6.79801e+07 6.79801e+07
755 6.42723e+07 6.42723e+07 6.42726e+07 6.42726e+07
760 6.36308e+07 6.36308e+07 6.36311e+07 6.36311e+07
784 5.13968e+07 5.13968e+07 5.13971e+07 5.13971e+07
828 4.52955e+07 4.52955e+07 4.52958e+07 4.52958e+07
1102 4.50505e+07 4.50505e+07 4.50508e+07 4.50508e+07
1444 4.47251e+07 4.47251e+07 4.47254e+07 4.47254e+07
1721 4.44461e+07 4.44461e+07 4.44465e+07 4.44465e+07
2150 5.38221e+07 4.44461e+07 5.38225e+07 4.44465e+07
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.05613e+08 3.05613e+08 3.05613e+08 3.05613e+08
3 2.27468e+08 2.27468e+08 2.27468e+08 2.27468e+08
54 2.24403e+08 2.24403e+08 2.24403e+08 2.24403e+08
102 2.12387e+08 2.12387e+08 2.12387e+08 2.12387e+08
162 1.76583e+08 1.76583e+08 1.76583e+08 1.76583e+08
184 1.52761e+08 1.52761e+08 1.52761e+08 1.52761e+08
406 1.40175e+08 1.40175e+08 1.40175e+08 1.40175e+08
502 1.28036e+08 1.28036e+08 1.28036e+08 1.28036e+08
534 1.1146e+08 1.1146e+08 1.1146e+08 1.1146e+08
569 1.08913e+08 1.08913e+08 1.08913e+08 1.08913e+08
1141 1.05738e+08 1.05738e+08 1.05738e+08 1.05738e+08
1149 1.0525e+08 1.0525e+08 1.0525e+08 1.0525e+08
1349 1.03409e+08 1.03409e+08 1.03409e+08 1.03409e+08
1738 1.02896e+08 1.02896e+08 1.02896e+08 1.02896e+08
1923 1.02143e+08 1.02143e+08 1.02143e+08 1.02143e+08
2150 1.19532e+08 1.02143e+08 1.19532e+08 1.02143e+08
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.92301e+08 3.92301e+08 3.92301e+08 3.92301e+08
4 3.51264e+08 3.51264e+08 3.51264e+08 3.51264e+08
5 3.36052e+08 3.36052e+08 3.36052e+08 3.36052e+08
7 2.73208e+08 2.73208e+08 2.73208e+08 2.73208e+08
32 1.89898e+08 1.89898e+08 1.89898e+08 1.89898e+08
58 1.27017e+08 1.27017e+08 1.27017e+08 1.27017e+08
151 1.12777e+08 1.12777e+08 1.12777e+08 1.12777e+08
433 1.0212e+08 1.0212e+08 1.0212e+08 1.0212e+08
471 9.57219e+07 9.57219e+07 9.57219e+07 9.57219e+07
527 8.07894e+07 8.07894e+07 8.07894e+07 8.07894e+07
799 7.767e+07 7.767e+07 7.767e+07 7.767e+07
836 6.71411e+07 6.71411e+07 6.71411e+07 6.71411e+07
983 6.59408e+07 6.59408e+07 6.59408e+07 6.59408e+07
1189 6.56436e+07 6.56436e+07 6.56436e+07 6.56436e+07
1430 6.485e+07 6.485e+07 6.48501e+07 6.48501e+07
1457 6.42331e+07 6.42331e+07 6.42331e+07 6.42331e+07
1521 6.32319e+07 6.32319e+07 6.32319e+07 6.32319e+07
1587 6.24356e+07 6.24356e+07 6.24356e+07 6.24356e+07
1748 6.1612e+07 6.1612e+07 6.1612e+07 6.1612e+07
1975 6.13392e+07 6.13392e+07 6.13392e+07 6.13392e+07
2150 1.0061e+08 6.13392e+07 1.0061e+08 6.13392e+07
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.58102e+09 8.58102e+09 8.58102e+09 8.58102e+09
2 1.22296e+09 1.22296e+09 1.22296e+09 1.22296e+09
9 6.7382e+08 6.7382e+08 6.7382e+08 6.7382e+08
16 6.50712e+08 6.50712e+08 6.50712e+08 6.50712e+08
22 3.17258e+08 3.17258e+08 3.17258e+08 3.17258e+08
56 2.99041e+08 2.99041e+08 2.99041e+08 2.99041e+08
139 2.93985e+08 2.93985e+08 2.93986e+08 2.93986e+08
256 2.91667e+08 2.91667e+08 2.91667e+08 2.91667e+08
333 2.25823e+08 2.25823e+08 2.25823e+08 2.25823e+08
405 2.0861e+08 2.0861e+08 2.0861e+08 2.0861e+08
418 2.02535e+08 2.02535e+08 2.02535e+08 2.02535e+08
452 1.82175e+08 1.82175e+08 1.82175e+08 1.82175e+08
646 1.76738e+08 1.76738e+08 1.76738e+08 1.76738e+08
696 1.67047e+08 1.67047e+08 1.67047e+08 1.67047e+08
760 1.63162e+08 1.63162e+08 1.63162e+08 1.63162e+08
775 1.61323e+08 1.61323e+08 1.61323e+08 1.61323e+08
801 1.60653e+08 1.60653e+08 1.60653e+08 1.60653e+08
803 1.52388e+08 1.52388e+08 1.52388e+08 1.52388e+08
819 1.45845e+08 1.45845e+08 1.45845e+08 1.45845e+08
841 1.43498e+08 1.43498e+08 1.43498e+08 1.43498e+08
1023 1.31627e+08 1.31627e+08 1.31627e+08 1.31627e+08
1135 1.30855e+08 1.30855e+08 1.30855e+08 1.30855e+08
1303 1.27142e+08 1.27142e+08 1.27142e+08 1.27142e+08
1507 1.27094e+08 1.27094e+08 1.27094e+08 1.27094e+08
2150 1.4673e+08 1.27094e+08 1.4673e+08 1.27094e+08
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.93975e+08 3.93975e+08 3.93975e+08 3.93975e+08
8 2.70916e+08 2.70916e+08 2.70916e+08 2.70916e+08
58 1.7755e+08 1.7755e+08 1.77549e+08 1.77549e+08
77 1.41036e+08 1.41036e+08 1.41035e+08 1.41035e+08
146 1.36158e+08 1.36158e+08 1.36158e+08 1.36158e+08
338 1.30737e+08 1.30737e+08 1.30736e+08 1.30736e+08
406 1.19064e+08 1.19064e+08 1.19063e+08 1.19063e+08
411 1.16793e+08 1.16793e+08 1.16792e+08 1.16792e+08
430 1.11049e+08 1.11049e+08 1.11049e+08 1.11049e+08
441 1.10756e+08 1.10756e+08 1.10756e+08 1.10756e+08
449 1.05536e+08 1.05536e+08 1.05536e+08 1.05536e+08
501 1.03938e+08 1.03938e+08 1.03937e+08 1.03937e+08
571 9.72985e+07 9.72985e+07 9.72982e+07 9.72982e+07
573 9.48667e+07 9.48667e+07 9.48664e+07 9.48664e+07
635 7.11554e+07 7.11554e+07 7.11551e+07 7.11551e+07
831 7.09751e+07 7.09751e+07 7.09748e+07 7.09748e+07
965 6.43295e+07 6.43295e+07 6.43292e+07 6.43292e+07
1015 6.27003e+07 6.27003e+07 6.27e+07 6.27e+07
1332 6.01509e+07 6.01509e+07 6.01506e+07 6.01506e+07
2150 7.14052e+07 6.01509e+07 7.14049e+07 6.01506e+07
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3.4364e+08 3.4364e+08 3.43639e+08 3.43639e+08
60 2.82429e+08 2.82429e+08 2.82428e+08 2.82428e+08
75 1.91885e+08 1.91885e+08 1.91884e+08 1.91884e+08
80 1.88743e+08 1.88743e+08 1.88742e+08 1.88742e+08
123 1.29817e+08 1.29817e+08 1.29816e+08 1.29816e+08
420 1.28673e+08 1.28673e+08 1.28672e+08 1.28672e+08
437 1.08424e+08 1.08424e+08 1.08423e+08 1.08423e+08
444 1.06682e+08 1.06682e+08 1.06681e+08 1.06681e+08
646 1.04565e+08 1.04565e+08 1.04564e+08 1.04564e+08
647 1.03009e+08 1.03009e+08 1.03008e+08 1.03008e+08
726 1.00278e+08 1.00278e+08 1.00277e+08 1.00277e+08
766 9.1827e+07 9.1827e+07 9.1826e+07 9.1826e+07
792 8.93425e+07 8.93425e+07 8.93415e+07 8.93415e+07
844 8.90528e+07 8.90528e+07 8.90518e+07 8.90518e+07
854 8.68521e+07 8.68521e+07 8.68511e+07 8.68511e+07
916 8.64725e+07 8.64725e+07 8.64715e+07 8.64715e+07
931 8.08214e+07 8.08214e+07 8.08204e+07 8.08204e+07
993 8.06218e+07 8.06218e+07 8.06208e+07 8.06208e+07
1101 7.94742e+07 7.94742e+07 7.94732e+07 7.94732e+07
1123 7.85417e+07 7.85417e+07 7.85407e+07 7.85407e+07
1182 7.72367e+07 7.72367e+07 7.72357e+07 7.72357e+07
1184 6.89234e+07 6.89234e+07 6.89224e+07 6.89224e+07
2150 1.85203e+08 6.89234e+07 1.85202e+08 6.89224e+07
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.57734e+08 4.57734e+08 4.57734e+08 4.57734e+08
4 3.47497e+08 3.47497e+08 3.47497e+08 3.47497e+08
20 2.25752e+08 2.25752e+08 2.25752e+08 2.25752e+08
21 2.1596e+08 2.1596e+08 2.1596e+08 2.1596e+08
40 1.77467e+08 1.77467e+08 1.77467e+08 1.77467e+08
43 1.54834e+08 1.54834e+08 1.54834e+08 1.54834e+08
65 1.32419e+08 1.32419e+08 1.32419e+08 1.32419e+08
76 1.05786e+08 1.05786e+08 1.05786e+08 1.05786e+08
180 1.00765e+08 1.00765e+08 1.00765e+08 1.00765e+08
226 7.51891e+07 7.51891e+07 7.51892e+07 7.51892e+07
402 5.49629e+07 5.49629e+07 5.4963e+07 5.4963e+07
839 5.19159e+07 5.19159e+07 5.19159e+07 5.19159e+07
1161 4.94764e+07 4.94764e+07 4.94764e+07 4.94764e+07
