"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 46.4911 46.4911 37.2811 37.2811
2 15.1476 15.1476 5.93758 5.93758
25 6.19264 6.19264 -3.01736 -3.01736
33 1.32489 1.32489 -7.88511 -7.88511
80 -23.3459 -23.3459 -32.5559 -32.5559
100 -31.9829 -31.9829 -41.1929 -41.1929
155 -52.5683 -52.5683 -61.7783 -61.7783
400 78.7079 -52.5683 69.4979 -61.7783
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 51.5064 51.5064 707.496 707.496
4 20.0876 20.0876 676.078 676.078
18 18.7905 18.7905 674.781 674.781
26 14.0359 14.0359 670.026 670.026
27 11.4428 11.4428 667.433 667.433
32 2.84188 2.84188 658.832 658.832
124 -14.2072 -14.2072 641.783 641.783
161 -33.2569 -33.2569 622.733 622.733
333 -79.5598 -79.5598 576.43 576.43
339 -214.27 -214.27 441.72 441.72
400 77.1283 -214.27 733.118 441.72
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.8727 13.8727 80.5827 80.5827
14 9.44237 9.44237 76.1524 76.1524
29 5.50553 5.50553 72.2155 72.2155
34 4.55289 4.55289 71.2629 71.2629
94 -3.04829 -3.04829 63.6617 63.6617
96 -3.73202 -3.73202 62.978 62.978
101 -8.69574 -8.69574 58.0143 58.0143
159 -17.2021 -17.2021 49.5079 49.5079
178 -29.7664 -29.7664 36.9436 36.9436
242 -37.4513 -37.4513 29.2587 29.2587
352 -38.3706 -38.3706 28.3394 28.3394
400 105.326 -38.3706 172.036 28.3394
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 35.7547 35.7547 977.425 977.425
2 35.057 35.057 976.727 976.727
6 33.1508 33.1508 974.821 974.821
8 15.3361 15.3361 957.006 957.006
10 4.83616 4.83616 946.506 946.506
53 -4.42866 -4.42866 937.241 937.241
91 -26.2707 -26.2707 915.399 915.399
110 -30.4782 -30.4782 911.192 911.192
263 -43.8395 -43.8395 897.83 897.83
400 75.3292 -43.8395 1017 897.83
