"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 369718 369718 369754 369754
2 118844 118844 118880 118880
3 63395.1 63395.1 63431 63431
8 1716.01 1716.01 1751.91 1751.91
40 106.818 106.818 142.718 142.718
175 46.6995 46.6995 82.5995 82.5995
785 26.8968 26.8968 62.7968 62.7968
850 274785 26.8968 274821 62.7968
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7036.87 7036.87 7068.24 7068.24
5 169.58 169.58 200.95 200.95
34 118.756 118.756 150.126 150.126
37 86.2696 86.2696 117.64 117.64
192 81.0699 81.0699 112.44 112.44
303 78.3648 78.3648 109.735 109.735
538 56.0917 56.0917 87.4617 87.4617
644 33.2455 33.2455 64.6155 64.6155
850 403.618 33.2455 434.988 64.6155
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 158980 158980 157980 157980
4 9285.57 9285.57 8285.57 8285.57
389 8280.33 8280.33 7280.33 7280.33
502 82.8693 82.8693 -917.131 -917.131
661 78.3762 78.3762 -921.624 -921.624
669 36.2273 36.2273 -963.773 -963.773
850 105644 36.2273 104644 -963.773
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 290958 290958 291090 291090
12 180582 180582 180714 180714
13 178723 178723 178855 178855
26 176083 176083 176215 176215
29 127787 127787 127919 127919
30 120052 120052 120184 120184
107 92657.8 92657.8 92789.8 92789.8
120 63551.9 63551.9 63683.8 63683.8
300 100.925 100.925 232.845 232.845
532 12.7073 12.7073 144.627 144.627
850 414053 12.7073 414185 144.627
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 380800 380800 381391 381391
4 333222 333222 333813 333813
14 191689 191689 192280 192280
39 153525 153525 154115 154115
46 151234 151234 151824 151824
48 36.9443 36.9443 627.784 627.784
507 20.5357 20.5357 611.376 611.376
850 1.58935e+06 20.5357 1.58994e+06 611.376
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12649.1 12649.1 12680.1 12680.1
6 4819.87 4819.87 4850.85 4850.85
7 946.821 946.821 977.801 977.801
505 205.73 205.73 236.71 236.71
507 113.235 113.235 144.215 144.215
647 107.664 107.664 138.644 138.644
663 66.9064 66.9064 97.8864 97.8864
812 52.3604 52.3604 83.3404 83.3404
850 18429.6 52.3604 18460.6 83.3404
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 329330 329330 329185 329185
5 307386 307386 307241 307241
10 120636 120636 120492 120492
15 93407.6 93407.6 93263.1 93263.1
17 56747.9 56747.9 56603.4 56603.4
26 42633.2 42633.2 42488.7 42488.7
381 6720.84 6720.84 6576.3 6576.3
694 1983.52 1983.52 1838.98 1838.98
713 11.8827 11.8827 -132.657 -132.657
850 105946 11.8827 105802 -132.657
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 132.456 132.456 35.9656 35.9656
3 38.4622 38.4622 -58.0278 -58.0278
250 29.9366 29.9366 -66.5534 -66.5534
573 29.1403 29.1403 -67.3497 -67.3497
850 135143 29.1403 135047 -67.3497
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2966.09 2966.09 3966.09 3966.09
850 840428 2966.09 841428 3966.09
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 247674 247674 247519 247519
2 39314.9 39314.9 39160.2 39160.2
17 37506.9 37506.9 37352.1 37352.1
21 19024.6 19024.6 18869.8 18869.8
44 14299.5 14299.5 14144.7 14144.7
104 3574.05 3574.05 3419.29 3419.29
365 1285.01 1285.01 1130.25 1130.25
519 1087.42 1087.42 932.662 932.662
558 240.971 240.971 86.2106 86.2106
594 44.8092 44.8092 -109.951 -109.951
672 14.9073 14.9073 -139.853 -139.853
850 123092 14.9073 122937 -139.853
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 226058 226058 226097 226097
13 222264 222264 222304 222304
17 200980 200980 201019 201019
18 61048.4 61048.4 61087.6 61087.6
36 9852.19 9852.19 9891.33 9891.33
228 1993.18 1993.18 2032.32 2032.32
380 1569.27 1569.27 1608.41 1608.41
524 845.342 845.342 884.482 884.482
529 172.023 172.023 211.163 211.163
555 65.0954 65.0954 104.235 104.235
556 39.6861 39.6861 78.8261 78.8261
590 20.6329 20.6329 59.7729 59.7729
850 325206 20.6329 325245 59.7729
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 132023 132023 132011 132011
6 82019.5 82019.5 82007.7 82007.7
9 72403.5 72403.5 72391.6 72391.6
12 7428.77 7428.77 7416.91 7416.91
35 4074.15 4074.15 4062.29 4062.29
45 87.2734 87.2734 75.4134 75.4134
346 72.8155 72.8155 60.9555 60.9555
427 40.5606 40.5606 28.7006 28.7006
669 39.9764 39.9764 28.1164 28.1164
765 30.4998 30.4998 18.6398 18.6398
850 69478 30.4998 69466.2 18.6398
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 105328 105328 105399 105399
5 68957.6 68957.6 69028.3 69028.3
8 3091.96 3091.96 3162.64 3162.64
111 225.301 225.301 295.981 295.981
115 75.4525 75.4525 146.132 146.132
148 58.2015 58.2015 128.882 128.882
515 41.3378 41.3378 112.018 112.018
610 36.2225 36.2225 106.902 106.902
654 24.6945 24.6945 95.3745 95.3745
850 13586.5 24.6945 13657.1 95.3745
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 382171 382171 382164 382164
2 162804 162804 162798 162798
3 70160 70160 70153.7 70153.7
5 52488.4 52488.4 52482.1 52482.1
20 26475.2 26475.2 26468.9 26468.9
29 20516.9 20516.9 20510.7 20510.7
113 3128.45 3128.45 3122.19 3122.19
115 2351.36 2351.36 2345.1 2345.1
165 374.04 374.04 367.78 367.78
260 14.2512 14.2512 7.99123 7.99123
850 62102.4 14.2512 62096.2 7.99123
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 92.4551 92.4551 276.315 276.315
109 61.9565 61.9565 245.816 245.816
126 45.4902 45.4902 229.35 229.35
340 24.1616 24.1616 208.022 208.022
850 28371.7 24.1616 28555.6 208.022
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 985562 985562 985628 985628
3 135914 135914 135980 135980
4 77037 77037 77102.9 77102.9
13 32965 32965 33030.8 33030.8
29 76.3275 76.3275 142.197 142.197
41 46.738 46.738 112.608 112.608
174 28.3903 28.3903 94.2603 94.2603
546 23.5916 23.5916 89.4616 89.4616
671 22.0318 22.0318 87.9018 87.9018
850 773.364 22.0318 839.234 87.9018
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 288278 288278 288277 288277
2 127256 127256 127255 127255
3 116165 116165 116164 116164
6 108901 108901 108900 108900
7 37191.9 37191.9 37190.7 37190.7
15 13265.9 13265.9 13264.8 13264.8
111 383.086 383.086 381.946 381.946
613 69.6462 69.6462 68.5062 68.5062
850 581611 69.6462 581610 68.5062
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17843.8 17843.8 17626.2 17626.2
13 1745.08 1745.08 1527.52 1527.52
632 43.0007 43.0007 -174.559 -174.559
850 18125.4 43.0007 17907.9 -174.559
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 63796.2 63796.2 64027.3 64027.3
3 16410.3 16410.3 16641.5 16641.5
9 112.852 112.852 343.992 343.992
42 76.1682 76.1682 307.308 307.308
50 70.2784 70.2784 301.418 301.418
140 54.8775 54.8775 286.017 286.017
504 43.5474 43.5474 274.687 274.687
521 37.1972 37.1972 268.337 268.337
579 36.3966 36.3966 267.537 267.537
738 25.6076 25.6076 256.748 256.748
805 23.3478 23.3478 254.488 254.488
850 27.6133 23.3478 258.753 254.488
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 684.427 684.427 715.677 715.677
21 63.266 63.266 94.516 94.516
37 58.4027 58.4027 89.6527 89.6527
184 23.4198 23.4198 54.6698 54.6698
519 23.1905 23.1905 54.4405 54.4405
528 15.3907 15.3907 46.6407 46.6407
543 13.1921 13.1921 44.4421 44.4421
585 8.90699 8.90699 40.157 40.157
850 42844.1 8.90699 42875.3 40.157
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 106124 106124 105922 105922
5 25369.3 25369.3 25167.4 25167.4
9 24745.8 24745.8 24543.9 24543.9
19 1998.25 1998.25 1796.34 1796.34
121 72.7632 72.7632 -129.147 -129.147
