"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 63.6866 63.6866 46.7466 46.7466
11 28.0511 28.0511 11.1111 11.1111
25 17.3999 17.3999 0.459945 0.459945
148 15.2413 15.2413 -1.69866 -1.69866
162 13.288 13.288 -3.65199 -3.65199
340 11.6801 11.6801 -5.25993 -5.25993
543 10.378 10.378 -6.56204 -6.56204
917 9.82261 9.82261 -7.11739 -7.11739
929 7.57989 7.57989 -9.36011 -9.36011
1520 6.09872 6.09872 -10.8413 -10.8413
2050 42.3096 6.09872 25.3696 -10.8413
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 21.3028 21.3028 40.1128 40.1128
3 18.904 18.904 37.714 37.714
7 17.4539 17.4539 36.2639 36.2639
21 15.3163 15.3163 34.1263 34.1263
27 13.7183 13.7183 32.5283 32.5283
107 11.2719 11.2719 30.0819 30.0819
228 10.2204 10.2204 29.0304 29.0304
564 8.89937 8.89937 27.7094 27.7094
667 8.79749 8.79749 27.6075 27.6075
2050 33599.1 8.79749 33617.9 27.6075
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 61.2212 61.2212 334.371 334.371
2 26.7376 26.7376 299.888 299.888
27 25.2681 25.2681 298.418 298.418
114 23.9943 23.9943 297.144 297.144
194 21.7757 21.7757 294.926 294.926
224 20.1137 20.1137 293.264 293.264
255 17.6391 17.6391 290.789 290.789
334 15.9527 15.9527 289.103 289.103
409 11.6832 11.6832 284.833 284.833
634 9.95333 9.95333 283.103 283.103
750 9.8315 9.8315 282.981 282.981
910 9.09966 9.09966 282.25 282.25
964 8.81342 8.81342 281.963 281.963
1201 8.66296 8.66296 281.813 281.813
1304 8.24544 8.24544 281.395 281.395
1336 7.80017 7.80017 280.95 280.95
1356 6.99901 6.99901 280.149 280.149
1609 6.50491 6.50491 279.655 279.655
1818 6.05438 6.05438 279.204 279.204
2050 47.0579 6.05438 320.208 279.204
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 32.0549 32.0549 69.2349 69.2349
3 19.2434 19.2434 56.4234 56.4234
16 18.4354 18.4354 55.6154 55.6154
20 16.5159 16.5159 53.6959 53.6959
38 15.5296 15.5296 52.7096 52.7096
48 13.5596 13.5596 50.7396 50.7396
101 11.1736 11.1736 48.3536 48.3536
141 9.15623 9.15623 46.3362 46.3362
627 8.719 8.719 45.899 45.899
696 8.30336 8.30336 45.4834 45.4834
792 7.96499 7.96499 45.145 45.145
964 7.91608 7.91608 45.0961 45.0961
1003 7.21523 7.21523 44.3952 44.3952
1009 7.03841 7.03841 44.2184 44.2184
1363 5.66379 5.66379 42.8438 42.8438
2050 9.20137 5.66379 46.3814 42.8438
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18.3496 18.3496 -129.55 -129.55
13 18.2671 18.2671 -129.633 -129.633
19 14.1393 14.1393 -133.761 -133.761
120 13.4425 13.4425 -134.457 -134.457
122 13.0469 13.0469 -134.853 -134.853
142 11.4907 11.4907 -136.409 -136.409
157 11.0977 11.0977 -136.802 -136.802
183 10.667 10.667 -137.233 -137.233
319 10.2402 10.2402 -137.66 -137.66
447 9.43859 9.43859 -138.461 -138.461
847 8.52081 8.52081 -139.379 -139.379
1086 8.46904 8.46904 -139.431 -139.431
1427 8.31473 8.31473 -139.585 -139.585
1585 7.94361 7.94361 -139.956 -139.956
1733 6.85664 6.85664 -141.043 -141.043
2050 263.376 6.85664 115.476 -141.043
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.5601 14.5601 -207.33 -207.33
108 9.50065 9.50065 -212.389 -212.389
519 8.56617 8.56617 -213.324 -213.324
542 8.55861 8.55861 -213.331 -213.331
620 8.14087 8.14087 -213.749 -213.749
911 7.21686 7.21686 -214.673 -214.673
1149 7.17571 7.17571 -214.714 -214.714
1345 6.75926 6.75926 -215.131 -215.131
1903 6.67765 6.67765 -215.212 -215.212
2050 14.8284 6.67765 -207.062 -215.212
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 24.8001 24.8001 144.34 144.34
4 21.1793 21.1793 140.719 140.719
5 14.0493 14.0493 133.589 133.589
17 13.8584 13.8584 133.398 133.398
108 10.393 10.393 129.933 129.933
287 10.0377 10.0377 129.578 129.578
319 10.0326 10.0326 129.573 129.573
377 8.5615 8.5615 128.102 128.102
389 8.46072 8.46072 128.001 128.001
394 7.80976 7.80976 127.35 127.35
617 6.83893 6.83893 126.379 126.379
2050 134.307 6.83893 253.847 126.379
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 29.4556 29.4556 99.2856 99.2856
2 14.7273 14.7273 84.5573 84.5573
131 13.3281 13.3281 83.1581 83.1581
161 12.7172 12.7172 82.5472 82.5472
165 12.4267 12.4267 82.2567 82.2567
224 11.5893 11.5893 81.4193 81.4193
297 10.8825 10.8825 80.7125 80.7125
314 10.3434 10.3434 80.1734 80.1734
359 9.24499 9.24499 79.075 79.075
665 8.26321 8.26321 78.0932 78.0932
1944 7.60291 7.60291 77.4329 77.4329
2050 54.5623 7.60291 124.392 77.4329
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 32.1124 32.1124 32.1824 32.1824
6 27.7756 27.7756 27.8456 27.8456
7 16.8157 16.8157 16.8857 16.8857
13 14.0873 14.0873 14.1573 14.1573
153 13.5159 13.5159 13.5859 13.5859
160 10.9293 10.9293 10.9993 10.9993
195 10.0459 10.0459 10.1159 10.1159
418 9.07757 9.07757 9.14757 9.14757
681 8.62132 8.62132 8.69132 8.69132
790 8.15248 8.15248 8.22248 8.22248
2050 4268.74 8.15248 4268.81 8.22248
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 187.431 187.431 192.391 192.391
2 100.765 100.765 105.725 105.725
3 66.5983 66.5983 71.5583 71.5583
5 21.0611 21.0611 26.0211 26.0211
115 17.3961 17.3961 22.3561 22.3561
546 15.9491 15.9491 20.9091 20.9091
596 14.1489 14.1489 19.1089 19.1089
920 12.8846 12.8846 17.8446 17.8446
993 12.2857 12.2857 17.2457 17.2457
1093 9.72597 9.72597 14.686 14.686
1638 8.45615 8.45615 13.4161 13.4161
2050 539.45 8.45615 544.41 13.4161
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 66.5924 66.5924 258.892 258.892
2 31.8463 31.8463 224.146 224.146
4 13.5959 13.5959 205.896 205.896
35 11.8455 11.8455 204.145 204.145
105 9.01951 9.01951 201.32 201.32
380 7.84486 7.84486 200.145 200.145
1216 6.92409 6.92409 199.224 199.224
1824 6.69456 6.69456 198.995 198.995
2050 40.1188 6.69456 232.419 198.995
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 49.9844 49.9844 99.6944 99.6944
2 44.8788 44.8788 94.5888 94.5888
11 28.5044 28.5044 78.2144 78.2144
15 20.3108 20.3108 70.0208 70.0208
20 16.7834 16.7834 66.4934 66.4934
136 15.913 15.913 65.623 65.623
143 14.0896 14.0896 63.7996 63.7996
154 12.8 12.8 62.51 62.51
630 10.7277 10.7277 60.4377 60.4377
2050 220.767 10.7277 270.477 60.4377
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 23.0204 23.0204 228.14 228.14
3 22.7874 22.7874 227.907 227.907
6 22.2923 22.2923 227.412 227.412
7 20.2636 20.2636 225.384 225.384
33 17.7747 17.7747 222.895 222.895
48 15.7461 15.7461 220.866 220.866
113 13.7097 13.7097 218.83 218.83
133 12.664 12.664 217.784 217.784
181 10.946 10.946 216.066 216.066
183 10.612 10.612 215.732 215.732
268 10.4298 10.4298 215.55 215.55
535 9.50533 9.50533 214.625 214.625
595 8.52397 8.52397 213.644 213.644
601 8.38458 8.38458 213.505 213.505
959 8.22142 8.22142 213.341 213.341
1327 6.02597 6.02597 211.146 211.146
2050 62.8278 6.02597 267.948 211.146
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 28.0335 28.0335 -144.867 -144.867
2 20.33 20.33 -152.57 -152.57
117 20.2541 20.2541 -152.646 -152.646
121 15.7102 15.7102 -157.19 -157.19
154 11.1342 11.1342 -161.766 -161.766
290 10.5287 10.5287 -162.371 -162.371
997 10.3853 10.3853 -162.515 -162.515
1097 10.2734 10.2734 -162.627 -162.627
1100 8.66435 8.66435 -164.236 -164.236
1320 8.40153 8.40153 -164.498 -164.498
1345 7.82551 7.82551 -165.074 -165.074
1814 7.32067 7.32067 -165.579 -165.579
2050 8.92221 7.32067 -163.978 -165.579
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18.5079 18.5079 -332.112 -332.112
155 15.4696 15.4696 -335.15 -335.15
166 14.5388 14.5388 -336.081 -336.081
537 14.0205 14.0205 -336.599 -336.599
550 13.3688 13.3688 -337.251 -337.251
826 9.10166 9.10166 -341.518 -341.518
1811 9.07786 9.07786 -341.542 -341.542
2025 8.39335 8.39335 -342.227 -342.227
2050 45.7701 8.39335 -304.85 -342.227
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 51.2443 51.2443 222.324 222.324
2 46.9335 46.9335 218.014 218.014
3 40.3275 40.3275 211.408 211.408
18 34.3873 34.3873 205.467 205.467
24 29.4758 29.4758 200.556 200.556
25 26.6195 26.6195 197.699 197.699
36 26.4286 26.4286 197.509 197.509
37 23.7423 23.7423 194.822 194.822
42 23.3147 23.3147 194.395 194.395
44 21.1715 21.1715 192.252 192.252
49 18.4156 18.4156 189.496 189.496
109 14.2651 14.2651 185.345 185.345
417 13.0212 13.0212 184.101 184.101
548 12.0977 12.0977 183.178 183.178
591 11.8142 11.8142 182.894 182.894
619 11.4689 11.4689 182.549 182.549
761 10.5212 10.5212 181.601 181.601
1119 10.2064 10.2064 181.286 181.286
1328 10.2025 10.2025 181.283 181.283
1435 7.95148 7.95148 179.031 179.031
2050 43.6111 7.95148 214.691 179.031
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 45.0974 45.0974 138.777 138.777
4 42.1461 42.1461 135.826 135.826
7 35.7603 35.7603 129.44 129.44
13 28.4145 28.4145 122.094 122.094
15 26.0931 26.0931 119.773 119.773
20 18.9135 18.9135 112.593 112.593
23 14.7167 14.7167 108.397 108.397
37 10.6426 10.6426 104.323 104.323
111 8.25861 8.25861 101.939 101.939
983 7.9193 7.9193 101.599 101.599
1093 6.50956 6.50956 100.19 100.19
2050 113.291 6.50956 206.971 100.19
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 30.9086 30.9086 -208.261 -208.261
3 30.8072 30.8072 -208.363 -208.363
4 24.8153 24.8153 -214.355 -214.355
5 24.0134 24.0134 -215.157 -215.157
8 21.2482 21.2482 -217.922 -217.922
17 18.3967 18.3967 -220.773 -220.773
44 15.011 15.011 -224.159 -224.159
117 14.9906 14.9906 -224.179 -224.179
136 11.0839 11.0839 -228.086 -228.086
550 11.0801 11.0801 -228.09 -228.09
569 10.5257 10.5257 -228.644 -228.644
608 9.48784 9.48784 -229.682 -229.682
771 9.47721 9.47721 -229.693 -229.693
782 9.04917 9.04917 -230.121 -230.121
1153 8.06111 8.06111 -231.109 -231.109
1399 7.47814 7.47814 -231.692 -231.692
1742 7.18495 7.18495 -231.985 -231.985
1878 6.31162 6.31162 -232.858 -232.858
2050 141.477 6.31162 -97.6925 -232.858
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11.3591 11.3591 133.049 133.049
102 10.1594 10.1594 131.849 131.849
539 9.05987 9.05987 130.75 130.75
561 8.93514 8.93514 130.625 130.625
602 8.69159 8.69159 130.382 130.382
648 7.91357 7.91357 129.604 129.604
930 5.53165 5.53165 127.222 127.222
2050 260.342 5.53165 382.032 127.222
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 38.2406 38.2406 48.3706 48.3706
6 25.7334 25.7334 35.8634 35.8634
15 25.5429 25.5429 35.6729 35.6729
27 20.024 20.024 30.154 30.154
134 19.7376 19.7376 29.8676 29.8676
180 19.6654 19.6654 29.7954 29.7954
200 17.1743 17.1743 27.3043 27.3043
284 14.7589 14.7589 24.8889 24.8889
647 14.693 14.693 24.823 24.823
725 14.34 14.34 24.47 24.47
752 13.3234 13.3234 23.4534 23.4534
803 12.7917 12.7917 22.9217 22.9217
925 11.9159 11.9159 22.0459 22.0459
1021 10.5932 10.5932 20.7232 20.7232
2050 380.25 10.5932 390.38 20.7232
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 16.2368 16.2368 56.8368 56.8368
104 11.6957 11.6957 52.2957 52.2957
520 10.8371 10.8371 51.4371 51.4371
831 8.14673 8.14673 48.7467 48.7467
2050 10.296 8.14673 50.896 48.7467
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 36.3427 36.3427 82.6827 82.6827
6 31.2781 31.2781 77.6181 77.6181
7 23.6067 23.6067 69.9467 69.9467
9 20.6762 20.6762 67.0162 67.0162
10 12.0639 12.0639 58.4039 58.4039
165 11.8557 11.8557 58.1957 58.1957
272 11.1274 11.1274 57.4674 57.4674
354 10.9694 10.9694 57.3094 57.3094
526 10.7868 10.7868 57.1268 57.1268
668 10.0759 10.0759 56.4159 56.4159
685 8.52605 8.52605 54.866 54.866
1057 8.43783 8.43783 54.7778 54.7778
1060 6.48692 6.48692 52.8269 52.8269
1984 6.09295 6.09295 52.433 52.433
2050 17.7936 6.09295 64.1336 52.433
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 206.882 206.882 -34.2082 -34.2082
2 38.3128 38.3128 -202.777 -202.777
4 19.888 19.888 -221.202 -221.202
18 19.7122 19.7122 -221.378 -221.378
21 19.4168 19.4168 -221.673 -221.673
23 13.7703 13.7703 -227.32 -227.32
103 13.5835 13.5835 -227.507 -227.507
117 12.5135 12.5135 -228.577 -228.577
135 11.003 11.003 -230.087 -230.087
228 9.11057 9.11057 -231.979 -231.979
681 7.12017 7.12017 -233.97 -233.97
927 6.27156 6.27156 -234.818 -234.818
965 6.00763 6.00763 -235.082 -235.082
2050 99.092 6.00763 -141.998 -235.082
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 101.162 101.162 -65.7178 -65.7178
3 78.4536 78.4536 -88.4264 -88.4264
4 42.5625 42.5625 -124.318 -124.318
6 30.5117 30.5117 -136.368 -136.368
10 16.4634 16.4634 -150.417 -150.417
26 15.5575 15.5575 -151.323 -151.323
129 13.8146 13.8146 -153.065 -153.065
162 9.1936 9.1936 -157.686 -157.686
214 8.50473 8.50473 -158.375 -158.375
566 7.04176 7.04176 -159.838 -159.838
962 6.83869 6.83869 -160.041 -160.041
1216 6.70209 6.70209 -160.178 -160.178
1317 6.26073 6.26073 -160.619 -160.619
1405 5.7942 5.7942 -161.086 -161.086
1412 5.29911 5.29911 -161.581 -161.581
1772 4.37007 4.37007 -162.51 -162.51
2050 6.63552 4.37007 -160.244 -162.51
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 229.26 229.26 -117.15 -117.15
2 28.3059 28.3059 -318.104 -318.104
11 20.5516 20.5516 -325.858 -325.858
17 16.1063 16.1063 -330.304 -330.304
108 15.7432 15.7432 -330.667 -330.667
121 14.2558 14.2558 -332.154 -332.154
137 11.7447 11.7447 -334.665 -334.665
147 11.3073 11.3073 -335.103 -335.103
511 9.7904 9.7904 -336.62 -336.62
547 8.73783 8.73783 -337.672 -337.672
572 8.53642 8.53642 -337.874 -337.874
1232 7.53082 7.53082 -338.879 -338.879
1588 6.57109 6.57109 -339.839 -339.839
1927 5.94628 5.94628 -340.464 -340.464
1958 5.57049 5.57049 -340.84 -340.84
2050 32.8606 5.57049 -313.549 -340.84
