"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1209.17 1209.17 2209.17 2209.17
3 1186.9 1186.9 2186.9 2186.9
7 1183.38 1183.38 2183.38 2183.38
16 1036.57 1036.57 2036.57 2036.57
20 881.339 881.339 1881.34 1881.34
48 807.046 807.046 1807.05 1807.05
65 794.835 794.835 1794.83 1794.83
67 650.848 650.848 1650.85 1650.85
115 645.285 645.285 1645.29 1645.29
205 628.209 628.209 1628.21 1628.21
268 622.895 622.895 1622.9 1622.9
351 516.847 516.847 1516.85 1516.85
401 486.281 486.281 1486.28 1486.28
406 409.275 409.275 1409.27 1409.27
531 405.593 405.593 1405.59 1405.59
642 403.185 403.185 1403.19 1403.19
754 379.684 379.684 1379.68 1379.68
774 322.737 322.737 1322.74 1322.74
1212 322.537 322.537 1322.54 1322.54
1656 316.425 316.425 1316.43 1316.43
1871 310.864 310.864 1310.86 1310.86
2150 873.121 310.864 1873.12 1310.86
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1291.62 1291.62 1361.65 1361.65
4 1058.84 1058.84 1128.87 1128.87
31 928.601 928.601 998.631 998.631
70 773.115 773.115 843.145 843.145
98 620.012 620.012 690.042 690.042
402 619.356 619.356 689.386 689.386
411 512.086 512.086 582.116 582.116
418 495.351 495.351 565.381 565.381
479 480.053 480.053 550.083 550.083
715 458.425 458.425 528.455 528.455
782 417.951 417.951 487.981 487.981
787 403.347 403.347 473.377 473.377
819 394.786 394.786 464.816 464.816
860 368.58 368.58 438.61 438.61
981 324.908 324.908 394.938 394.938
2150 613.653 324.908 683.683 394.938
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2730 2730 2681.78 2681.78
3 2462.44 2462.44 2414.22 2414.22
4 1244.97 1244.97 1196.75 1196.75
6 802.336 802.336 754.116 754.116
11 659.196 659.196 610.976 610.976
159 473.797 473.797 425.577 425.577
421 438.04 438.04 389.82 389.82
466 429.708 429.708 381.488 381.488
630 418.542 418.542 370.322 370.322
763 413.222 413.222 365.002 365.002
843 398.436 398.436 350.216 350.216
845 375.458 375.458 327.238 327.238
1265 371.389 371.389 323.169 323.169
1292 350.204 350.204 301.984 301.984
1615 345.451 345.451 297.231 297.231
1730 333.357 333.357 285.137 285.137
1847 329.394 329.394 281.174 281.174
2081 327.054 327.054 278.834 278.834
2150 426.579 327.054 378.359 278.834
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3370.23 3370.23 3395.7 3395.7
2 1582.58 1582.58 1608.05 1608.05
10 1306.75 1306.75 1332.22 1332.22
22 1281.53 1281.53 1307 1307
38 1235.85 1235.85 1261.32 1261.32
58 1021.25 1021.25 1046.72 1046.72
64 822.923 822.923 848.393 848.393
406 808.426 808.426 833.896 833.896
452 743.916 743.916 769.386 769.386
453 684.813 684.813 710.283 710.283
666 679.466 679.466 704.936 704.936
798 652.463 652.463 677.933 677.933
859 595.214 595.214 620.684 620.684
1388 568.59 568.59 594.06 594.06
