"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3283.23 3283.23 2821.14 2821.14
2 1903.5 1903.5 1441.41 1441.41
5 1625.95 1625.95 1163.86 1163.86
33 1350.35 1350.35 888.26 888.26
47 708.582 708.582 246.492 246.492
72 705.243 705.243 243.153 243.153
335 498.212 498.212 36.1224 36.1224
454 405.594 405.594 -56.4957 -56.4957
829 336.526 336.526 -125.564 -125.564
1228 318.353 318.353 -143.737 -143.737
1702 287.452 287.452 -174.638 -174.638
2150 663.836 287.452 201.746 -174.638
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2258.67 2258.67 2336.33 2336.33
2 1625.15 1625.15 1702.81 1702.81
3 1370.82 1370.82 1448.48 1448.48
4 879.126 879.126 956.786 956.786
65 782.203 782.203 859.863 859.863
132 756.132 756.132 833.792 833.792
202 660.302 660.302 737.962 737.962
283 571.061 571.061 648.721 648.721
413 513.751 513.751 591.411 591.411
506 422.293 422.293 499.953 499.953
748 357.232 357.232 434.892 434.892
1680 345.433 345.433 423.093 423.093
2150 800.42 345.433 878.08 423.093
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1865.77 1865.77 1981.45 1981.45
2 880.729 880.729 996.409 996.409
108 850.695 850.695 966.375 966.375
129 586.226 586.226 701.906 701.906
756 567.12 567.12 682.8 682.8
765 459.451 459.451 575.131 575.131
1153 440.917 440.917 556.597 556.597
1163 418.626 418.626 534.306 534.306
1196 348.475 348.475 464.155 464.155
1662 303.135 303.135 418.815 418.815
2150 937.008 303.135 1052.69 418.815
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1612.76 1612.76 1609.05 1609.05
7 1337.26 1337.26 1333.55 1333.55
8 797.646 797.646 793.936 793.936
52 795.787 795.787 792.077 792.077
127 735.47 735.47 731.76 731.76
269 685.009 685.009 681.299 681.299
273 646.003 646.003 642.293 642.293
433 456.289 456.289 452.579 452.579
539 443.186 443.186 439.476 439.476
616 433.235 433.235 429.525 429.525
768 427.989 427.989 424.279 424.279
981 371.152 371.152 367.442 367.442
1164 320.907 320.907 317.197 317.197
1850 269.435 269.435 265.725 265.725
2150 698.893 269.435 695.183 265.725
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1613.15 1613.15 1745.33 1745.33
2 951.407 951.407 1083.59 1083.59
5 679.564 679.564 811.744 811.744
61 627.372 627.372 759.552 759.552
94 573.462 573.462 705.642 705.642
153 546.105 546.105 678.285 678.285
160 504.877 504.877 637.057 637.057
177 475.68 475.68 607.86 607.86
773 399.658 399.658 531.838 531.838
981 301.642 301.642 433.822 433.822
1302 297.708 297.708 429.888 429.888
1824 282.447 282.447 414.627 414.627
2150 403.957 282.447 536.137 414.627
