"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 148472 148472 148508 148508
2 48740.7 48740.7 48776.6 48776.6
14 24996.8 24996.8 25032.7 25032.7
21 11280.6 11280.6 11316.5 11316.5
26 1319.17 1319.17 1355.07 1355.07
48 59.3768 59.3768 95.2768 95.2768
146 25.8595 25.8595 61.7595 61.7595
50050 2.8522e+09 25.8595 2.8522e+09 61.7595
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 31987.4 31987.4 32018.8 32018.8
22 29046.1 29046.1 29077.4 29077.4
26 202.646 202.646 234.016 234.016
32 181.418 181.418 212.788 212.788
39 118.363 118.363 149.733 149.733
106 111.299 111.299 142.669 142.669
191 75.4976 75.4976 106.868 106.868
314 66.3709 66.3709 97.7409 97.7409
50050 3.84578e+09 66.3709 3.84578e+09 97.7409
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 422355 422355 421355 421355
3 16222.1 16222.1 15222.1 15222.1
8 11010.6 11010.6 10010.6 10010.6
13 3561.5 3561.5 2561.5 2561.5
295 567.334 567.334 -432.666 -432.666
50050 2.15938e+09 567.334 2.15938e+09 -432.666
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.14999e+06 1.14999e+06 1.15013e+06 1.15013e+06
2 949838 949838 949970 949970
3 108423 108423 108555 108555
25 32396.5 32396.5 32528.5 32528.5
202 31070.4 31070.4 31202.3 31202.3
215 16972.3 16972.3 17104.2 17104.2
439 212.335 212.335 344.255 344.255
50050 2.40941e+09 212.335 2.40941e+09 344.255
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.36934e+06 2.36934e+06 2.36993e+06 2.36993e+06
2 879827 879827 880418 880418
5 604395 604395 604986 604986
6 311729 311729 312319 312319
11 30470.4 30470.4 31061.2 31061.2
44 26214.9 26214.9 26805.7 26805.7
126 8538.28 8538.28 9129.12 9129.12
130 3596.67 3596.67 4187.51 4187.51
225 48.3627 48.3627 639.203 639.203
50050 5.35882e+09 48.3627 5.35883e+09 639.203
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 314294 314294 314325 314325
3 34392.7 34392.7 34423.7 34423.7
9 33394.8 33394.8 33425.8 33425.8
34 146.61 146.61 177.59 177.59
237 51.8238 51.8238 82.8038 82.8038
432 48.2822 48.2822 79.2622 79.2622
50050 1.50044e+09 48.2822 1.50044e+09 79.2622
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 291778 291778 291634 291634
6 167759 167759 167614 167614
9 123713 123713 123568 123568
13 121964 121964 121820 121820
17 30982.1 30982.1 30837.5 30837.5
132 3220.51 3220.51 3075.97 3075.97
135 32.454 32.454 -112.086 -112.086
50050 1.71728e+09 32.454 1.71727e+09 -112.086
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 398.076 398.076 301.586 301.586
4 306.997 306.997 210.507 210.507
6 244.495 244.495 148.005 148.005
7 215.028 215.028 118.538 118.538
22 211.485 211.485 114.995 114.995
32 123.567 123.567 27.0772 27.0772
105 122.131 122.131 25.6408 25.6408
118 121.463 121.463 24.9726 24.9726
120 113.901 113.901 17.4105 17.4105
130 71.9579 71.9579 -24.5321 -24.5321
142 59.7991 59.7991 -36.6909 -36.6909
233 52.7355 52.7355 -43.7545 -43.7545
289 33.7826 33.7826 -62.7074 -62.7074
50050 1.05889e+09 33.7826 1.05889e+09 -62.7074
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 579191 579191 580191 580191
2 394919 394919 395919 395919
3 361454 361454 362454 362454
8 91463.3 91463.3 92463.3 92463.3
15 87647.7 87647.7 88647.7 88647.7
18 40918.7 40918.7 41918.7 41918.7
40 18130 18130 19130 19130
117 13262.7 13262.7 14262.7 14262.7
181 13189.5 13189.5 14189.5 14189.5
329 8156.02 8156.02 9156.02 9156.02
331 3293.14 3293.14 4293.14 4293.14
333 112.051 112.051 1112.05 1112.05
50050 3.48041e+09 112.051 3.48041e+09 1112.05
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 342516 342516 342361 342361
3 314903 314903 314748 314748
4 209913 209913 209758 209758
5 200937 200937 200782 200782
6 61365.5 61365.5 61210.8 61210.8
7 32195.1 32195.1 32040.3 32040.3
10 17049.3 17049.3 16894.6 16894.6
101 5660 5660 5505.24 5505.24
185 3628.83 3628.83 3474.07 3474.07
254 3570.69 3570.69 3415.93 3415.93
301 3402.11 3402.11 3247.35 3247.35
50050 1.71515e+09 3402.11 1.71515e+09 3247.35
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.45646e+06 1.45646e+06 1.4565e+06 1.4565e+06
2 394027 394027 394066 394066
4 130200 130200 130239 130239
10 83002.8 83002.8 83041.9 83041.9
13 32183.7 32183.7 32222.9 32222.9
28 9124.04 9124.04 9163.18 9163.18
50050 1.70332e+09 9124.04 1.70332e+09 9163.18
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 288984 288984 288972 288972
4 57344.1 57344.1 57332.2 57332.2
37 18977.6 18977.6 18965.7 18965.7
40 14400.8 14400.8 14389 14389
151 12096.4 12096.4 12084.5 12084.5
414 8195.44 8195.44 8183.58 8183.58
50050 2.70219e+09 8195.44 2.70219e+09 8183.58
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 222996 222996 223067 223067
5 136844 136844 136914 136914
9 32057.7 32057.7 32128.4 32128.4
20 924.153 924.153 994.833 994.833
133 21.3324 21.3324 92.0124 92.0124
50050 2.49295e+09 21.3324 2.49295e+09 92.0124
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 575672 575672 575666 575666
2 465260 465260 465254 465254
3 103052 103052 103046 103046
5 58593.2 58593.2 58586.9 58586.9
22 10582 10582 10575.7 10575.7
33 42.2506 42.2506 35.9906 35.9906
181 36.0492 36.0492 29.7892 29.7892
331 33.7627 33.7627 27.5027 27.5027
543 12.4579 12.4579 6.19787 6.19787
50050 3.71202e+09 12.4579 3.71202e+09 6.19787
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 172675 172675 172859 172859
2 116224 116224 116408 116408
5 37694.2 37694.2 37878.1 37878.1
6 108.739 108.739 292.599 292.599
22 30.34 30.34 214.2 214.2
50050 3.99957e+09 30.34 3.99957e+09 214.2
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 653400 653400 653466 653466
2 579378 579378 579444 579444
4 313026 313026 313092 313092
9 121811 121811 121877 121877
16 60782.4 60782.4 60848.3 60848.3
21 30902.3 30902.3 30968.1 30968.1
24 17854.2 17854.2 17920 17920
27 2713.05 2713.05 2778.92 2778.92
29 58.1912 58.1912 124.061 124.061
410 13.7997 13.7997 79.6697 79.6697
50050 1.67646e+09 13.7997 1.67646e+09 79.6697
