"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2213.09 2213.09 2306.03 2306.03
3 1082.33 1082.33 1175.27 1175.27
20 871.505 871.505 964.445 964.445
227 809.353 809.353 902.293 902.293
233 746.3 746.3 839.24 839.24
527 619.674 619.674 712.614 712.614
540 556.71 556.71 649.65 649.65
544 549.807 549.807 642.747 642.747
1142 546.15 546.15 639.09 639.09
2007 473.81 473.81 566.75 566.75
2023 410.251 410.251 503.191 503.191
2043 305.548 305.548 398.488 398.488
3244 274.344 274.344 367.284 367.284
3424 189.368 189.368 282.308 282.308
11212 187.884 187.884 280.824 280.824
11233 184.78 184.78 277.72 277.72
17513 183.687 183.687 276.627 276.627
25121 178.158 178.158 271.098 271.098
25137 161.509 161.509 254.449 254.449
27128 143.411 143.411 236.351 236.351
27146 111.338 111.338 204.278 204.278
48102 106.346 106.346 199.286 199.286
48135 98.4655 98.4655 191.405 191.405
48141 90.7959 90.7959 183.736 183.736
55929 86.3286 86.3286 179.269 179.269
64347 82.6377 82.6377 175.578 175.578
72205 78.8027 78.8027 171.743 171.743
84144 75.3811 75.3811 168.321 168.321
118640 69.3546 69.3546 162.295 162.295
134704 62.0232 62.0232 154.963 154.963
200050 360.299 62.0232 453.239 154.963
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4048.94 4048.94 4084.29 4084.29
3 2435.38 2435.38 2470.73 2470.73
11 505.036 505.036 540.386 540.386
3742 455.453 455.453 490.803 490.803
3902 314.652 314.652 350.002 350.002
3928 271.667 271.667 307.017 307.017
5024 243.378 243.378 278.728 278.728
5037 205.693 205.693 241.043 241.043
8006 132.064 132.064 167.414 167.414
8033 129.418 129.418 164.768 164.768
14423 122.966 122.966 158.316 158.316
17023 99.283 99.283 134.633 134.633
25421 97.2316 97.2316 132.582 132.582
31634 66.9139 66.9139 102.264 102.264
54424 50.8599 50.8599 86.2099 86.2099
200050 2452.27 50.8599 2487.62 86.2099
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1991.05 1991.05 1994.87 1994.87
3 1738.89 1738.89 1742.71 1742.71
4 1422.59 1422.59 1426.41 1426.41
23 1054.41 1054.41 1058.23 1058.23
36 660.357 660.357 664.177 664.177
141 630.229 630.229 634.049 634.049
249 355.072 355.072 358.892 358.892
518 349.246 349.246 353.066 353.066
2205 296.18 296.18 300 300
2711 251.548 251.548 255.368 255.368
3505 206.248 206.248 210.068 210.068
3512 186.55 186.55 190.37 190.37
3518 183.969 183.969 187.789 187.789
3520 96.9312 96.9312 100.751 100.751
38406 83.8542 83.8542 87.6742 87.6742
81234 75.6434 75.6434 79.4634 79.4634
105940 75.3918 75.3918 79.2118 79.2118
124704 58.6508 58.6508 62.4708 62.4708
124717 53.2102 53.2102 57.0302 57.0302
124734 50.429 50.429 54.249 54.249
192803 42.8128 42.8128 46.6328 46.6328
200050 2028.57 42.8128 2032.39 46.6328
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1787.11 1787.11 1808.86 1808.86
5 1071.82 1071.82 1093.57 1093.57
116 1046.06 1046.06 1067.81 1067.81
127 539.602 539.602 561.352 561.352
1506 381.136 381.136 402.886 402.886
1512 345.206 345.206 366.956 366.956
3943 267.98 267.98 289.73 289.73
5931 233.069 233.069 254.819 254.819
7019 213.91 213.91 235.66 235.66
10723 210.809 210.809 232.559 232.559
11331 203.657 203.657 225.407 225.407
12609 175.317 175.317 197.067 197.067
16949 172.135 172.135 193.885 193.885
17222 146.879 146.879 168.629 168.629
19401 142.195 142.195 163.945 163.945
32715 134.775 134.775 156.525 156.525
35603 111.397 111.397 133.147 133.147
36115 106.435 106.435 128.185 128.185
45544 101.036 101.036 122.786 122.786
58117 88.8981 88.8981 110.648 110.648
96103 77.8294 77.8294 99.5794 99.5794
96116 75.5161 75.5161 97.2661 97.2661
127544 56.1942 56.1942 77.9442 77.9442
162209 49.7043 49.7043 71.4543 71.4543
200050 1893 49.7043 1914.75 71.4543
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2739.81 2739.81 2804.6 2804.6
2 2346.17 2346.17 2410.96 2410.96
3 1096.41 1096.41 1161.2 1161.2
35 813.984 813.984 878.774 878.774
148 743.099 743.099 807.889 807.889
717 672.49 672.49 737.28 737.28
2443 570.388 570.388 635.178 635.178
2631 528.481 528.481 593.271 593.271
2639 491.035 491.035 555.825 555.825
3627 435.029 435.029 499.819 499.819
3638 402.432 402.432 467.222 467.222
4328 363.82 363.82 428.61 428.61
4341 329.735 329.735 394.525 394.525
4612 316.952 316.952 381.742 381.742
4712 282.121 282.121 346.911 346.911
8336 224.35 224.35 289.14 289.14
11324 191.134 191.134 255.924 255.924
12118 189.948 189.948 254.738 254.738
15642 135.18 135.18 199.97 199.97
27701 84.7602 84.7602 149.55 149.55
41613 80.5785 80.5785 145.369 145.369
74234 69.1086 69.1086 133.899 133.899
113504 62.0685 62.0685 126.858 126.858
149822 61.8159 61.8159 126.606 126.606
200050 1324.17 61.8159 1388.96 126.606
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4633.35 4633.35 4687.42 4687.42
2 3913.06 3913.06 3967.13 3967.13
3 3063.27 3063.27 3117.34 3117.34
4 1621.5 1621.5 1675.57 1675.57
13 1294.83 1294.83 1348.9 1348.9
26 1188.91 1188.91 1242.98 1242.98
35 866.195 866.195 920.265 920.265
37 686.206 686.206 740.276 740.276
107 645.331 645.331 699.401 699.401
228 549.953 549.953 604.023 604.023
408 467.89 467.89 521.96 521.96
431 448.728 448.728 502.798 502.798
1007 369.284 369.284 423.354 423.354
1516 347.581 347.581 401.651 401.651
1542 304.264 304.264 358.334 358.334
1545 300.993 300.993 355.063 355.063
1607 272.507 272.507 326.577 326.577
2502 270.06 270.06 324.13 324.13
2504 232.378 232.378 286.448 286.448
2509 218.592 218.592 272.662 272.662
4847 193.676 193.676 247.746 247.746
5409 188.9 188.9 242.97 242.97
5635 183.182 183.182 237.252 237.252
8409 174.972 174.972 229.042 229.042
8520 149.173 149.173 203.243 203.243
19810 99.007 99.007 153.077 153.077
27442 98.0269 98.0269 152.097 152.097
28430 96.8572 96.8572 150.927 150.927
28948 87.27 87.27 141.34 141.34
39206 87.2607 87.2607 141.331 141.331
40049 81.5523 81.5523 135.622 135.622
56042 64.6472 64.6472 118.717 118.717
88423 58.018 58.018 112.088 112.088
94045 54.9263 54.9263 108.996 108.996
126407 32.3559 32.3559 86.4259 86.4259
200050 2376.02 32.3559 2430.09 86.4259
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3446.17 3446.17 3354.65 3354.65
4 2073.35 2073.35 1981.83 1981.83
5 1491.22 1491.22 1399.7 1399.7
11 988.603 988.603 897.083 897.083
15 979.68 979.68 888.16 888.16
45 653.152 653.152 561.632 561.632
842 534.336 534.336 442.816 442.816
1549 497.802 497.802 406.282 406.282
2734 450.445 450.445 358.925 358.925
2901 368.121 368.121 276.601 276.601
2926 313.296 313.296 221.776 221.776
3309 307.539 307.539 216.019 216.019
3330 222.936 222.936 131.416 131.416
3918 222.266 222.266 130.746 130.746
9005 189.896 189.896 98.376 98.376
14735 172.703 172.703 81.183 81.183
15210 169.393 169.393 77.873 77.873
15234 160.968 160.968 69.4478 69.4478
16402 158.062 158.062 66.5418 66.5418
18602 156.087 156.087 64.5669 64.5669
18806 148.476 148.476 56.9564 56.9564
18827 142.704 142.704 51.1837 51.1837
20138 105.674 105.674 14.1543 14.1543
29105 96.0263 96.0263 4.50629 4.50629
36115 95.674 95.674 4.15396 4.15396
51140 73.9221 73.9221 -17.5979 -17.5979
51150 259.549 73.9221 168.029 -17.5979
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 761.279 761.279 783.909 783.909
1632 676.21 676.21 698.84 698.84
1819 638.282 638.282 660.912 660.912
1908 579.306 579.306 601.936 601.936
1923 443.957 443.957 466.587 466.587
1925 410.239 410.239 432.869 432.869
2316 362.39 362.39 385.02 385.02
2911 251.155 251.155 273.785 273.785
8923 232.736 232.736 255.366 255.366
9443 210.445 210.445 233.075 233.075
10032 208.07 208.07 230.7 230.7
10040 202.417 202.417 225.047 225.047
10042 149.443 149.443 172.073 172.073
10725 119.453 119.453 142.083 142.083
11903 112.549 112.549 135.179 135.179
11920 89.4487 89.4487 112.079 112.079
18744 78.3928 78.3928 101.023 101.023
26716 68.3555 68.3555 90.9855 90.9855
58111 66.8942 66.8942 89.5242 89.5242
79203 50.1596 50.1596 72.7896 72.7896
111910 48.589 48.589 71.219 71.219
116516 46.0948 46.0948 68.7248 68.7248
116523 29.4273 29.4273 52.0573 52.0573
200050 2100.76 29.4273 2123.39 52.0573
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3308.66 3308.66 3324.2 3324.2
2 1979.46 1979.46 1995 1995
3 1297.57 1297.57 1313.11 1313.11
20 1180.22 1180.22 1195.76 1195.76
27 818.026 818.026 833.566 833.566
802 594.557 594.557 610.097 610.097
805 554.342 554.342 569.882 569.882
1405 333.259 333.259 348.799 348.799
1415 258.039 258.039 273.579 273.579
1421 129.355 129.355 144.895 144.895
41038 117.222 117.222 132.762 132.762
48115 114.529 114.529 130.069 130.069
56135 113.945 113.945 129.485 129.485
59925 92.3763 92.3763 107.916 107.916
88526 75.651 75.651 91.191 91.191
105115 75.3232 75.3232 90.8632 90.8632
