"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 46.7086 46.7086 139.649 139.649
309 28.6701 28.6701 121.61 121.61
410 20.6639 20.6639 113.604 113.604
617 12.8732 12.8732 105.813 105.813
650 12.1418 12.1418 105.082 105.082
720 11.8703 11.8703 104.81 104.81
1707 11.4716 11.4716 104.412 104.412
1716 5.95354 5.95354 98.8935 98.8935
1730 2.54925 2.54925 95.4892 95.4892
5201 2.54017 2.54017 95.4802 95.4802
8750 1.72811 1.72811 94.6681 94.6681
9217 1.07693 1.07693 94.0169 94.0169
12336 0.342468 0.342468 93.2825 93.2825
49842 0.264943 0.264943 93.2049 93.2049
49845 0.244752 0.244752 93.1848 93.1848
50050 248.991 0.244752 341.931 93.1848
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 788.03 788.03 823.38 823.38
2 554.83 554.83 590.18 590.18
3 344.501 344.501 379.851 379.851
4 303.975 303.975 339.325 339.325
7 45.2477 45.2477 80.5977 80.5977
8 42.956 42.956 78.306 78.306
437 38.6809 38.6809 74.0309 74.0309
701 33.5616 33.5616 68.9116 68.9116
731 28.055 28.055 63.405 63.405
1101 22.5427 22.5427 57.8927 57.8927
1118 16.4893 16.4893 51.8393 51.8393
1126 15.121 15.121 50.471 50.471
1132 10.7003 10.7003 46.0503 46.0503
1344 6.48145 6.48145 41.8315 41.8315
1509 5.7209 5.7209 41.0709 41.0709
2404 2.42206 2.42206 37.7721 37.7721
2419 2.0775 2.0775 37.4275 37.4275
4241 1.87574 1.87574 37.2257 37.2257
5135 1.70811 1.70811 37.0581 37.0581
11642 1.62579 1.62579 36.9758 36.9758
14512 1.2518 1.2518 36.6018 36.6018
17403 0.393863 0.393863 35.7439 35.7439
24323 0.290101 0.290101 35.6401 35.6401
50050 84.9632 0.290101 120.313 35.6401
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1020.53 1020.53 1024.35 1024.35
2 91.6163 91.6163 95.4363 95.4363
18 90.2311 90.2311 94.0511 94.0511
37 20.6043 20.6043 24.4243 24.4243
606 10.8468 10.8468 14.6668 14.6668
2935 10.3621 10.3621 14.1821 14.1821
3414 4.21469 4.21469 8.03469 8.03469
13527 2.63224 2.63224 6.45224 6.45224
13544 1.84975 1.84975 5.66975 5.66975
16215 1.2279 1.2279 5.0479 5.0479
17913 0.711579 0.711579 4.53158 4.53158
17923 0.507602 0.507602 4.3276 4.3276
19543 0.170633 0.170633 3.99063 3.99063
50050 14.2493 0.170633 18.0693 3.99063
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 993.101 993.101 1014.85 1014.85
