"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11.5865 11.5865 18.4565 18.4565
4 9.75792 9.75792 16.6279 16.6279
8 7.75135 7.75135 14.6213 14.6213
35 6.92663 6.92663 13.7966 13.7966
121 6.38979 6.38979 13.2598 13.2598
125 5.96151 5.96151 12.8315 12.8315
177 5.3875 5.3875 12.2575 12.2575
217 5.30436 5.30436 12.1744 12.1744
604 4.62542 4.62542 11.4954 11.4954
1026 4.17399 4.17399 11.044 11.044
1178 4.11814 4.11814 10.9881 10.9881
2050 12.6596 4.11814 19.5296 10.9881
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20.2213 20.2213 20.2313 20.2313
2 17.7288 17.7288 17.7388 17.7388
3 6.28313 6.28313 6.29313 6.29313
41 6.17178 6.17178 6.18178 6.18178
123 5.46497 5.46497 5.47497 5.47497
245 3.69143 3.69143 3.70143 3.70143
1703 3.21972 3.21972 3.22972 3.22972
2050 9.37693 3.21972 9.38693 3.22972
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20.2716 20.2716 -110.338 -110.338
2 12.8757 12.8757 -117.734 -117.734
8 10.9953 10.9953 -119.615 -119.615
15 8.28139 8.28139 -122.329 -122.329
19 7.12198 7.12198 -123.488 -123.488
43 5.52431 5.52431 -125.086 -125.086
226 5.12715 5.12715 -125.483 -125.483
515 2.95423 2.95423 -127.656 -127.656
2050 14.1194 2.95423 -116.491 -127.656
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.87137 8.87137 -214.249 -214.249
3 6.49867 6.49867 -216.621 -216.621
9 4.91927 4.91927 -218.201 -218.201
259 3.70671 3.70671 -219.413 -219.413
1218 3.50054 3.50054 -219.619 -219.619
2050 4.03344 3.50054 -219.087 -219.619
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.7695 13.7695 -30.6605 -30.6605
4 9.43428 9.43428 -34.9957 -34.9957
9 7.15566 7.15566 -37.2743 -37.2743
108 7.02335 7.02335 -37.4066 -37.4066
119 6.30303 6.30303 -38.127 -38.127
211 5.91055 5.91055 -38.5195 -38.5195
228 4.73761 4.73761 -39.6924 -39.6924
249 4.56433 4.56433 -39.8657 -39.8657
428 4.32444 4.32444 -40.1056 -40.1056
525 3.71901 3.71901 -40.711 -40.711
826 2.8977 2.8977 -41.5323 -41.5323
2050 17.5478 2.8977 -26.8822 -41.5323
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20.8626 20.8626 106.253 106.253
2 16.7882 16.7882 102.178 102.178
3 12.8299 12.8299 98.2199 98.2199
4 11.3631 11.3631 96.7531 96.7531
6 8.3675 8.3675 93.7575 93.7575
8 7.24314 7.24314 92.6331 92.6331
125 7.23046 7.23046 92.6205 92.6205
174 5.23631 5.23631 90.6263 90.6263
590 3.89785 3.89785 89.2879 89.2879
1775 3.63705 3.63705 89.027 89.027
2050 10.3369 3.63705 95.7269 89.027
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20.6923 20.6923 -966.598 -966.598
2 9.63761 9.63761 -977.652 -977.652
3 9.41604 9.41604 -977.874 -977.874
11 9.37694 9.37694 -977.913 -977.913
16 5.01778 5.01778 -982.272 -982.272
119 3.63944 3.63944 -983.651 -983.651
758 2.97501 2.97501 -984.315 -984.315
2050 10.6805 2.97501 -976.61 -984.315
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22.6649 22.6649 -129.095 -129.095
2 21.2381 21.2381 -130.522 -130.522
3 13.2658 13.2658 -138.494 -138.494
5 5.24959 5.24959 -146.51 -146.51
206 4.3858 4.3858 -147.374 -147.374
513 3.95302 3.95302 -147.807 -147.807
2050 8.33599 3.95302 -143.424 -147.807
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20.8884 20.8884 87.6884 87.6884
2 18.6824 18.6824 85.4824 85.4824
3 14.8516 14.8516 81.6516 81.6516
6 9.34096 9.34096 76.141 76.141
45 6.67703 6.67703 73.477 73.477
105 6.03098 6.03098 72.831 72.831
190 5.72477 5.72477 72.5248 72.5248
291 3.43838 3.43838 70.2384 70.2384
530 2.85334 2.85334 69.6533 69.6533
2050 15.9585 2.85334 82.7585 69.6533
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.5637 14.5637 110.814 110.814
2 6.53845 6.53845 102.788 102.788
46 5.89571 5.89571 102.146 102.146
152 3.9774 3.9774 100.227 100.227
363 3.9338 3.9338 100.184 100.184
934 2.39261 2.39261 98.6426 98.6426
2050 12.002 2.39261 108.252 98.6426
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.6267 13.6267 160.347 160.347
7 11.6998 11.6998 158.42 158.42
10 5.73108 5.73108 152.451 152.451
14 5.37391 5.37391 152.094 152.094
319 5.00517 5.00517 151.725 151.725
376 4.37874 4.37874 151.099 151.099
