"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 66.0346 66.0346 49.0946 49.0946
2 8.31195 8.31195 -8.62805 -8.62805
15 5.45422 5.45422 -11.4858 -11.4858
197 5.17919 5.17919 -11.7608 -11.7608
225 2.97534 2.97534 -13.9647 -13.9647
665 1.8986 1.8986 -15.0414 -15.0414
850 198.32 1.8986 181.38 -15.0414
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 16.7995 16.7995 35.6095 35.6095
7 13.4275 13.4275 32.2375 32.2375
8 8.20968 8.20968 27.0197 27.0197
20 6.77146 6.77146 25.5815 25.5815
23 4.34856 4.34856 23.1586 23.1586
252 3.9115 3.9115 22.7215 22.7215
276 3.77734 3.77734 22.5873 22.5873
381 3.65754 3.65754 22.4675 22.4675
523 2.96318 2.96318 21.7732 21.7732
569 2.24921 2.24921 21.0592 21.0592
850 9.12742 2.24921 27.9374 21.0592
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.34991 6.34991 279.5 279.5
109 3.54014 3.54014 276.69 276.69
155 2.04212 2.04212 275.192 275.192
629 1.81163 1.81163 274.962 274.962
850 9.74875 1.81163 282.899 274.962
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.0082 14.0082 51.1882 51.1882
13 11.1017 11.1017 48.2817 48.2817
48 7.27849 7.27849 44.4585 44.4585
199 5.33504 5.33504 42.515 42.515
214 3.66425 3.66425 40.8443 40.8443
242 2.17128 2.17128 39.3513 39.3513
850 23.0768 2.17128 60.2568 39.3513
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 21.4993 21.4993 -126.401 -126.401
3 11.3099 11.3099 -136.59 -136.59
21 8.03132 8.03132 -139.869 -139.869
24 6.97452 6.97452 -140.925 -140.925
103 4.32732 4.32732 -143.573 -143.573
161 3.97347 3.97347 -143.927 -143.927
520 3.80341 3.80341 -144.097 -144.097
566 3.05976 3.05976 -144.84 -144.84
735 2.35491 2.35491 -145.545 -145.545
748 2.11406 2.11406 -145.786 -145.786
850 276.244 2.11406 128.344 -145.786
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 31.412 31.412 -190.478 -190.478
3 18.9952 18.9952 -202.895 -202.895
5 10.6328 10.6328 -211.257 -211.257
11 8.87537 8.87537 -213.015 -213.015
21 8.61274 8.61274 -213.277 -213.277
119 5.98038 5.98038 -215.91 -215.91
285 4.97844 4.97844 -216.912 -216.912
343 2.71769 2.71769 -219.172 -219.172
850 5.46512 2.71769 -216.425 -219.172
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 33.4267 33.4267 152.967 152.967
3 7.54488 7.54488 127.085 127.085
4 6.8275 6.8275 126.368 126.368
151 6.74783 6.74783 126.288 126.288
205 6.29531 6.29531 125.835 125.835
241 5.98397 5.98397 125.524 125.524
251 5.43559 5.43559 124.976 124.976
255 2.55079 2.55079 122.091 122.091
604 2.23636 2.23636 121.776 121.776
850 7.69394 2.23636 127.234 121.776
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 76.9645 76.9645 146.794 146.794
2 10.8702 10.8702 80.7002 80.7002
14 6.95355 6.95355 76.7836 76.7836
21 6.61011 6.61011 76.4401 76.4401
131 6.02176 6.02176 75.8518 75.8518
524 5.67242 5.67242 75.5024 75.5024
533 3.62287 3.62287 73.4529 73.4529
826 3.16407 3.16407 72.9941 72.9941
850 195.756 3.16407 265.586 72.9941
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 120.109 120.109 120.179 120.179
4 93.1687 93.1687 93.2387 93.2387
5 60.2378 60.2378 60.3078 60.3078
21 16.6129 16.6129 16.6829 16.6829
106 12.2791 12.2791 12.3491 12.3491
118 4.66674 4.66674 4.73674 4.73674
667 4.20339 4.20339 4.27339 4.27339
850 45.5215 4.20339 45.5915 4.27339
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 49.9374 49.9374 54.8974 54.8974
2 20.782 20.782 25.742 25.742
8 14.3448 14.3448 19.3048 19.3048
12 5.80204 5.80204 10.762 10.762
304 5.63853 5.63853 10.5985 10.5985
576 3.8245 3.8245 8.7845 8.7845
850 21.0352 3.8245 25.9952 8.7845
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 31.9506 31.9506 224.251 224.251
4 29.636 29.636 221.936 221.936
13 18.3122 18.3122 210.612 210.612
15 8.07861 8.07861 200.379 200.379
31 6.63752 6.63752 198.938 198.938
272 5.12145 5.12145 197.421 197.421
334 4.95877 4.95877 197.259 197.259
516 4.81859 4.81859 197.119 197.119
622 2.33935 2.33935 194.639 194.639
850 21.3051 2.33935 213.605 194.639
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12.1322 12.1322 61.8422 61.8422
12 12.0069 12.0069 61.7169 61.7169
14 8.69277 8.69277 58.4028 58.4028
145 7.32941 7.32941 57.0394 57.0394
159 6.89447 6.89447 56.6045 56.6045
214 5.53834 5.53834 55.2483 55.2483
532 4.84239 4.84239 54.5524 54.5524
534 4.71315 4.71315 54.4231 54.4231
576 2.54211 2.54211 52.2521 52.2521
850 4.77219 2.54211 54.4822 52.2521
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 10.4179 10.4179 215.538 215.538
13 8.2641 8.2641 213.384 213.384
41 7.86306 7.86306 212.983 212.983
134 7.5353 7.5353 212.655 212.655
147 3.9928 3.9928 209.113 209.113
164 3.84382 3.84382 208.964 208.964
558 3.55525 3.55525 208.675 208.675
571 3.00267 3.00267 208.123 208.123
573 2.44167 2.44167 207.562 207.562
663 1.0106 1.0106 206.131 206.131
850 32.7032 1.0106 237.823 206.131
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 59.3267 59.3267 -113.573 -113.573
2 20.87 20.87 -152.03 -152.03
3 19.3658 19.3658 -153.534 -153.534
4 16.4754 16.4754 -156.425 -156.425
17 11.8454 11.8454 -161.055 -161.055
42 10.1308 10.1308 -162.769 -162.769
124 8.66843 8.66843 -164.232 -164.232
157 2.74701 2.74701 -170.153 -170.153
685 2.67136 2.67136 -170.229 -170.229
850 11.4432 2.67136 -161.457 -170.229
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12.5582 12.5582 -338.062 -338.062
3 12.299 12.299 -338.321 -338.321
5 10.8438 10.8438 -339.776 -339.776
41 7.05919 7.05919 -343.561 -343.561
103 6.25254 6.25254 -344.367 -344.367
149 5.17599 5.17599 -345.444 -345.444
269 2.73388 2.73388 -347.886 -347.886
850 7.61198 2.73388 -343.008 -347.886
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 10.394 10.394 181.474 181.474
27 9.59337 9.59337 180.673 180.673
33 6.55911 6.55911 177.639 177.639
143 5.7287 5.7287 176.809 176.809
160 4.10937 4.10937 175.189 175.189
327 3.6731 3.6731 174.753 174.753
696 3.29483 3.29483 174.375 174.375
719 3.121 3.121 174.201 174.201
775 2.94441 2.94441 174.024 174.024
850 79.1362 2.94441 250.216 174.024
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11.6876 11.6876 105.368 105.368
20 10.9193 10.9193 104.599 104.599
36 6.2097 6.2097 99.8897 99.8897
233 5.68531 5.68531 99.3653 99.3653
271 5.64992 5.64992 99.3299 99.3299
374 4.39778 4.39778 98.0778 98.0778
502 3.80313 3.80313 97.4831 97.4831
565 0.360237 0.360237 94.0402 94.0402
850 34.9806 0.360237 128.661 94.0402
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 43.0455 43.0455 -196.125 -196.125
5 10.5923 10.5923 -228.578 -228.578
10 6.66607 6.66607 -232.504 -232.504
122 4.66603 4.66603 -234.504 -234.504
133 2.18233 2.18233 -236.988 -236.988
850 23.3478 2.18233 -215.822 -236.988
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 48.8123 48.8123 170.502 170.502
4 13.6526 13.6526 135.343 135.343
14 13.0741 13.0741 134.764 134.764
118 6.83609 6.83609 128.526 128.526
139 4.7285 4.7285 126.419 126.419
190 3.30396 3.30396 124.994 124.994
850 39.2463 3.30396 160.936 124.994
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 21.5169 21.5169 31.6469 31.6469
5 16.808 16.808 26.938 26.938
6 16.0563 16.0563 26.1863 26.1863
20 10.6608 10.6608 20.7908 20.7908
21 8.11329 8.11329 18.2433 18.2433
33 7.22594 7.22594 17.3559 17.3559
131 5.58009 5.58009 15.7101 15.7101
291 4.92415 4.92415 15.0541 15.0541
351 4.17903 4.17903 14.309 14.309
386 3.49987 3.49987 13.6299 13.6299
535 2.61989 2.61989 12.7499 12.7499
850 13.2232 2.61989 23.3532 12.7499
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22.2471 22.2471 62.8471 62.8471
2 13.5545 13.5545 54.1545 54.1545
14 11.2802 11.2802 51.8802 51.8802
28 6.08983 6.08983 46.6898 46.6898
349 3.6163 3.6163 44.2163 44.2163
850 5.01468 3.6163 45.6147 44.2163
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 74.2071 74.2071 120.547 120.547
