"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.1141e+06 2.1141e+06 2.11413e+06 2.11413e+06
2 1.95097e+06 1.95097e+06 1.951e+06 1.951e+06
4 707768 707768 707803 707803
44 576222 576222 576258 576258
146 563743 563743 563779 563779
181 433487 433487 433523 433523
427 369975 369975 370011 370011
752 358998 358998 359034 359034
761 352382 352382 352418 352418
797 328592 328592 328628 328628
961 327149 327149 327185 327185
1101 326673 326673 326709 326709
1107 326541 326541 326577 326577
1110 323990 323990 324026 324026
1125 322014 322014 322049 322049
1144 320599 320599 320635 320635
1331 317672 317672 317708 317708
1686 317105 317105 317140 317140
2150 318613 317105 318648 317140
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 529054 529054 529086 529086
11 315696 315696 315727 315727
38 185987 185987 186018 186018
128 165631 165631 165662 165662
218 159862 159862 159893 159893
427 115106 115106 115138 115138
481 114452 114452 114484 114484
801 108222 108222 108253 108253
907 105765 105765 105796 105796
1106 93631.1 93631.1 93662.4 93662.4
1112 91158.1 91158.1 91189.5 91189.5
1216 85854.3 85854.3 85885.7 85885.7
1286 84241.9 84241.9 84273.3 84273.3
1425 81489.4 81489.4 81520.8 81520.8
1471 79162.4 79162.4 79193.8 79193.8
1809 78157.1 78157.1 78188.4 78188.4
1865 78156.5 78156.5 78187.9 78187.9
1880 77499.5 77499.5 77530.9 77530.9
2103 77202.6 77202.6 77234 77234
2150 80188.4 77202.6 80219.8 77234
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 392533 392533 391533 391533
7 226579 226579 225579 225579
115 59891.8 59891.8 58891.8 58891.8
1117 59157.8 59157.8 58157.8 58157.8
1465 56863.3 56863.3 55863.3 55863.3
1675 55309.4 55309.4 54309.4 54309.4
2150 59445.8 55309.4 58445.8 54309.4
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 629245 629245 629377 629377
29 617587 617587 617718 617718
68 552444 552444 552576 552576
405 510412 510412 510544 510544
449 443535 443535 443667 443667
481 346545 346545 346677 346677
985 342591 342591 342723 342723
1010 340478 340478 340610 340610
1109 336376 336376 336508 336508
1221 331556 331556 331688 331688
1377 329619 329619 329751 329751
1460 328710 328710 328842 328842
1494 328687 328687 328819 328819
1495 328300 328300 328432 328432
1805 328155 328155 328287 328287
1938 327860 327860 327992 327992
2035 327799 327799 327931 327931
2150 330486 327799 330618 327931
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 718416 718416 719007 719007
2 526561 526561 527152 527152
11 403064 403064 403655 403655
14 363122 363122 363713 363713
23 187877 187877 188467 188467
64 65975 65975 66565.9 66565.9
144 63184.1 63184.1 63774.9 63774.9
403 36248.2 36248.2 36839.1 36839.1
409 27098.9 27098.9 27689.7 27689.7
412 17138.2 17138.2 17729 17729
550 16481 16481 17071.8 17071.8
757 13419.4 13419.4 14010.2 14010.2
759 7497.35 7497.35 8088.19 8088.19
760 7023.96 7023.96 7614.8 7614.8
764 6909.5 6909.5 7500.34 7500.34
884 2449.03 2449.03 3039.87 3039.87
1102 2153.05 2153.05 2743.89 2743.89
1105 1969.76 1969.76 2560.6 2560.6
1113 1559.56 1559.56 2150.4 2150.4
1122 1464.74 1464.74 2055.58 2055.58
1156 1061.16 1061.16 1652 1652
1173 906.391 906.391 1497.23 1497.23
1240 792.028 792.028 1382.87 1382.87
1454 707.438 707.438 1298.28 1298.28
1462 486.315 486.315 1077.16 1077.16
1514 189.881 189.881 780.721 780.721
1537 187.762 187.762 778.602 778.602
