"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2053.61 2053.61 3053.61 3053.61
2 805.698 805.698 1805.7 1805.7
3 799.335 799.335 1799.33 1799.33
4 762.702 762.702 1762.7 1762.7
6 750.138 750.138 1750.14 1750.14
10 621.641 621.641 1621.64 1621.64
13 499.985 499.985 1499.98 1499.98
17 134.547 134.547 1134.55 1134.55
19 133.598 133.598 1133.6 1133.6
37 98.2091 98.2091 1098.21 1098.21
175 70.2793 70.2793 1070.28 1070.28
750 184.706 70.2793 1184.71 1070.28
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 53.9016 53.9016 123.932 123.932
168 34.7212 34.7212 104.751 104.751
750 96.2955 34.7212 166.325 104.751
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 140.301 140.301 92.0812 92.0812
6 115.04 115.04 66.8203 66.8203
23 103.39 103.39 55.1699 55.1699
25 97.6151 97.6151 49.3951 49.3951
27 75.0525 75.0525 26.8325 26.8325
62 65.7518 65.7518 17.5318 17.5318
283 57.3154 57.3154 9.09537 9.09537
286 46.0876 46.0876 -2.13244 -2.13244
404 27.3431 27.3431 -20.8769 -20.8769
750 81.0424 27.3431 32.8224 -20.8769
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1216.95 1216.95 1242.42 1242.42
2 403.947 403.947 429.417 429.417
5 148.803 148.803 174.273 174.273
9 103.771 103.771 129.241 129.241
29 86.5186 86.5186 111.989 111.989
64 76.1448 76.1448 101.615 101.615
193 74.5482 74.5482 100.018 100.018
269 72.1009 72.1009 97.5709 97.5709
318 70.1234 70.1234 95.5934 95.5934
391 50.8973 50.8973 76.3673 76.3673
419 47.9553 47.9553 73.4253 73.4253
423 44.0326 44.0326 69.5026 69.5026
454 35.8786 35.8786 61.3486 61.3486
651 31.7118 31.7118 57.1818 57.1818
750 73.2689 31.7118 98.7389 57.1818
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 832.004 832.004 731.194 731.194
2 185.299 185.299 84.4892 84.4892
6 118.696 118.696 17.886 17.886
7 87.5891 87.5891 -13.2209 -13.2209
9 79.289 79.289 -21.521 -21.521
27 66.5036 66.5036 -34.3064 -34.3064
45 59.5559 59.5559 -41.2541 -41.2541
73 50.728 50.728 -50.082 -50.082
255 39.5319 39.5319 -61.2781 -61.2781
258 32.6801 32.6801 -68.1299 -68.1299
420 16.1202 16.1202 -84.6898 -84.6898
455 16.0956 16.0956 -84.7144 -84.7144
750 54.9822 16.0956 -45.8278 -84.7144
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 273.209 273.209 356.539 356.539
9 185.076 185.076 268.406 268.406
27 176.906 176.906 260.236 260.236
38 138.783 138.783 222.113 222.113
124 137.663 137.663 220.993 220.993
180 57.4673 57.4673 140.797 140.797
225 56.6968 56.6968 140.027 140.027
549 38.9974 38.9974 122.327 122.327
750 126.387 38.9974 209.717 122.327
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 611.096 611.096 819.656 819.656
3 125.418 125.418 333.978 333.978
15 83.0249 83.0249 291.585 291.585
46 80.878 80.878 289.438 289.438
69 80.7689 80.7689 289.329 289.329
71 64.2387 64.2387 272.799 272.799
102 64.0979 64.0979 272.658 272.658
177 50.0124 50.0124 258.572 258.572
416 44.8416 44.8416 253.402 253.402
444 28.0148 28.0148 236.575 236.575
724 25.5705 25.5705 234.13 234.13
750 90.068 25.5705 298.628 234.13
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 106.043 106.043 -28.5368 -28.5368
52 86.3962 86.3962 -48.1838 -48.1838
61 69.3772 69.3772 -65.2028 -65.2028
74 51.7732 51.7732 -82.8068 -82.8068
