"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 46.6881 46.6881 -5.66192 -5.66192
8 27.1998 27.1998 -25.1502 -25.1502
10 19.0895 19.0895 -33.2605 -33.2605
12 9.74642 9.74642 -42.6036 -42.6036
35 9.46805 9.46805 -42.882 -42.882
125 9.4049 9.4049 -42.9451 -42.9451
150 8.80132 8.80132 -43.5487 -43.5487
189 7.74826 7.74826 -44.6017 -44.6017
196 7.44535 7.44535 -44.9047 -44.9047
327 6.82749 6.82749 -45.5225 -45.5225
334 4.88635 4.88635 -47.4637 -47.4637
510 1.66573 1.66573 -50.6843 -50.6843
658 1.51222 1.51222 -50.8378 -50.8378
715 1.15977 1.15977 -51.1902 -51.1902
850 2.99193 1.15977 -49.3581 -51.1902
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17.4005 17.4005 -162.14 -162.14
9 11.4937 11.4937 -168.046 -168.046
10 5.70121 5.70121 -173.839 -173.839
18 3.3864 3.3864 -176.154 -176.154
43 2.72631 2.72631 -176.814 -176.814
138 2.50816 2.50816 -177.032 -177.032
513 1.30815 1.30815 -178.232 -178.232
618 0.474514 0.474514 -179.065 -179.065
754 0.422192 0.422192 -179.118 -179.118
850 11.4185 0.422192 -168.121 -179.118
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 228.689 228.689 305.999 305.999
2 40.6647 40.6647 117.975 117.975
4 9.04414 9.04414 86.3541 86.3541
19 6.21393 6.21393 83.5239 83.5239
103 2.14853 2.14853 79.4585 79.4585
132 1.97116 1.97116 79.2812 79.2812
174 1.29482 1.29482 78.6048 78.6048
540 1.05995 1.05995 78.37 78.37
719 0.384253 0.384253 77.6943 77.6943
850 3.62638 0.384253 80.9364 77.6943
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.15908 7.15908 47.0791 47.0791
121 7.10872 7.10872 47.0287 47.0287
131 5.75464 5.75464 45.6746 45.6746
322 4.74306 4.74306 44.6631 44.6631
336 4.57934 4.57934 44.4993 44.4993
532 4.41702 4.41702 44.337 44.337
557 3.94836 3.94836 43.8684 43.8684
568 3.09428 3.09428 43.0143 43.0143
585 3.00652 3.00652 42.9265 42.9265
589 2.32802 2.32802 42.248 42.248
677 1.90743 1.90743 41.8274 41.8274
850 3.30072 1.90743 43.2207 41.8274
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 25.4884 25.4884 -31.1216 -31.1216
2 8.97938 8.97938 -47.6306 -47.6306
48 7.91839 7.91839 -48.6916 -48.6916
229 5.48893 5.48893 -51.1211 -51.1211
535 2.74387 2.74387 -53.8661 -53.8661
850 31.4848 2.74387 -25.1252 -53.8661
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 27.941 27.941 79.281 79.281
3 27.3941 27.3941 78.7341 78.7341
4 10.1793 10.1793 61.5193 61.5193
11 2.71889 2.71889 54.0589 54.0589
18 2.54651 2.54651 53.8865 53.8865
341 2.2231 2.2231 53.5631 53.5631
503 2.07927 2.07927 53.4193 53.4193
533 1.15207 1.15207 52.4921 52.4921
596 0.981463 0.981463 52.3215 52.3215
850 18.0456 0.981463 69.3856 52.3215
