"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 363854 363854 364003 364003
2 139524 139524 139673 139673
27 130242 130242 130391 130391
115 122000 122000 122149 122149
128 104926 104926 105075 105075
143 89703.2 89703.2 89852.4 89852.4
276 79347.8 79347.8 79497 79497
373 74301.3 74301.3 74450.5 74450.5
404 26335 26335 26484.1 26484.1
504 25478.8 25478.8 25628 25628
626 20159.8 20159.8 20308.9 20308.9
765 19843.7 19843.7 19992.8 19992.8
777 18422.5 18422.5 18571.6 18571.6
802 11133.2 11133.2 11282.4 11282.4
1136 10005.1 10005.1 10154.2 10154.2
1167 8291.46 8291.46 8440.61 8440.61
1231 3812.02 3812.02 3961.17 3961.17
1815 2728.45 2728.45 2877.6 2877.6
2019 1659.73 1659.73 1808.88 1808.88
2150 10940.3 1659.73 11089.5 1808.88
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 773167 773167 772167 772167
5 262535 262535 261535 261535
26 220456 220456 219456 219456
47 180386 180386 179386 179386
56 123989 123989 122989 122989
72 74864.2 74864.2 73864.2 73864.2
93 32370.1 32370.1 31370.1 31370.1
581 27273.8 27273.8 26273.8 26273.8
638 17917.6 17917.6 16917.6 16917.6
978 9773.83 9773.83 8773.83 8773.83
1087 7871.07 7871.07 6871.07 6871.07
1467 7734.41 7734.41 6734.41 6734.41
1669 6471.11 6471.11 5471.11 5471.11
1750 3493.04 3493.04 2493.04 2493.04
1918 2325.84 2325.84 1325.84 1325.84
2150 405070 2325.84 404070 1325.84
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 628481 628481 628580 628580
2 339548 339548 339647 339647
6 267340 267340 267439 267439
28 243347 243347 243446 243446
55 182520 182520 182618 182618
83 136067 136067 136165 136165
84 107158 107158 107257 107257
136 79761.1 79761.1 79859.8 79859.8
404 72011.1 72011.1 72109.8 72109.8
423 47589.6 47589.6 47688.2 47688.2
446 32648.9 32648.9 32747.5 32747.5
516 32186.6 32186.6 32285.2 32285.2
758 19118.1 19118.1 19216.8 19216.8
887 15511.7 15511.7 15610.3 15610.3
1148 12151.8 12151.8 12250.4 12250.4
1283 8161.92 8161.92 8260.54 8260.54
1656 5086.37 5086.37 5184.99 5184.99
1828 4349.51 4349.51 4448.13 4448.13
2150 5.93074e+06 4349.51 5.93084e+06 4448.13
