"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6646.85 6646.85 6184.76 6184.76
3 5065.4 5065.4 4603.31 4603.31
5 2746.98 2746.98 2284.89 2284.89
8 2314.06 2314.06 1851.97 1851.97
13 1143.31 1143.31 681.22 681.22
17 932.07 932.07 469.98 469.98
65 885.515 885.515 423.425 423.425
73 774.685 774.685 312.595 312.595
270 640.699 640.699 178.609 178.609
408 622.29 622.29 160.2 160.2
427 545.548 545.548 83.4582 83.4582
590 535.478 535.478 73.3885 73.3885
760 502.719 502.719 40.6292 40.6292
769 440.532 440.532 -21.5583 -21.5583
1175 436.602 436.602 -25.4879 -25.4879
1278 426.374 426.374 -35.7158 -35.7158
1321 424.778 424.778 -37.3122 -37.3122
1471 419.196 419.196 -42.8938 -42.8938
1752 414.332 414.332 -47.7578 -47.7578
2070 407.389 407.389 -54.7008 -54.7008
2091 385.82 385.82 -76.2698 -76.2698
2150 928.851 385.82 466.761 -76.2698
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2368.56 2368.56 2446.22 2446.22
11 1829.04 1829.04 1906.7 1906.7
24 978.143 978.143 1055.8 1055.8
79 950.989 950.989 1028.65 1028.65
81 942.659 942.659 1020.32 1020.32
124 698.056 698.056 775.716 775.716
155 587.543 587.543 665.203 665.203
483 560.799 560.799 638.459 638.459
535 445.045 445.045 522.705 522.705
1067 431.973 431.973 509.633 509.633
1602 418.763 418.763 496.423 496.423
2150 586.04 418.763 663.7 496.423
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 10998.9 10998.9 11114.6 11114.6
2 1440.75 1440.75 1556.43 1556.43
3 1283.45 1283.45 1399.13 1399.13
8 1171.6 1171.6 1287.28 1287.28
16 807.997 807.997 923.677 923.677
70 746.317 746.317 861.997 861.997
146 734.585 734.585 850.265 850.265
174 693.342 693.342 809.022 809.022
271 689.932 689.932 805.612 805.612
358 668.447 668.447 784.127 784.127
413 513.075 513.075 628.755 628.755
442 497.453 497.453 613.133 613.133
480 437.436 437.436 553.116 553.116
755 397.833 397.833 513.513 513.513
1119 393.93 393.93 509.61 509.61
1214 391.035 391.035 506.715 506.715
1225 375.693 375.693 491.373 491.373
1545 357.101 357.101 472.781 472.781
2150 35480.1 357.101 35595.8 472.781
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8217.61 8217.61 8213.9 8213.9
2 2964.34 2964.34 2960.63 2960.63
4 2402.2 2402.2 2398.49 2398.49
8 1552.77 1552.77 1549.06 1549.06
17 1464.96 1464.96 1461.25 1461.25
24 1248.88 1248.88 1245.17 1245.17
32 1034.41 1034.41 1030.7 1030.7
36 705.583 705.583 701.873 701.873
95 638.425 638.425 634.715 634.715
154 628.963 628.963 625.253 625.253
297 448.904 448.904 445.194 445.194
759 434.201 434.201 430.491 430.491
1084 417.739 417.739 414.029 414.029
1111 405.15 405.15 401.44 401.44
1181 393.789 393.789 390.079 390.079
1259 365.746 365.746 362.036 362.036
1922 362.156 362.156 358.446 358.446
2094 352.861 352.861 349.151 349.151
2150 490.103 352.861 486.393 349.151
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2216.97 2216.97 2349.15 2349.15
2 1344.58 1344.58 1476.76 1476.76
13 1124.92 1124.92 1257.1 1257.1
52 1064.24 1064.24 1196.42 1196.42
67 995.864 995.864 1128.04 1128.04
76 868.047 868.047 1000.23 1000.23
84 814.664 814.664 946.844 946.844
85 707.967 707.967 840.147 840.147
144 636.614 636.614 768.794 768.794
179 590.915 590.915 723.095 723.095
403 487.477 487.477 619.657 619.657
404 432.718 432.718 564.898 564.898
440 395.944 395.944 528.124 528.124
530 348.001 348.001 480.181 480.181
754 334.197 334.197 466.377 466.377
902 325.444 325.444 457.624 457.624
932 287.996 287.996 420.176 420.176
1010 280.323 280.323 412.503 412.503
1169 279.033 279.033 411.213 411.213
1303 252.708 252.708 384.888 384.888
1317 235.689 235.689 367.869 367.869
1349 233.989 233.989 366.169 366.169
1629 228.945 228.945 361.125 361.125
1746 226.947 226.947 359.127 359.127
2150 549.759 226.947 681.939 359.127
