"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 337.56 337.56 -124.53 -124.53
4 239.254 239.254 -222.836 -222.836
19 201.261 201.261 -260.829 -260.829
38 142.886 142.886 -319.204 -319.204
39 135.294 135.294 -326.796 -326.796
58 60.5626 60.5626 -401.527 -401.527
141 44.2675 44.2675 -417.823 -417.823
626 30.6576 30.6576 -431.432 -431.432
750 189.062 30.6576 -273.028 -431.432
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 478.09 478.09 555.75 555.75
4 215.177 215.177 292.837 292.837
11 160.338 160.338 237.998 237.998
58 117.785 117.785 195.445 195.445
68 114.383 114.383 192.043 192.043
130 98.6779 98.6779 176.338 176.338
402 59.8831 59.8831 137.543 137.543
493 49.0404 49.0404 126.7 126.7
537 37.3523 37.3523 115.012 115.012
750 74.3805 37.3523 152.04 115.012
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 535.695 535.695 651.375 651.375
3 107.298 107.298 222.978 222.978
18 57.6352 57.6352 173.315 173.315
84 54.9852 54.9852 170.665 170.665
480 50.1445 50.1445 165.824 165.824
489 41.9568 41.9568 157.637 157.637
750 90.9458 41.9568 206.626 157.637
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 685.714 685.714 682.004 682.004
3 490.728 490.728 487.018 487.018
4 439.031 439.031 435.321 435.321
7 364.623 364.623 360.913 360.913
9 274.012 274.012 270.302 270.302
13 152.03 152.03 148.32 148.32
55 123.981 123.981 120.271 120.271
92 101.938 101.938 98.2283 98.2283
148 90.2912 90.2912 86.5812 86.5812
327 87.1979 87.1979 83.4879 83.4879
349 59.6312 59.6312 55.9212 55.9212
476 56.9637 56.9637 53.2537 53.2537
516 50.0698 50.0698 46.3598 46.3598
750 188.707 50.0698 184.997 46.3598
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 477.48 477.48 609.66 609.66
2 355.301 355.301 487.481 487.481
3 259.702 259.702 391.882 391.882
11 166.304 166.304 298.484 298.484
56 98.5693 98.5693 230.749 230.749
311 97.0983 97.0983 229.278 229.278
511 93.5326 93.5326 225.713 225.713
543 89.0701 89.0701 221.25 221.25
634 79.4815 79.4815 211.661 211.661
750 362.069 79.4815 494.249 211.661
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12098.8 12098.8 11514.1 11514.1
2 222.13 222.13 -362.6 -362.6
6 219.79 219.79 -364.94 -364.94
18 211.899 211.899 -372.831 -372.831
21 189.985 189.985 -394.745 -394.745
47 153.023 153.023 -431.707 -431.707
90 90.5628 90.5628 -494.167 -494.167
