"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 82584.8 82584.8 82708.6 82708.6
2 63410.5 63410.5 63534.3 63534.3
4 57944.4 57944.4 58068.2 58068.2
5 36946.1 36946.1 37070 37070
6 23165.6 23165.6 23289.4 23289.4
9 19505 19505 19628.8 19628.8
11 11699.1 11699.1 11822.9 11822.9
14 2747.35 2747.35 2871.18 2871.18
36 439.434 439.434 563.264 563.264
111 356.521 356.521 480.351 480.351
181 332.856 332.856 456.686 456.686
283 149.74 149.74 273.57 273.57
304 78.0553 78.0553 201.885 201.885
649 54.6313 54.6313 178.461 178.461
750 63934.6 54.6313 64058.5 178.461
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 54648.1 54648.1 54695.6 54695.6
2 23140.4 23140.4 23187.9 23187.9
4 15519.7 15519.7 15567.2 15567.2
6 13339 13339 13386.5 13386.5
12 6737.5 6737.5 6785.01 6785.01
35 2183.51 2183.51 2231.02 2231.02
86 1080.22 1080.22 1127.73 1127.73
124 721.482 721.482 768.992 768.992
216 462.543 462.543 510.053 510.053
432 265.299 265.299 312.809 312.809
438 200.184 200.184 247.694 247.694
467 182.575 182.575 230.085 230.085
528 182.138 182.138 229.648 229.648
573 80.5246 80.5246 128.035 128.035
750 5876.24 80.5246 5923.75 128.035
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 79661.1 79661.1 79716.5 79716.5
2 27043.8 27043.8 27099.2 27099.2
3 14411.6 14411.6 14467 14467
13 3217.96 3217.96 3273.3 3273.3
26 1909.55 1909.55 1964.89 1964.89
74 1577.22 1577.22 1632.56 1632.56
200 1022.5 1022.5 1077.84 1077.84
403 265.35 265.35 320.69 320.69
420 80.1142 80.1142 135.454 135.454
750 22330 80.1142 22385.3 135.454
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 42304.3 42304.3 42214 42214
4 33504.8 33504.8 33414.5 33414.5
5 24869.8 24869.8 24779.5 24779.5
6 21332.7 21332.7 21242.4 21242.4
18 6082.95 6082.95 5992.62 5992.62
28 1651.43 1651.43 1561.1 1561.1
57 285.37 285.37 195.04 195.04
101 71.7812 71.7812 -18.5488 -18.5488
750 4337.81 71.7812 4247.48 -18.5488
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 52192.5 52192.5 52258.1 52258.1
2 41748 41748 41813.6 41813.6
3 26603.7 26603.7 26669.3 26669.3
6 6378.24 6378.24 6443.85 6443.85
33 1920.78 1920.78 1986.39 1986.39
70 397.962 397.962 463.572 463.572
289 336.585 336.585 402.195 402.195
582 257.85 257.85 323.46 323.46
628 125.391 125.391 191.001 191.001
750 61974.4 125.391 62040 191.001
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 5208.06 5208.06 4917.98 4917.98
8 1688.53 1688.53 1398.45 1398.45
263 146.21 146.21 -143.87 -143.87
317 91.9588 91.9588 -198.121 -198.121
750 26690.4 91.9588 26400.3 -198.121
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 119044 119044 119069 119069
3 25993.6 25993.6 26018.7 26018.7
8 14602.1 14602.1 14627.2 14627.2
12 8646.61 8646.61 8671.71 8671.71
17 3528.18 3528.18 3553.28 3553.28
65 2525.01 2525.01 2550.11 2550.11
81 2143.64 2143.64 2168.74 2168.74
100 173.311 173.311 198.411 198.411
750 971.689 173.311 996.789 198.411
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 102694 102694 102607 102607
2 61892.9 61892.9 61805.4 61805.4
4 53183.3 53183.3 53095.7 53095.7
5 12357.2 12357.2 12269.6 12269.6
21 10923.7 10923.7 10836.2 10836.2
24 5496.72 5496.72 5409.16 5409.16
42 4179.92 4179.92 4092.36 4092.36
53 3787.25 3787.25 3699.69 3699.69
60 1850.74 1850.74 1763.18 1763.18
72 1720.53 1720.53 1632.97 1632.97
91 116.997 116.997 29.4371 29.4371
547 85.2305 85.2305 -2.32949 -2.32949
750 36352.6 85.2305 36265 -2.32949
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 31640.2 31640.2 31700.3 31700.3
6 4221.63 4221.63 4281.7 4281.7
26 1241.42 1241.42 1301.49 1301.49
93 1160.28 1160.28 1220.35 1220.35
352 799.001 799.001 859.071 859.071
358 237.492 237.492 297.562 297.562
450 69.1373 69.1373 129.207 129.207
711 17.704 17.704 77.774 77.774
750 5558.7 17.704 5618.77 77.774
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 37006.2 37006.2 36869.5 36869.5
3 9491.99 9491.99 9355.36 9355.36
7 5544.66 5544.66 5408.03 5408.03
38 2826.43 2826.43 2689.8 2689.8
111 2503.66 2503.66 2367.03 2367.03
115 1278.86 1278.86 1142.23 1142.23
138 665.541 665.541 528.911 528.911
168 359.53 359.53 222.9 222.9
428 357.294 357.294 220.664 220.664
441 321.438 321.438 184.808 184.808
509 257.382 257.382 120.752 120.752
750 614368 257.382 614232 120.752
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11413.8 11413.8 11577.7 11577.7
4 8098.08 8098.08 8262.01 8262.01
9 4637.15 4637.15 4801.08 4801.08
56 2109.87 2109.87 2273.8 2273.8
159 221.807 221.807 385.737 385.737
750 135152 221.807 135316 385.737
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22194 22194 22143.9 22143.9
2 4113.23 4113.23 4063.21 4063.21
37 1484.52 1484.52 1434.5 1434.5
53 1395.99 1395.99 1345.97 1345.97
119 770.259 770.259 720.239 720.239
151 261.063 261.063 211.043 211.043
553 246.226 246.226 196.206 196.206
750 12010.9 246.226 11960.9 196.206
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 10232 10232 10820.9 10820.9
17 702.55 702.55 1291.41 1291.41
67 365.762 365.762 954.622 954.622
