"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 3300.08 3300.08 3423.91 3423.91
3 1561.24 1561.24 1685.07 1685.07
5 924.031 924.031 1047.86 1047.86
9 1.09986 1.09986 124.93 124.93
323 0.361912 0.361912 124.192 124.192
511 0.189208 0.189208 124.019 124.019
731 0.13999 0.13999 123.97 123.97
2449 0.0320432 0.0320432 123.862 123.862
11604 0.0121641 0.0121641 123.842 123.842
11617 0.0018515 0.0018515 123.832 123.832
17902 0.000306695 0.000306695 123.83 123.83
20050 18.3388 0.000306695 142.169 123.83
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9088.38 9088.38 9135.89 9135.89
3 11.4592 11.4592 58.9692 58.9692
9 2.33548 2.33548 49.8455 49.8455
40 1.9703 1.9703 49.4803 49.4803
831 1.8161 1.8161 49.3261 49.3261
1111 1.59467 1.59467 49.1047 49.1047
1312 0.240028 0.240028 47.75 47.75
1405 0.151192 0.151192 47.6612 47.6612
3246 0.0141958 0.0141958 47.5242 47.5242
5010 0.0112949 0.0112949 47.5213 47.5213
20050 887926 0.0112949 887973 47.5213
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20976.2 20976.2 21031.5 21031.5
2 2692.6 2692.6 2747.94 2747.94
4 604.68 604.68 660.02 660.02
5 385.338 385.338 440.678 440.678
7 70.2599 70.2599 125.6 125.6
10 40.9994 40.9994 96.3394 96.3394
12 13.564 13.564 68.904 68.904
26 9.74088 9.74088 65.0809 65.0809
44 4.30098 4.30098 59.641 59.641
304 1.55417 1.55417 56.8942 56.8942
348 0.622677 0.622677 55.9627 55.9627
434 0.597516 0.597516 55.9375 55.9375
538 0.596891 0.596891 55.9369 55.9369
1343 0.308979 0.308979 55.649 55.649
1942 0.0995628 0.0995628 55.4396 55.4396
2524 0.0458096 0.0458096 55.3858 55.3858
2546 0.000309042 0.000309042 55.3403 55.3403
7606 0.000132081 0.000132081 55.3401 55.3401
20050 63.0034 0.000132081 118.343 55.3401
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13194.9 13194.9 13104.5 13104.5
2 1543.78 1543.78 1453.45 1453.45
10 135.514 135.514 45.1844 45.1844
12 72.3982 72.3982 -17.9318 -17.9318
37 5.50837 5.50837 -84.8216 -84.8216
114 1.56332 1.56332 -88.7667 -88.7667
124 1.20508 1.20508 -89.1249 -89.1249
325 0.706395 0.706395 -89.6236 -89.6236
708 0.567609 0.567609 -89.7624 -89.7624
1043 0.39667 0.39667 -89.9333 -89.9333
2508 0.02048 0.02048 -90.3095 -90.3095
7124 0.0054292 0.0054292 -90.3246 -90.3246
20050 57563 0.0054292 57472.6 -90.3246
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2245.14 2245.14 2310.75 2310.75
7 262.577 262.577 328.187 328.187
11 174.518 174.518 240.128 240.128
14 4.29633 4.29633 69.9063 69.9063
203 3.61582 3.61582 69.2258 69.2258
609 2.952 2.952 68.562 68.562
610 0.798667 0.798667 66.4087 66.4087
1125 0.359418 0.359418 65.9694 65.9694
2004 0.108278 0.108278 65.7183 65.7183
6011 0.0398855 0.0398855 65.6499 65.6499
12511 0.0156283 0.0156283 65.6256 65.6256
13401 0.0147031 0.0147031 65.6247 65.6247
15005 0.0106149 0.0106149 65.6206 65.6206
15036 0.00674773 0.00674773 65.6167 65.6167
15248 0.0039026 0.0039026 65.6139 65.6139
20050 1.09288e+08 0.0039026 1.09288e+08 65.6139
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 143975 143975 143685 143685
2 17461 17461 17170.9 17170.9
4 60.2819 60.2819 -229.798 -229.798
6 48.5602 48.5602 -241.52 -241.52
17 12.129 12.129 -277.951 -277.951
19 0.855135 0.855135 -289.225 -289.225
306 0.527653 0.527653 -289.552 -289.552
618 0.459433 0.459433 -289.621 -289.621
1116 0.296085 0.296085 -289.784 -289.784
5428 0.203698 0.203698 -289.876 -289.876
7414 5.4693e-05 5.4693e-05 -290.08 -290.08
20050 169.353 5.4693e-05 -120.727 -290.08
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 722.056 722.056 747.156 747.156
5 27.041 27.041 52.141 52.141
7 15.92 15.92 41.02 41.02
137 1.43311 1.43311 26.5331 26.5331
522 0.315294 0.315294 25.4153 25.4153
550 0.150892 0.150892 25.2509 25.2509
1306 0.0159044 0.0159044 25.1159 25.1159
7806 0.00937458 0.00937458 25.1094 25.1094
7811 0.00726 0.00726 25.1073 25.1073
20050 4.6219 0.00726 29.7219 25.1073
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 66.4761 66.4761 -21.0839 -21.0839
5 0.462201 0.462201 -87.0978 -87.0978
427 0.140395 0.140395 -87.4196 -87.4196
811 0.0719354 0.0719354 -87.4881 -87.4881
2246 0.0432252 0.0432252 -87.5168 -87.5168
6333 0.0129795 0.0129795 -87.547 -87.547
10338 0.0109375 0.0109375 -87.5491 -87.5491
20050 1.16726e+06 0.0109375 1.16717e+06 -87.5491
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 139.044 139.044 199.114 199.114
8 85.4909 85.4909 145.561 145.561
9 3.06507 3.06507 63.1351 63.1351
111 2.13955 2.13955 62.2096 62.2096
342 0.525815 0.525815 60.5958 60.5958
742 0.170042 0.170042 60.24 60.24
849 0.0852199 0.0852199 60.1552 60.1552
2340 0.00648513 0.00648513 60.0765 60.0765
20038 0.00311907 0.00311907 60.0731 60.0731
