"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20178.7 20178.7 20302.6 20302.6
3 4191.08 4191.08 4314.91 4314.91
4 54.3477 54.3477 178.178 178.178
22 44.3264 44.3264 168.156 168.156
101 8.22673 8.22673 132.057 132.057
127 0.38639 0.38639 124.216 124.216
20050 5.06572e+07 0.38639 5.06573e+07 124.216
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17626 17626 17673.6 17673.6
2 1333.15 1333.15 1380.66 1380.66
4 37.6492 37.6492 85.1592 85.1592
37 12.0257 12.0257 59.5357 59.5357
134 1.93758 1.93758 49.4476 49.4476
299 0.204545 0.204545 47.7145 47.7145
1638 0.106988 0.106988 47.617 47.617
20050 2.60787e+11 0.106988 2.60787e+11 47.617
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 64824.2 64824.2 64879.6 64879.6
2 1004.5 1004.5 1059.84 1059.84
10 913.319 913.319 968.659 968.659
15 360.361 360.361 415.701 415.701
24 0.156808 0.156808 55.4968 55.4968
450 0.108505 0.108505 55.4485 55.4485
1589 0.0796544 0.0796544 55.4197 55.4197
1638 0.0217554 0.0217554 55.3618 55.3618
20050 6.95786e+11 0.0217554 6.95786e+11 55.3618
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 28958.8 28958.8 28868.5 28868.5
2 11.059 11.059 -79.271 -79.271
106 1.92155 1.92155 -88.4084 -88.4084
360 0.0358264 0.0358264 -90.2942 -90.2942
20050 3.52068e+11 0.0358264 3.52068e+11 -90.2942
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 48961.5 48961.5 49027.1 49027.1
2 450.063 450.063 515.673 515.673
5 45.5571 45.5571 111.167 111.167
14 39.9366 39.9366 105.547 105.547
26 2.86342 2.86342 68.4734 68.4734
102 1.88714 1.88714 67.4971 67.4971
157 1.34035 1.34035 66.9503 66.9503
640 1.3339 1.3339 66.9439 66.9439
655 0.24948 0.24948 65.8595 65.8595
20050 2.71786e+11 0.24948 2.71786e+11 65.8595
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
