"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 229630 229630 229420 229420
5 4467.9 4467.9 4258.02 4258.02
750 549744 4467.9 549535 4258.02
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 6.3762e+06 6.3762e+06 6.37611e+06 6.37611e+06
2 4.83464e+06 4.83464e+06 4.83454e+06 4.83454e+06
4 2.5014e+06 2.5014e+06 2.50131e+06 2.50131e+06
10 930674 930674 930582 930582
11 145788 145788 145696 145696
43 72447.8 72447.8 72355.7 72355.7
47 27235.4 27235.4 27143.3 27143.3
218 14678.3 14678.3 14586.2 14586.2
401 14007.4 14007.4 13915.3 13915.3
728 6863.67 6863.67 6771.58 6771.58
750 82153.5 6863.67 82061.4 6771.58
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.99031e+07 1.99031e+07 1.9903e+07 1.9903e+07
2 1.13057e+07 1.13057e+07 1.13056e+07 1.13056e+07
3 18848.4 18848.4 18760.5 18760.5
22 18323.3 18323.3 18235.4 18235.4
525 8625.92 8625.92 8538.03 8538.03
573 8544.75 8544.75 8456.86 8456.86
750 244586 8544.75 244498 8456.86
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.24957e+07 4.24957e+07 4.2496e+07 4.2496e+07
2 1.46692e+06 1.46692e+06 1.46724e+06 1.46724e+06
16 56989.9 56989.9 57310.1 57310.1
294 56050.3 56050.3 56370.5 56370.5
361 34304.3 34304.3 34624.5 34624.5
446 26606.2 26606.2 26926.4 26926.4
596 5956.75 5956.75 6276.94 6276.94
750 2.70005e+06 5956.75 2.70037e+06 6276.94
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1.07065e+07 1.07065e+07 1.07064e+07 1.07064e+07
2 3.96124e+06 3.96124e+06 3.96114e+06 3.96114e+06
5 509698 509698 509594 509594
10 465302 465302 465198 465198
20 70593.6 70593.6 70489.4 70489.4
109 9872.41 9872.41 9768.17 9768.17
170 4874.96 4874.96 4770.72 4770.72
697 4481.02 4481.02 4376.78 4376.78
750 349274 4481.02 349170 4376.78
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.11565e+07 2.11565e+07 2.11565e+07 2.11565e+07
2 1.06406e+06 1.06406e+06 1.06402e+06 1.06402e+06
5 953605 953605 953569 953569
21 794761 794761 794726 794726
24 142617 142617 142582 142582
45 77112.4 77112.4 77076.7 77076.7
239 14802 14802 14766.3 14766.3
750 407514 14802 407478 14766.3
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 2.75293e+07 2.75293e+07 2.75293e+07 2.75293e+07
4 1.11606e+07 1.11606e+07 1.11607e+07 1.11607e+07
7 3.05966e+06 3.05966e+06 3.05968e+06 3.05968e+06
10 1.73875e+06 1.73875e+06 1.73877e+06 1.73877e+06
11 513317 513317 513337 513337
41 365853 365853 365874 365874
48 316058 316058 316079 316079
51 213525 213525 213546 213546
80 157071 157071 157092 157092
111 80203 80203 80223.7 80223.7
136 49595.1 49595.1 49615.8 49615.8
303 40178.1 40178.1 40198.8 40198.8
446 23936.5 23936.5 23957.2 23957.2
674 11845.7 11845.7 11866.4 11866.4
693 11397.9 11397.9 11418.6 11418.6
750 272171 11397.9 272191 11418.6
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 646586 646586 646624 646624
4 76665.8 76665.8 76703.9 76703.9
31 22671.7 22671.7 22709.8 22709.8
61 18857.4 18857.4 18895.5 18895.5
543 6888.97 6888.97 6927.04 6927.04
750 167829 6888.97 167867 6927.04
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.60849e+06 7.60849e+06 7.60844e+06 7.60844e+06
