"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.16941 4.16941 -5.04059 -5.04059
306 3.6005 3.6005 -5.6095 -5.6095
308 -25.5833 -25.5833 -34.7933 -34.7933
350 8.23833 -25.5833 -0.971674 -34.7933
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 14.1604 14.1604 670.15 670.15
4 7.6019 7.6019 663.592 663.592
42 5.42782 5.42782 661.418 661.418
206 -14.2985 -14.2985 641.691 641.691
250 3.79743 -14.2985 659.787 641.691
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 16.2732 16.2732 82.9832 82.9832
6 12.1645 12.1645 78.8745 78.8745
10 0.859648 0.859648 67.5696 67.5696
301 -6.72725 -6.72725 59.9828 59.9828
311 -17.0591 -17.0591 49.6509 49.6509
320 -45.0065 -45.0065 21.7035 21.7035
339 -49.9811 -49.9811 16.7289 16.7289
350 18.7909 -49.9811 85.5009 16.7289
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86.1199 86.1199 1027.79 1027.79
2 81.0175 81.0175 1022.69 1022.69
3 36.7531 36.7531 978.423 978.423
4 23.0141 23.0141 964.684 964.684
6 4.31453 4.31453 945.985 945.985
301 -19.4773 -19.4773 922.193 922.193
322 -21.723 -21.723 919.947 919.947
333 -25.8274 -25.8274 915.843 915.843
334 -47.4854 -47.4854 894.185 894.185
350 -0.667604 -47.4854 941.002 894.185
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 80.4677 80.4677 43.0177 43.0177
2 73.7691 73.7691 36.3191 36.3191
4 10.6968 10.6968 -26.7532 -26.7532
30 8.1636 8.1636 -29.2864 -29.2864
202 -0.989257 -0.989257 -38.4393 -38.4393
207 -8.36628 -8.36628 -45.8163 -45.8163
212 -29.2537 -29.2537 -66.7037 -66.7037
218 -46.4539 -46.4539 -83.9039 -83.9039
230 -56.6817 -56.6817 -94.1317 -94.1317
250 -24.2412 -56.6817 -61.6912 -94.1317
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 90.8901 90.8901 381.51 381.51
3 19.5487 19.5487 310.169 310.169
4 11.7833 11.7833 302.403 302.403
29 8.91907 8.91907 299.539 299.539
45 2.24995 2.24995 292.87 292.87
223 -18.4856 -18.4856 272.134 272.134
250 19.0744 -18.4856 309.694 272.134
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 72.3105 72.3105 -29.2195 -29.2195
