"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 22.268 22.268 -30.082 -30.082
9 9.64092 9.64092 -42.7091 -42.7091
24 6.60036 6.60036 -45.7496 -45.7496
32 3.69068 3.69068 -48.6593 -48.6593
123 2.86035 2.86035 -49.4897 -49.4897
173 1.78756 1.78756 -50.5624 -50.5624
510 0.948599 0.948599 -51.4014 -51.4014
556 0.562345 0.562345 -51.7877 -51.7877
623 0.481704 0.481704 -51.8683 -51.8683
766 0.337696 0.337696 -52.0123 -52.0123
850 4.29744 0.337696 -48.0526 -52.0123
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.60953 9.60953 -169.93 -169.93
4 6.03402 6.03402 -173.506 -173.506
6 4.33917 4.33917 -175.201 -175.201
44 2.88135 2.88135 -176.659 -176.659
223 1.36884 1.36884 -178.171 -178.171
518 1.3677 1.3677 -178.172 -178.172
524 1.24807 1.24807 -178.292 -178.292
544 1.24279 1.24279 -178.297 -178.297
723 1.00427 1.00427 -178.536 -178.536
734 0.864912 0.864912 -178.675 -178.675
850 2.07549 0.864912 -177.465 -178.675
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 31.9929 31.9929 109.303 109.303
2 13.8897 13.8897 91.1997 91.1997
4 13.5017 13.5017 90.8117 90.8117
8 12.3601 12.3601 89.6701 89.6701
14 10.8843 10.8843 88.1943 88.1943
26 7.81478 7.81478 85.1248 85.1248
47 2.76814 2.76814 80.0781 80.0781
134 2.51984 2.51984 79.8298 79.8298
240 0.52455 0.52455 77.8346 77.8346
850 0.856302 0.52455 78.1663 77.8346
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 39.0142 39.0142 78.9342 78.9342
5 13.0773 13.0773 52.9973 52.9973
9 9.1607 9.1607 49.0807 49.0807
106 7.32458 7.32458 47.2446 47.2446
138 6.29542 6.29542 46.2154 46.2154
148 6.033 6.033 45.953 45.953
155 4.95809 4.95809 44.8781 44.8781
167 3.92863 3.92863 43.8486 43.8486
244 2.69082 2.69082 42.6108 42.6108
798 2.48396 2.48396 42.404 42.404
850 5.93713 2.48396 45.8571 42.404
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 143.275 143.275 86.665 86.665
2 45.201 45.201 -11.409 -11.409
5 33.1123 33.1123 -23.4977 -23.4977
14 20.1339 20.1339 -36.4761 -36.4761
21 19.5018 19.5018 -37.1082 -37.1082
35 11.4173 11.4173 -45.1927 -45.1927
40 11.4049 11.4049 -45.2051 -45.2051
50 5.00048 5.00048 -51.6095 -51.6095
135 1.97296 1.97296 -54.637 -54.637
850 13.9697 1.97296 -42.6403 -54.637
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 479.192 479.192 530.532 530.532
2 10.7306 10.7306 62.0706 62.0706
12 8.45295 8.45295 59.7929 59.7929
26 5.59388 5.59388 56.9339 56.9339
104 3.64542 3.64542 54.9854 54.9854
131 2.0732 2.0732 53.4132 53.4132
249 0.894702 0.894702 52.2347 52.2347
801 0.618483 0.618483 51.9585 51.9585
850 5.43907 0.618483 56.7791 51.9585
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 26.1457 26.1457 -98.2543 -98.2543
3 5.02897 5.02897 -119.371 -119.371
130 4.12487 4.12487 -120.275 -120.275
140 3.08226 3.08226 -121.318 -121.318
160 2.66064 2.66064 -121.739 -121.739
365 2.51635 2.51635 -121.884 -121.884
516 1.43845 1.43845 -122.962 -122.962
517 0.959852 0.959852 -123.44 -123.44
689 0.705265 0.705265 -123.695 -123.695
850 6.20012 0.705265 -118.2 -123.695
