"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.4795 13.4795 20.3495 20.3495
4 5.94813 5.94813 12.8181 12.8181
126 3.95407 3.95407 10.8241 10.8241
452 3.88229 3.88229 10.7523 10.7523
2150 13.111 3.88229 19.981 10.7523
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11.682 11.682 11.692 11.692
5 10.7301 10.7301 10.7401 10.7401
7 10.6177 10.6177 10.6277 10.6277
8 9.12974 9.12974 9.13974 9.13974
9 8.91771 8.91771 8.92771 8.92771
14 8.23083 8.23083 8.24083 8.24083
16 8.19193 8.19193 8.20193 8.20193
23 7.16934 7.16934 7.17934 7.17934
26 5.93189 5.93189 5.94189 5.94189
35 4.41016 4.41016 4.42016 4.42016
189 4.05091 4.05091 4.06091 4.06091
259 3.04936 3.04936 3.05936 3.05936
2150 8.91502 3.04936 8.92502 3.05936
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.0973 13.0973 -117.513 -117.513
3 7.76442 7.76442 -122.846 -122.846
32 7.39808 7.39808 -123.212 -123.212
54 6.50526 6.50526 -124.105 -124.105
70 5.55519 5.55519 -125.055 -125.055
392 5.49042 5.49042 -125.12 -125.12
461 3.19919 3.19919 -127.411 -127.411
2150 18.9511 3.19919 -111.659 -127.411
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12.0035 12.0035 -211.117 -211.117
2 9.78044 9.78044 -213.34 -213.34
3 8.58861 8.58861 -214.531 -214.531
8 6.92271 6.92271 -216.197 -216.197
10 6.48367 6.48367 -216.636 -216.636
34 4.95238 4.95238 -218.168 -218.168
565 4.13999 4.13999 -218.98 -218.98
1503 4.08788 4.08788 -219.032 -219.032
2150 8.34732 4.08788 -214.773 -219.032
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 4.54722 4.54722 -39.8828 -39.8828
69 4.00358 4.00358 -40.4264 -40.4264
2150 15.0864 4.00358 -29.3436 -40.4264
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12.9171 12.9171 98.3071 98.3071
3 9.99065 9.99065 95.3806 95.3806
6 7.50798 7.50798 92.898 92.898
10 5.55274 5.55274 90.9427 90.9427
41 4.67079 4.67079 90.0608 90.0608
106 2.82051 2.82051 88.2105 88.2105
635 1.94937 1.94937 87.3394 87.3394
2150 19.036 1.94937 104.426 87.3394
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.0578 13.0578 -974.232 -974.232
12 7.38288 7.38288 -979.907 -979.907
48 7.16267 7.16267 -980.127 -980.127
101 7.11429 7.11429 -980.176 -980.176
118 6.08459 6.08459 -981.205 -981.205
173 5.68502 5.68502 -981.605 -981.605
297 5.00067 5.00067 -982.289 -982.289
680 4.80793 4.80793 -982.482 -982.482
1114 4.08838 4.08838 -983.202 -983.202
1478 3.96398 3.96398 -983.326 -983.326
2071 3.84782 3.84782 -983.442 -983.442
2150 8.99596 3.84782 -978.294 -983.442
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 25.3704 25.3704 -126.39 -126.39
2 22.8985 22.8985 -128.861 -128.861
3 10.6141 10.6141 -141.146 -141.146
11 5.57986 5.57986 -146.18 -146.18
74 5.19128 5.19128 -146.569 -146.569
160 4.78549 4.78549 -146.975 -146.975
288 4.15664 4.15664 -147.603 -147.603
772 4.04867 4.04867 -147.711 -147.711
1952 3.02968 3.02968 -148.73 -148.73
2150 5.59606 3.02968 -146.164 -148.73
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7.77289 7.77289 74.5729 74.5729
33 6.04993 6.04993 72.8499 72.8499
77 4.67145 4.67145 71.4714 71.4714
867 3.85497 3.85497 70.655 70.655
2150 21.5007 3.85497 88.3007 70.655
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15.4841 15.4841 111.734 111.734
4 8.6558 8.6558 104.906 104.906
28 6.91986 6.91986 103.17 103.17
69 6.56061 6.56061 102.811 102.811
90 5.05296 5.05296 101.303 101.303
286 3.66529 3.66529 99.9153 99.9153
495 2.67481 2.67481 98.9248 98.9248
2150 10.526 2.67481 106.776 98.9248
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 16.3083 16.3083 163.028 163.028
6 8.8256 8.8256 155.546 155.546
9 8.33601 8.33601 155.056 155.056
24 7.14832 7.14832 153.868 153.868
33 6.50511 6.50511 153.225 153.225
57 6.23148 6.23148 152.951 152.951
63 6.17238 6.17238 152.892 152.892
263 5.94121 5.94121 152.661 152.661
722 5.2816 5.2816 152.002 152.002
806 3.98081 3.98081 150.701 150.701
1403 3.0287 3.0287 149.749 149.749
1775 2.86981 2.86981 149.59 149.59
2150 24.8488 2.86981 171.569 149.59
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15.8206 15.8206 -576.159 -576.159
3 10.9942 10.9942 -580.986 -580.986
8 10.3955 10.3955 -581.584 -581.584
11 9.3996 9.3996 -582.58 -582.58
14 8.81338 8.81338 -583.167 -583.167
17 7.48933 7.48933 -584.491 -584.491
27 7.18394 7.18394 -584.796 -584.796
44 6.2684 6.2684 -585.712 -585.712
56 4.93179 4.93179 -587.048 -587.048
178 4.66991 4.66991 -587.31 -587.31
618 3.79949 3.79949 -588.181 -588.181
2012 3.30585 3.30585 -588.674 -588.674
2150 31.0323 3.30585 -560.948 -588.674
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.03628 9.03628 83.3263 83.3263
5 6.96574 6.96574 81.2557 81.2557
12 6.40347 6.40347 80.6935 80.6935
67 5.63612 5.63612 79.9261 79.9261
167 3.85184 3.85184 78.1418 78.1418
1538 2.37731 2.37731 76.6673 76.6673
2150 20.2689 2.37731 94.5589 76.6673
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 10.0211 10.0211 6.53114 6.53114
8 9.64647 9.64647 6.15647 6.15647
27 4.7396 4.7396 1.2496 1.2496
491 4.32869 4.32869 0.838694 0.838694
986 3.34451 3.34451 -0.145492 -0.145492
2150 10.444 3.34451 6.95403 -0.145492
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18.7302 18.7302 5.9002 5.9002
2 17.3847 17.3847 4.55474 4.55474
3 16.7618 16.7618 3.93176 3.93176
4 12.0982 12.0982 -0.731756 -0.731756
6 5.55356 5.55356 -7.27644 -7.27644
85 5.33707 5.33707 -7.49293 -7.49293
113 5.14906 5.14906 -7.68094 -7.68094
257 4.6256 4.6256 -8.2044 -8.2044
1081 3.56538 3.56538 -9.26462 -9.26462
2150 8.47001 3.56538 -4.35999 -9.26462
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 10.0294 10.0294 -187.091 -187.091
12 9.56582 9.56582 -187.554 -187.554
15 6.15035 6.15035 -190.97 -190.97
47 6.00735 6.00735 -191.113 -191.113
118 5.98607 5.98607 -191.134 -191.134
353 5.80524 5.80524 -191.315 -191.315
488 5.18396 5.18396 -191.936 -191.936
501 5.15157 5.15157 -191.968 -191.968
529 4.71283 4.71283 -192.407 -192.407
959 4.447 4.447 -192.673 -192.673
1656 4.05011 4.05011 -193.07 -193.07
2150 31.3869 4.05011 -165.733 -193.07
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.97472 9.97472 -469.395 -469.395
9 9.45743 9.45743 -469.913 -469.913
14 8.26855 8.26855 -471.101 -471.101
15 7.18284 7.18284 -472.187 -472.187
23 5.53445 5.53445 -473.836 -473.836
185 4.86495 4.86495 -474.505 -474.505
551 4.69915 4.69915 -474.671 -474.671
606 4.19629 4.19629 -475.174 -475.174
1680 4.01042 4.01042 -475.36 -475.36
1998 3.59279 3.59279 -475.777 -475.777
2150 19.7863 3.59279 -459.584 -475.777
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.4544 13.4544 865.864 865.864
3 9.04518 9.04518 861.455 861.455
15 7.3726 7.3726 859.783 859.783
48 6.86319 6.86319 859.273 859.273
71 6.54715 6.54715 858.957 858.957
79 6.01151 6.01151 858.422 858.422
129 4.50462 4.50462 856.915 856.915
1103 4.00886 4.00886 856.419 856.419
1242 2.96245 2.96245 855.372 855.372
2150 23.9066 2.96245 876.317 855.372
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20.6774 20.6774 -979.323 -979.323
2 17.3653 17.3653 -982.635 -982.635
3 15.9345 15.9345 -984.065 -984.065
5 14.8473 14.8473 -985.153 -985.153
6 7.02286 7.02286 -992.977 -992.977
26 5.85048 5.85048 -994.15 -994.15
134 5.51518 5.51518 -994.485 -994.485
170 4.96485 4.96485 -995.035 -995.035
202 3.70868 3.70868 -996.291 -996.291
1428 2.89918 2.89918 -997.101 -997.101
2150 8.22579 2.89918 -991.774 -997.101
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9.40514 9.40514 83.5751 83.5751
2 9.16253 9.16253 83.3325 83.3325
6 4.5558 4.5558 78.7258 78.7258
22 4.48097 4.48097 78.651 78.651
256 4.29984 4.29984 78.4698 78.4698
315 4.2658 4.2658 78.4358 78.4358
326 4.14891 4.14891 78.3189 78.3189
617 4.03839 4.03839 78.2084 78.2084
1661 3.39527 3.39527 77.5653 77.5653
2150 15.0857 3.39527 89.2557 77.5653
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13.3449 13.3449 -498.585 -498.585
5 8.78337 8.78337 -503.147 -503.147
7 6.39612 6.39612 -505.534 -505.534
102 5.90346 5.90346 -506.027 -506.027
197 5.36685 5.36685 -506.563 -506.563
341 5.22003 5.22003 -506.71 -506.71
377 4.29741 4.29741 -507.633 -507.633
1341 3.72197 3.72197 -508.208 -508.208
2150 32.9564 3.72197 -478.974 -508.208
