"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 158311 158311 158460 158460
2 36747.2 36747.2 36896.4 36896.4
4 29339.3 29339.3 29488.4 29488.4
5 5577.37 5577.37 5726.52 5726.52
12 5084.41 5084.41 5233.56 5233.56
14 220.285 220.285 369.435 369.435
449 202.135 202.135 351.285 351.285
750 1162.14 202.135 1311.29 351.285
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12174.2 12174.2 11174.2 11174.2
14 11005.1 11005.1 10005.1 10005.1
22 8844.84 8844.84 7844.84 7844.84
24 6712.74 6712.74 5712.74 5712.74
28 5685.73 5685.73 4685.73 4685.73
60 2356.15 2356.15 1356.15 1356.15
138 1254.56 1254.56 254.563 254.563
293 231.313 231.313 -768.687 -768.687
382 194.78 194.78 -805.22 -805.22
484 148.869 148.869 -851.131 -851.131
750 296234 148.869 295234 -851.131
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 32282.2 32282.2 32380.9 32380.9
5 17728.5 17728.5 17827.1 17827.1
13 16087.7 16087.7 16186.3 16186.3
23 2594.39 2594.39 2693.01 2693.01
156 1308.97 1308.97 1407.59 1407.59
168 424.083 424.083 522.703 522.703
511 281.895 281.895 380.515 380.515
750 8961.42 281.895 9060.04 380.515
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 35275.8 35275.8 35228.7 35228.7
3 9662.8 9662.8 9615.65 9615.65
44 4783.11 4783.11 4735.96 4735.96
70 3294.69 3294.69 3247.54 3247.54
79 884.307 884.307 837.157 837.157
121 727.773 727.773 680.623 680.623
192 524.372 524.372 477.222 477.222
379 174.181 174.181 127.031 127.031
444 66.4505 66.4505 19.3005 19.3005
487 58.4911 58.4911 11.3411 11.3411
750 29369.8 58.4911 29322.7 11.3411
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1243.56 1243.56 1281.08 1281.08
31 925.358 925.358 962.878 962.878
750 2062.84 925.358 2100.36 962.878
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 9845.18 9845.18 9419.43 9419.43
3 5849.71 5849.71 5423.96 5423.96
17 3770.02 3770.02 3344.27 3344.27
62 1548.71 1548.71 1122.96 1122.96
133 1514.02 1514.02 1088.27 1088.27
173 981.059 981.059 555.309 555.309
401 493.451 493.451 67.7012 67.7012
423 395.643 395.643 -30.1072 -30.1072
479 280.688 280.688 -145.062 -145.062
724 121.285 121.285 -304.465 -304.465
750 9587.83 121.285 9162.08 -304.465
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 86637.9 86637.9 86417 86417
4 3702.8 3702.8 3481.9 3481.9
29 927.764 927.764 706.864 706.864
89 899.711 899.711 678.811 678.811
133 451.639 451.639 230.739 230.739
276 166.83 166.83 -54.0704 -54.0704
419 111.407 111.407 -109.493 -109.493
440 75.5357 75.5357 -145.364 -145.364
460 38.9938 38.9938 -181.906 -181.906
750 27437.6 38.9938 27216.7 -181.906
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 104937 104937 104577 104577
2 81886.1 81886.1 81526.6 81526.6
3 48494 48494 48134.6 48134.6
12 4627.07 4627.07 4267.59 4267.59
30 1727.57 1727.57 1368.09 1368.09
254 939.66 939.66 580.18 580.18
280 548.69 548.69 189.21 189.21
547 479.686 479.686 120.206 120.206
573 397.677 397.677 38.1971 38.1971
720 241.795 241.795 -117.685 -117.685
750 78840.3 241.795 78480.8 -117.685
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 44578.1 44578.1 44605.6 44605.6
5 13512.8 13512.8 13540.3 13540.3
9 1330.27 1330.27 1357.75 1357.75
52 804.493 804.493 831.973 831.973
94 790.996 790.996 818.476 818.476
106 275.468 275.468 302.948 302.948
457 116.858 116.858 144.338 144.338
519 33.5558 33.5558 61.0358 61.0358
750 1388.43 33.5558 1415.91 61.0358
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 393707 393707 393743 393743
2 125079 125079 125115 125115
3 32535.1 32535.1 32571.2 32571.2
4 1377.22 1377.22 1413.31 1413.31
53 1154.98 1154.98 1191.07 1191.07
79 1015.71 1015.71 1051.8 1051.8
126 503.202 503.202 539.292 539.292
139 98.2083 98.2083 134.298 134.298
199 77.7943 77.7943 113.884 113.884
567 60.4003 60.4003 96.4903 96.4903
661 48.0787 48.0787 84.1687 84.1687
743 33.0902 33.0902 69.1802 69.1802
750 308.762 33.0902 344.852 69.1802
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 15958.2 15958.2 15900.3 15900.3
23 3168.53 3168.53 3110.62 3110.62
46 2121.43 2121.43 2063.52 2063.52
53 443.957 443.957 386.047 386.047
55 292.539 292.539 234.629 234.629
80 208.469 208.469 150.559 150.559
457 92.406 92.406 34.496 34.496
582 59.1136 59.1136 1.20364 1.20364
750 3216.38 59.1136 3158.47 1.20364
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 7601.23 7601.23 7266.32 7266.32
2 6849.88 6849.88 6514.97 6514.97
17 1855.4 1855.4 1520.49 1520.49
126 1341.01 1341.01 1006.1 1006.1
175 959.524 959.524 624.614 624.614
357 690.5 690.5 355.59 355.59
402 594.2 594.2 259.29 259.29
427 64.3771 64.3771 -270.533 -270.533
708 57.5083 57.5083 -277.402 -277.402
750 1818.9 57.5083 1483.99 -277.402
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 116258 116258 116211 116211
2 23342.7 23342.7 23296 23296
13 19116.2 19116.2 19069.5 19069.5
31 2242.37 2242.37 2195.67 2195.67
45 1437.16 1437.16 1390.46 1390.46
70 489.748 489.748 443.048 443.048
76 369.896 369.896 323.196 323.196
114 182.045 182.045 135.345 135.345
420 178.001 178.001 131.301 131.301
750 5583.93 178.001 5537.23 131.301
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 241033 241033 240939 240939
2 28189.8 28189.8 28096.7 28096.7
4 801.366 801.366 708.286 708.286
44 122.017 122.017 28.9366 28.9366
750 29217.3 122.017 29124.2 28.9366
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 72399.3 72399.3 72441 72441
7 24913.9 24913.9 24955.6 24955.6
8 4342.14 4342.14 4383.82 4383.82
45 1554.39 1554.39 1596.07 1596.07
108 641.512 641.512 683.192 683.192
126 278.529 278.529 320.209 320.209
159 198.038 198.038 239.718 239.718
205 166.31 166.31 207.99 207.99
305 161.413 161.413 203.093 203.093
491 145.57 145.57 187.25 187.25
533 54.1902 54.1902 95.8702 95.8702
750 20961.5 54.1902 21003.2 95.8702
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 180361 180361 180072 180072
3 63774.3 63774.3 63485 63485
6 58608.5 58608.5 58319.1 58319.1
31 55817.1 55817.1 55527.7 55527.7
32 47538.2 47538.2 47248.8 47248.8
39 31268.3 31268.3 30978.9 30978.9
41 4468.8 4468.8 4179.44 4179.44
134 2791.92 2791.92 2502.56 2502.56
160 844.916 844.916 555.556 555.556
260 585.015 585.015 295.655 295.655
402 171.179 171.179 -118.181 -118.181
506 152.787 152.787 -136.573 -136.573
750 160490 152.787 160200 -136.573
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 159684 159684 159870 159870
2 93975.2 93975.2 94162.1 94162.1
6 41813.2 41813.2 42000.1 42000.1
7 15756.6 15756.6 15943.4 15943.4
8 12303.8 12303.8 12490.6 12490.6
42 7648.9 7648.9 7835.77 7835.77
80 6816.39 6816.39 7003.26 7003.26
93 6374.01 6374.01 6560.88 6560.88
106 2996.03 2996.03 3182.9 3182.9
216 2791.51 2791.51 2978.38 2978.38
235 2216.68 2216.68 2403.55 2403.55
406 2088.4 2088.4 2275.27 2275.27
407 944.669 944.669 1131.54 1131.54
410 696.684 696.684 883.554 883.554
414 57.3998 57.3998 244.27 244.27
750 56991.8 57.3998 57178.6 244.27
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 550612 550612 549965 549965
2 424487 424487 423839 423839
3 274018 274018 273370 273370
4 13780.3 13780.3 13132.5 13132.5
17 5279.95 5279.95 4632.19 4632.19
60 4500.31 4500.31 3852.55 3852.55
170 4219.02 4219.02 3571.26 3571.26
206 3567.94 3567.94 2920.18 2920.18
