"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 61.3842 61.3842 140.864 140.864
2 17.0935 17.0935 96.5735 96.5735
33 11.7072 11.7072 91.1872 91.1872
35 11.1295 11.1295 90.6095 90.6095
203 8.16309 8.16309 87.6431 87.6431
205 7.64918 7.64918 87.1292 87.1292
221 4.41177 4.41177 83.8918 83.8918
233 2.17014 2.17014 81.6501 81.6501
447 1.76901 1.76901 81.249 81.249
1215 1.14861 1.14861 80.6286 80.6286
2230 1.07279 1.07279 80.5528 80.5528
3136 0.903731 0.903731 80.3837 80.3837
3307 0.766498 0.766498 80.2465 80.2465
3339 0.611941 0.611941 80.0919 80.0919
6927 0.606637 0.606637 80.0866 80.0866
6946 0.373805 0.373805 79.8538 79.8538
8613 0.186738 0.186738 79.6667 79.6667
8718 0.12091 0.12091 79.6009 79.6009
12013 0.0932332 0.0932332 79.5732 79.5732
12022 0.0305866 0.0305866 79.5106 79.5106
16832 0.0240306 0.0240306 79.504 79.504
50050 27.843 0.0240306 107.323 79.504
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 113.341 113.341 507.821 507.821
4 110.069 110.069 504.549 504.549
8 26.1938 26.1938 420.674 420.674
10 7.11693 7.11693 401.597 401.597
330 3.11068 3.11068 397.591 397.591
2627 3.08007 3.08007 397.56 397.56
2839 3.01755 3.01755 397.498 397.498
3301 2.75185 2.75185 397.232 397.232
3302 2.70082 2.70082 397.181 397.181
3314 1.3105 1.3105 395.79 395.79
3733 1.11313 1.11313 395.593 395.593
4716 0.961909 0.961909 395.442 395.442
5612 0.947226 0.947226 395.427 395.427
5615 0.754363 0.754363 395.234 395.234
5623 0.286751 0.286751 394.767 394.767
11507 0.220654 0.220654 394.701 394.701
17626 0.165003 0.165003 394.645 394.645
33716 0.155553 0.155553 394.636 394.636
33718 0.135976 0.135976 394.616 394.616
38420 0.0875636 0.0875636 394.568 394.568
44227 0.0710219 0.0710219 394.551 394.551
50050 262.702 0.0710219 657.182 394.551
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 136.375 136.375 -110.735 -110.735
2 56.5718 56.5718 -190.538 -190.538
3 49.8843 49.8843 -197.226 -197.226
4 42.2208 42.2208 -204.889 -204.889
5 30.1603 30.1603 -216.95 -216.95
21 25.1804 25.1804 -221.93 -221.93
28 11.3823 11.3823 -235.728 -235.728
538 11.2536 11.2536 -235.856 -235.856
739 10.1909 10.1909 -236.919 -236.919
921 3.43571 3.43571 -243.674 -243.674
1226 2.78772 2.78772 -244.322 -244.322
1712 2.75913 2.75913 -244.351 -244.351
